0.240,0.055,0.303,0.304,0.048,0.233,0.244,0.244,0.317,0.299,0.232,0.093,0.296,0.254,0.271,0.217,0.260,0.130,0.350,0.220,0.298,0.197,0.294,0.261,0.299,0.313,0.343,0.296,0.197,0.142
0.111,0.106,0.178,0.179,0.118,0.105,0.117,0.116,0.192,0.174,0.105,0.049,0.171,0.127,0.146,0.089,0.134,0.028,0.225,0.092,0.172,0.067,0.169,0.133,0.174,0.188,0.217,0.171,0.066,0.032
0.170,0.095,0.236,0.237,0.093,0.163,0.176,0.175,0.251,0.232,0.163,0.089,0.229,0.186,0.204,0.147,0.193,0.093,0.283,0.150,0.231,0.126,0.227,0.192,0.232,0.246,0.276,0.229,0.125,0.102
0.265,0.088,0.327,0.327,0.078,0.257,0.267,0.267,0.341,0.322,0.255,0.130,0.319,0.277,0.294,0.241,0.283,0.164,0.373,0.243,0.321,0.223,0.318,0.284,0.322,0.336,0.366,0.319,0.224,0.174
0.179,0.103,0.245,0.246,0.104,0.172,0.184,0.183,0.259,0.241,0.172,0.088,0.238,0.194,0.213,0.156,0.201,0.095,0.292,0.159,0.240,0.135,0.236,0.200,0.241,0.255,0.285,0.238,0.135,0.104
0.280,0.095,0.344,0.345,0.085,0.272,0.284,0.283,0.358,0.340,0.272,0.137,0.337,0.294,0.312,0.256,0.300,0.172,0.391,0.259,0.339,0.237,0.335,0.300,0.340,0.354,0.384,0.337,0.237,0.184
0.118,0.103,0.185,0.186,0.115,0.112,0.124,0.123,0.199,0.181,0.112,0.051,0.177,0.134,0.152,0.095,0.141,0.031,0.232,0.098,0.179,0.074,0.176,0.140,0.181,0.195,0.224,0.178,0.073,0.037
0.132,0.103,0.198,0.199,0.109,0.125,0.138,0.137,0.213,0.194,0.125,0.068,0.191,0.148,0.166,0.109,0.155,0.061,0.245,0.112,0.193,0.088,0.189,0.154,0.194,0.208,0.238,0.191,0.088,0.070
0.049,0.172,0.112,0.113,0.184,0.039,0.053,0.051,0.126,0.108,0.041,0.114,0.105,0.068,0.086,0.026,0.070,0.068,0.159,0.029,0.107,0.022,0.103,0.067,0.108,0.125,0.152,0.108,0.011,0.056
0.182,0.058,0.248,0.249,0.065,0.175,0.188,0.187,0.263,0.244,0.175,0.049,0.241,0.198,0.216,0.159,0.204,0.071,0.295,0.162,0.243,0.138,0.239,0.204,0.244,0.258,0.288,0.241,0.137,0.082
0.185,0.093,0.251,0.252,0.090,0.178,0.190,0.190,0.265,0.247,0.178,0.090,0.244,0.201,0.219,0.162,0.207,0.096,0.298,0.165,0.246,0.140,0.242,0.207,0.247,0.261,0.291,0.244,0.140,0.105
0.231,0.047,0.297,0.298,0.038,0.224,0.237,0.236,0.312,0.293,0.224,0.089,0.290,0.247,0.265,0.208,0.253,0.124,0.344,0.211,0.292,0.187,0.288,0.253,0.293,0.307,0.337,0.290,0.187,0.135
0.172,0.098,0.239,0.240,0.096,0.166,0.178,0.177,0.253,0.235,0.166,0.092,0.232,0.188,0.206,0.150,0.195,0.097,0.286,0.153,0.233,0.128,0.230,0.194,0.235,0.249,0.278,0.232,0.129,0.106
0.238,0.050,0.301,0.303,0.043,0.231,0.242,0.242,0.316,0.297,0.230,0.084,0.294,0.252,0.269,0.214,0.259,0.126,0.348,0.217,0.296,0.194,0.293,0.259,0.297,0.311,0.340,0.294,0.194,0.138
0.147,0.101,0.213,0.214,0.101,0.141,0.153,0.152,0.228,0.209,0.141,0.085,0.206,0.163,0.181,0.124,0.170,0.082,0.260,0.127,0.208,0.103,0.205,0.169,0.209,0.223,0.253,0.207,0.102,0.088
0.082,0.140,0.148,0.149,0.152,0.075,0.087,0.087,0.162,0.144,0.075,0.084,0.141,0.098,0.116,0.059,0.104,0.048,0.195,0.062,0.143,0.038,0.139,0.104,0.144,0.158,0.188,0.141,0.037,0.044
0.061,0.158,0.126,0.127,0.170,0.054,0.066,0.065,0.140,0.122,0.053,0.100,0.119,0.076,0.095,0.037,0.082,0.062,0.173,0.040,0.121,0.019,0.117,0.082,0.122,0.136,0.166,0.120,0.022,0.058
0.160,0.111,0.226,0.227,0.109,0.154,0.166,0.165,0.241,0.222,0.154,0.097,0.219,0.176,0.194,0.137,0.183,0.095,0.273,0.140,0.221,0.116,0.218,0.182,0.222,0.236,0.266,0.220,0.117,0.100
0.283,0.105,0.350,0.351,0.096,0.277,0.289,0.288,0.364,0.346,0.277,0.142,0.343,0.299,0.317,0.261,0.306,0.175,0.397,0.264,0.344,0.240,0.341,0.305,0.346,0.360,0.389,0.343,0.239,0.185
0.247,0.047,0.313,0.314,0.037,0.240,0.252,0.251,0.327,0.309,0.240,0.091,0.306,0.262,0.281,0.224,0.269,0.133,0.360,0.227,0.308,0.202,0.304,0.268,0.309,0.323,0.353,0.306,0.202,0.145
