five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.160.239:80-41.177.186.56:7461-TCP,1261067185.811702,64,244.3.160.239,41.177.186.56,80,7461,TCP,244.3.160.239-41.177.186.56,5,959,0.01155996322631836
244.3.160.239:80-41.177.186.56:2958-TCP,1261067185.823262,64,244.3.160.239,41.177.186.56,80,2958,TCP,244.3.160.239-41.177.186.56,5,878,0.015202045440673828
244.3.160.239:80-41.177.186.56:8062-TCP,1261067185.838464,64,244.3.160.239,41.177.186.56,80,8062,TCP,244.3.160.239-41.177.186.56,88,88988,0.6622059345245361
244.3.160.239:80-41.177.186.56:3086-TCP,1261067186.50067,64,244.3.160.239,41.177.186.56,80,3086,TCP,244.3.160.239-41.177.186.56,5,604,0.001377105712890625
244.3.160.239:80-41.177.186.56:6952-TCP,1261067186.502047,64,244.3.160.239,41.177.186.56,80,6952,TCP,244.3.160.239-41.177.186.56,5,566,0.0007979869842529297
244.3.160.239:80-41.177.186.56:8100-TCP,1261067186.502845,64,244.3.160.239,41.177.186.56,80,8100,TCP,244.3.160.239-41.177.186.56,13,8988,0.0005168914794921875
244.3.160.239:80-41.177.186.56:8063-TCP,1261067186.503362,64,244.3.160.239,41.177.186.56,80,8063,TCP,244.3.160.239-41.177.186.56,7,3538,0.03402900695800781
244.3.160.239:80-41.177.186.56:8667-TCP,1261067186.537391,64,244.3.160.239,41.177.186.56,80,8667,TCP,244.3.160.239-41.177.186.56,51,50272,0.002691030502319336
244.3.160.239:80-41.177.186.56:14934-TCP,1261067186.540082,64,244.3.160.239,41.177.186.56,80,14934,TCP,244.3.160.239-41.177.186.56,5,719,0.0006449222564697266
244.3.160.239:80-41.177.186.56:14640-TCP,1261067186.540727,64,244.3.160.239,41.177.186.56,80,14640,TCP,244.3.160.239-41.177.186.56,6,2038,0.008897066116333008
244.3.160.239:80-41.177.186.56:8787-TCP,1261067186.549624,64,244.3.160.239,41.177.186.56,80,8787,TCP,244.3.160.239-41.177.186.56,143,149759,0.022378921508789062
244.3.160.239:80-41.177.186.56:3264-TCP,1261067186.572003,64,244.3.160.239,41.177.186.56,80,3264,TCP,244.3.160.239-41.177.186.56,5,1534,0.010571002960205078
244.3.160.239:80-41.177.186.56:6137-TCP,1261067186.582574,64,244.3.160.239,41.177.186.56,80,6137,TCP,244.3.160.239-41.177.186.56,7,3651,0.06126213073730469
244.3.160.239:80-41.177.186.56:9241-TCP,1261067186.643836,64,244.3.160.239,41.177.186.56,80,9241,TCP,244.3.160.239-41.177.186.56,7,3081,0.3318510055541992
244.3.160.239:80-41.177.186.56:9863-TCP,1261067186.975687,64,244.3.160.239,41.177.186.56,80,9863,TCP,244.3.160.239-41.177.186.56,7,3170,0.0005459785461425781
244.3.160.239:80-41.177.186.56:2091-TCP,1261067186.976233,64,244.3.160.239,41.177.186.56,80,2091,TCP,244.3.160.239-41.177.186.56,5,604,0.00447392463684082
244.3.160.239:80-41.177.186.56:3112-TCP,1261067186.980707,64,244.3.160.239,41.177.186.56,80,3112,TCP,244.3.160.239-41.177.186.56,8,3930,0.0006840229034423828
244.3.160.239:80-41.177.186.56:6272-TCP,1261067186.981391,64,244.3.160.239,41.177.186.56,80,6272,TCP,244.3.160.239-41.177.186.56,61,60712,0.15264415740966797
244.3.160.239:80-41.177.186.56:10479-TCP,1261067187.134035,64,244.3.160.239,41.177.186.56,80,10479,TCP,244.3.160.239-41.177.186.56,27,24062,0.0005879402160644531
244.3.160.239:80-41.177.186.56:7198-TCP,1261067187.134623,64,244.3.160.239,41.177.186.56,80,7198,TCP,244.3.160.239-41.177.186.56,6,1151,0.025801897048950195
244.3.160.239:80-41.177.186.56:10275-TCP,1261067187.160425,64,244.3.160.239,41.177.186.56,80,10275,TCP,244.3.160.239-41.177.186.56,6,641,0.0006909370422363281
244.3.160.239:80-41.177.186.56:15749-TCP,1261067187.161116,64,244.3.160.239,41.177.186.56,80,15749,TCP,244.3.160.239-41.177.186.56,6,869,0.04340314865112305
244.3.160.239:80-41.177.186.56:4855-TCP,1261067187.204519,64,244.3.160.239,41.177.186.56,80,4855,TCP,244.3.160.239-41.177.186.56,6,966,0.011445045471191406
244.3.160.239:80-41.177.186.56:15945-TCP,1261067187.215964,64,244.3.160.239,41.177.186.56,80,15945,TCP,244.3.160.239-41.177.186.56,6,655,0.00025081634521484375
244.3.160.239:80-41.177.186.56:11136-TCP,1261067187.216215,64,244.3.160.239,41.177.186.56,80,11136,TCP,244.3.160.239-41.177.186.56,6,753,0.0005080699920654297
244.3.160.239:80-41.177.186.56:10007-TCP,1261067187.216723,64,244.3.160.239,41.177.186.56,80,10007,TCP,244.3.160.239-41.177.186.56,6,1182,0.06778407096862793
244.3.160.239:80-41.177.186.56:3875-TCP,1261067187.284507,64,244.3.160.239,41.177.186.56,80,3875,TCP,244.3.160.239-41.177.186.56,6,1216,0.00046706199645996094
244.3.160.239:80-41.177.186.56:11549-TCP,1261067187.284974,64,244.3.160.239,41.177.186.56,80,11549,TCP,244.3.160.239-41.177.186.56,6,1622,4.100799560546875e-05
244.3.160.239:80-41.177.186.56:4073-TCP,1261067187.285015,64,244.3.160.239,41.177.186.56,80,4073,TCP,244.3.160.239-41.177.186.56,6,1186,0.0007219314575195312
244.3.160.239:80-41.177.186.56:4426-TCP,1261067187.285737,64,244.3.160.239,41.177.186.56,80,4426,TCP,244.3.160.239-41.177.186.56,6,1143,0.06328988075256348
244.3.160.239:80-41.177.186.56:5017-TCP,1261067187.349027,64,244.3.160.239,41.177.186.56,80,5017,TCP,244.3.160.239-41.177.186.56,7,1469,0.0013720989227294922
244.3.160.239:80-41.177.186.56:3187-TCP,1261067187.350399,64,244.3.160.239,41.177.186.56,80,3187,TCP,244.3.160.239-41.177.186.56,7,723,0.0012068748474121094
