five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.160.239:33556-40.202.90.203:80-TCP,1261067200.849047,48,244.3.160.239,40.202.90.203,33556,80,TCP,244.3.160.239-40.202.90.203,6,1043,0.32802700996398926
244.3.160.239:33557-40.202.90.203:80-TCP,1261067201.177074,48,244.3.160.239,40.202.90.203,33557,80,TCP,244.3.160.239-40.202.90.203,20,1607,0.6101441383361816
244.3.160.239:33558-40.202.90.203:80-TCP,1261067201.787218,48,244.3.160.239,40.202.90.203,33558,80,TCP,244.3.160.239-40.202.90.203,6,1131,0.0539398193359375
244.3.160.239:33559-40.202.90.203:80-TCP,1261067201.841158,48,244.3.160.239,40.202.90.203,33559,80,TCP,244.3.160.239-40.202.90.203,6,1129,0.05595111846923828
244.3.160.239:33560-40.202.90.203:80-TCP,1261067201.897109,48,244.3.160.239,40.202.90.203,33560,80,TCP,244.3.160.239-40.202.90.203,6,1128,0.0160830020904541
244.3.160.239:33561-40.202.90.203:80-TCP,1261067201.913192,48,244.3.160.239,40.202.90.203,33561,80,TCP,244.3.160.239-40.202.90.203,6,1127,0.038214921951293945
244.3.160.239:33562-40.202.90.203:80-TCP,1261067201.951407,48,244.3.160.239,40.202.90.203,33562,80,TCP,244.3.160.239-40.202.90.203,6,1126,0.017780065536499023
244.3.160.239:33563-40.202.90.203:80-TCP,1261067201.969187,48,244.3.160.239,40.202.90.203,33563,80,TCP,244.3.160.239-40.202.90.203,6,1130,0.039962053298950195
244.3.160.239:33564-40.202.90.203:80-TCP,1261067202.009149,48,244.3.160.239,40.202.90.203,33564,80,TCP,244.3.160.239-40.202.90.203,6,1131,0.060379981994628906
244.3.160.239:33565-40.202.90.203:80-TCP,1261067202.069529,48,244.3.160.239,40.202.90.203,33565,80,TCP,244.3.160.239-40.202.90.203,6,1130,0.0497899055480957
244.3.160.239:33566-40.202.90.203:80-TCP,1261067202.119319,48,244.3.160.239,40.202.90.203,33566,80,TCP,244.3.160.239-40.202.90.203,6,1127,0.026057004928588867
244.3.160.239:33567-40.202.90.203:80-TCP,1261067202.145376,48,244.3.160.239,40.202.90.203,33567,80,TCP,244.3.160.239-40.202.90.203,6,1126,0.011832952499389648
244.3.160.239:33568-40.202.90.203:80-TCP,1261067202.157209,48,244.3.160.239,40.202.90.203,33568,80,TCP,244.3.160.239-40.202.90.203,6,1132,0.017968177795410156
244.3.160.239:33569-40.202.90.203:80-TCP,1261067202.175177,48,244.3.160.239,40.202.90.203,33569,80,TCP,244.3.160.239-40.202.90.203,6,1131,0.07193493843078613
244.3.160.239:33570-40.202.90.203:80-TCP,1261067202.247112,48,244.3.160.239,40.202.90.203,33570,80,TCP,244.3.160.239-40.202.90.203,6,1125,0.05642390251159668
244.3.160.239:33571-40.202.90.203:80-TCP,1261067202.303536,48,244.3.160.239,40.202.90.203,33571,80,TCP,244.3.160.239-40.202.90.203,6,1124,0.03199410438537598
244.3.160.239:33572-40.202.90.203:80-TCP,1261067202.33553,48,244.3.160.239,40.202.90.203,33572,80,TCP,244.3.160.239-40.202.90.203,6,1125,0.00908803939819336
244.3.160.239:33573-40.202.90.203:80-TCP,1261067202.344618,48,244.3.160.239,40.202.90.203,33573,80,TCP,244.3.160.239-40.202.90.203,6,1124,0.00450897216796875
244.3.160.239:33574-40.202.90.203:80-TCP,1261067202.349127,48,244.3.160.239,40.202.90.203,33574,80,TCP,244.3.160.239-40.202.90.203,6,1130,0.09403586387634277
244.3.160.239:33575-40.202.90.203:80-TCP,1261067202.443163,48,244.3.160.239,40.202.90.203,33575,80,TCP,244.3.160.239-40.202.90.203,6,1129,0.03418898582458496
244.3.160.239:33576-40.202.90.203:80-TCP,1261067202.477352,48,244.3.160.239,40.202.90.203,33576,80,TCP,244.3.160.239-40.202.90.203,6,1126,0.04380917549133301
244.3.160.239:33577-40.202.90.203:80-TCP,1261067202.521161,48,244.3.160.239,40.202.90.203,33577,80,TCP,244.3.160.239-40.202.90.203,6,1125,0.007992982864379883
244.3.160.239:33578-40.202.90.203:80-TCP,1261067202.529154,48,244.3.160.239,40.202.90.203,33578,80,TCP,244.3.160.239-40.202.90.203,6,1125,0.004047870635986328
244.3.160.239:33579-40.202.90.203:80-TCP,1261067202.533202,48,244.3.160.239,40.202.90.203,33579,80,TCP,244.3.160.239-40.202.90.203,6,1124,0.07796812057495117
244.3.160.239:33580-40.202.90.203:80-TCP,1261067202.61117,48,244.3.160.239,40.202.90.203,33580,80,TCP,244.3.160.239-40.202.90.203,6,1127,0.05901789665222168
244.3.160.239:33581-40.202.90.203:80-TCP,1261067202.670188,48,244.3.160.239,40.202.90.203,33581,80,TCP,244.3.160.239-40.202.90.203,6,1126,0.0351109504699707
244.3.160.239:33582-40.202.90.203:80-TCP,1261067202.705299,48,244.3.160.239,40.202.90.203,33582,80,TCP,244.3.160.239-40.202.90.203,6,1130,0.0038030147552490234
244.3.160.239:33583-40.202.90.203:80-TCP,1261067202.709102,48,244.3.160.239,40.202.90.203,33583,80,TCP,244.3.160.239-40.202.90.203,6,1129,0.004289150238037109
244.3.160.239:33584-40.202.90.203:80-TCP,1261067202.713391,48,244.3.160.239,40.202.90.203,33584,80,TCP,244.3.160.239-40.202.90.203,6,1128,0.0777578353881836
244.3.160.239:33586-40.202.90.203:80-TCP,1261067202.791149,48,244.3.160.239,40.202.90.203,33586,80,TCP,244.3.160.239-40.202.90.203,6,1127,0.04815411567687988
244.3.160.239:33587-40.202.90.203:80-TCP,1261067202.839303,48,244.3.160.239,40.202.90.203,33587,80,TCP,244.3.160.239-40.202.90.203,6,1132,0.0479888916015625
244.3.160.239:33589-40.202.90.203:80-TCP,1261067202.887292,48,244.3.160.239,40.202.90.203,33589,80,TCP,244.3.160.239-40.202.90.203,6,1131,0.010158061981201172
244.3.160.239:33590-40.202.90.203:80-TCP,1261067202.89745,48,244.3.160.239,40.202.90.203,33590,80,TCP,244.3.160.239-40.202.90.203,6,1133,0.006705045700073242
244.3.160.239:33591-40.202.90.203:80-TCP,1261067202.904155,48,244.3.160.239,40.202.90.203,33591,80,TCP,244.3.160.239-40.202.90.203,6,1132,0.0690619945526123
244.3.160.239:33592-40.202.90.203:80-TCP,1261067202.973217,48,244.3.160.239,40.202.90.203,33592,80,TCP,244.3.160.239-40.202.90.203,6,1122,0.03414487838745117
244.3.160.239:33593-40.202.90.203:80-TCP,1261067203.007362,48,244.3.160.239,40.202.90.203,33593,80,TCP,244.3.160.239-40.202.90.203,6,1122,0.05204510688781738
244.3.160.239:33594-40.202.90.203:80-TCP,1261067203.059407,48,244.3.160.239,40.202.90.203,33594,80,TCP,244.3.160.239-40.202.90.203,6,1132,0.008176088333129883
244.3.160.239:33595-40.202.90.203:80-TCP,1261067203.067583,48,244.3.160.239,40.202.90.203,33595,80,TCP,244.3.160.239-40.202.90.203,6,1131,0.015945911407470703
244.3.160.239:33596-40.202.90.203:80-TCP,1261067203.083529,48,244.3.160.239,40.202.90.203,33596,80,TCP,244.3.160.239-40.202.90.203,6,1122,0.07187604904174805
244.3.160.239:33598-40.202.90.203:80-TCP,1261067203.155405,48,244.3.160.239,40.202.90.203,33598,80,TCP,244.3.160.239-40.202.90.203,6,1122,0.020073890686035156
244.3.160.239:33599-40.202.90.203:80-TCP,1261067203.175479,48,244.3.160.239,40.202.90.203,33599,80,TCP,244.3.160.239-40.202.90.203,6,1122,0.08173298835754395
