five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.160.239:33540-77.91.159.163:80-TCP,1261067196.317398,48,244.3.160.239,77.91.159.163,33540,80,TCP,244.3.160.239-77.91.159.163,7,1754,138.19301199913025
244.3.160.239:34618-77.91.159.163:80-TCP,1261067334.51041,48,244.3.160.239,77.91.159.163,34618,80,TCP,244.3.160.239-77.91.159.163,7,1754,114.87168383598328
244.3.160.239:35350-77.91.159.163:80-TCP,1261067449.382094,48,244.3.160.239,77.91.159.163,35350,80,TCP,244.3.160.239-77.91.159.163,7,1754,39.324005126953125
244.3.160.239:35428-77.91.159.163:80-TCP,1261067488.706099,48,244.3.160.239,77.91.159.163,35428,80,TCP,244.3.160.239-77.91.159.163,8,2013,88.45519495010376
244.3.160.239:35799-77.91.159.163:80-TCP,1261067577.161294,48,244.3.160.239,77.91.159.163,35799,80,TCP,244.3.160.239-77.91.159.163,7,1754,48.69990611076355
244.3.160.239:36030-77.91.159.163:80-TCP,1261067625.8612,48,244.3.160.239,77.91.159.163,36030,80,TCP,244.3.160.239-77.91.159.163,7,1754,200.11572098731995
244.3.160.239:37831-77.91.159.163:80-TCP,1261067825.976921,48,244.3.160.239,77.91.159.163,37831,80,TCP,244.3.160.239-77.91.159.163,8,2013,98.29860591888428
244.3.160.239:38830-77.91.159.163:80-TCP,1261067924.275527,48,244.3.160.239,77.91.159.163,38830,80,TCP,244.3.160.239-77.91.159.163,14,1626,7.25421404838562
244.3.160.239:38960-77.91.159.163:80-TCP,1261067931.529741,48,244.3.160.239,77.91.159.163,38960,80,TCP,244.3.160.239-77.91.159.163,9,1484,0.00016999244689941406
244.3.160.239:38961-77.91.159.163:80-TCP,1261067931.529911,48,244.3.160.239,77.91.159.163,38961,80,TCP,244.3.160.239-77.91.159.163,7,1405,0.0015070438385009766
244.3.160.239:38962-77.91.159.163:80-TCP,1261067931.531418,48,244.3.160.239,77.91.159.163,38962,80,TCP,244.3.160.239-77.91.159.163,7,1404,0.2354269027709961
244.3.160.239:38969-77.91.159.163:80-TCP,1261067931.766845,48,244.3.160.239,77.91.159.163,38969,80,TCP,244.3.160.239-77.91.159.163,7,1413,0.16644811630249023
244.3.160.239:38970-77.91.159.163:80-TCP,1261067931.933293,48,244.3.160.239,77.91.159.163,38970,80,TCP,244.3.160.239-77.91.159.163,14,1701,0.00039386749267578125
244.3.160.239:38971-77.91.159.163:80-TCP,1261067931.933687,48,244.3.160.239,77.91.159.163,38971,80,TCP,244.3.160.239-77.91.159.163,7,1411,0.0008730888366699219
244.3.160.239:38972-77.91.159.163:80-TCP,1261067931.93456,48,244.3.160.239,77.91.159.163,38972,80,TCP,244.3.160.239-77.91.159.163,6,1378,0.0008528232574462891
244.3.160.239:38973-77.91.159.163:80-TCP,1261067931.935413,48,244.3.160.239,77.91.159.163,38973,80,TCP,244.3.160.239-77.91.159.163,7,1411,0.0003871917724609375
244.3.160.239:38974-77.91.159.163:80-TCP,1261067931.9358,48,244.3.160.239,77.91.159.163,38974,80,TCP,244.3.160.239-77.91.159.163,10,1533,0.031225919723510742
244.3.160.239:38975-77.91.159.163:80-TCP,1261067931.967026,48,244.3.160.239,77.91.159.163,38975,80,TCP,244.3.160.239-77.91.159.163,7,1416,0.13459491729736328
244.3.160.239:38976-77.91.159.163:80-TCP,1261067932.101621,48,244.3.160.239,77.91.159.163,38976,80,TCP,244.3.160.239-77.91.159.163,10,1540,0.046122074127197266
244.3.160.239:38978-77.91.159.163:80-TCP,1261067932.147743,48,244.3.160.239,77.91.159.163,38978,80,TCP,244.3.160.239-77.91.159.163,58,3539,2.5989789962768555
244.3.160.239:39006-77.91.159.163:80-TCP,1261067934.746722,48,244.3.160.239,77.91.159.163,39006,80,TCP,244.3.160.239-77.91.159.163,9,1491,2.8133392333984375e-05
244.3.160.239:39007-77.91.159.163:80-TCP,1261067934.74675,48,244.3.160.239,77.91.159.163,39007,80,TCP,244.3.160.239-77.91.159.163,6,1379,0.0012619495391845703
244.3.160.239:39008-77.91.159.163:80-TCP,1261067934.748012,48,244.3.160.239,77.91.159.163,39008,80,TCP,244.3.160.239-77.91.159.163,7,1410,7.390975952148438e-05
244.3.160.239:39009-77.91.159.163:80-TCP,1261067934.748086,48,244.3.160.239,77.91.159.163,39009,80,TCP,244.3.160.239-77.91.159.163,9,1488,0.0012369155883789062
244.3.160.239:39010-77.91.159.163:80-TCP,1261067934.749323,48,244.3.160.239,77.91.159.163,39010,80,TCP,244.3.160.239-77.91.159.163,6,1370,9.608268737792969e-05
244.3.160.239:39011-77.91.159.163:80-TCP,1261067934.749419,48,244.3.160.239,77.91.159.163,39011,80,TCP,244.3.160.239-77.91.159.163,6,1370,0.2222459316253662
244.3.160.239:39017-77.91.159.163:80-TCP,1261067934.971665,48,244.3.160.239,77.91.159.163,39017,80,TCP,244.3.160.239-77.91.159.163,6,1532,0.0002961158752441406
244.3.160.239:39018-77.91.159.163:80-TCP,1261067934.971961,48,244.3.160.239,77.91.159.163,39018,80,TCP,244.3.160.239-77.91.159.163,6,1382,0.0015230178833007812
244.3.160.239:39019-77.91.159.163:80-TCP,1261067934.973484,48,244.3.160.239,77.91.159.163,39019,80,TCP,244.3.160.239-77.91.159.163,6,1383,0.0004019737243652344
244.3.160.239:39020-77.91.159.163:80-TCP,1261067934.973886,48,244.3.160.239,77.91.159.163,39020,80,TCP,244.3.160.239-77.91.159.163,11,1602,0.03639698028564453
244.3.160.239:39022-77.91.159.163:80-TCP,1261067935.010283,48,244.3.160.239,77.91.159.163,39022,80,TCP,244.3.160.239-77.91.159.163,6,1380,0.00023102760314941406
244.3.160.239:39023-77.91.159.163:80-TCP,1261067935.010514,48,244.3.160.239,77.91.159.163,39023,80,TCP,244.3.160.239-77.91.159.163,25,2128,0.6379508972167969
244.3.160.239:39045-77.91.159.163:80-TCP,1261067935.648465,48,244.3.160.239,77.91.159.163,39045,80,TCP,244.3.160.239-77.91.159.163,6,1374,0.0003871917724609375
244.3.160.239:39046-77.91.159.163:80-TCP,1261067935.648852,48,244.3.160.239,77.91.159.163,39046,80,TCP,244.3.160.239-77.91.159.163,6,1376,0.0012497901916503906
244.3.160.239:39047-77.91.159.163:80-TCP,1261067935.650102,48,244.3.160.239,77.91.159.163,39047,80,TCP,244.3.160.239-77.91.159.163,9,1496,0.0007200241088867188
244.3.160.239:39048-77.91.159.163:80-TCP,1261067935.650822,48,244.3.160.239,77.91.159.163,39048,80,TCP,244.3.160.239-77.91.159.163,6,1261,0.0005691051483154297
