five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
41.177.26.176:80-77.197.210.202:34636-TCP,1261068008.941357,48,41.177.26.176,77.197.210.202,80,34636,TCP,41.177.26.176-77.197.210.202,11,11763,9.604685068130493
41.177.26.176:80-77.197.210.202:41230-TCP,1261068018.546042,48,41.177.26.176,77.197.210.202,80,41230,TCP,41.177.26.176-77.197.210.202,13,12154,2.994023084640503
41.177.26.176:80-77.197.210.202:43060-TCP,1261068021.540065,48,41.177.26.176,77.197.210.202,80,43060,TCP,41.177.26.176-77.197.210.202,12,11753,0.841526985168457
41.177.26.176:80-77.197.210.202:43554-TCP,1261068022.381592,48,41.177.26.176,77.197.210.202,80,43554,TCP,41.177.26.176-77.197.210.202,13,11039,1.8561499118804932
41.177.26.176:80-77.197.210.202:44302-TCP,1261068024.237742,48,41.177.26.176,77.197.210.202,80,44302,TCP,41.177.26.176-77.197.210.202,15,11092,2.0927340984344482
41.177.26.176:80-77.197.210.202:44988-TCP,1261068026.330476,48,41.177.26.176,77.197.210.202,80,44988,TCP,41.177.26.176-77.197.210.202,13,11604,0.6144158840179443
41.177.26.176:80-77.197.210.202:45156-TCP,1261068026.944892,48,41.177.26.176,77.197.210.202,80,45156,TCP,41.177.26.176-77.197.210.202,12,11726,0.7934789657592773
41.177.26.176:80-77.197.210.202:45374-TCP,1261068027.738371,48,41.177.26.176,77.197.210.202,80,45374,TCP,41.177.26.176-77.197.210.202,14,11356,1.217804193496704
41.177.26.176:80-77.197.210.202:45651-TCP,1261068028.956175,48,41.177.26.176,77.197.210.202,80,45651,TCP,41.177.26.176-77.197.210.202,12,11959,0.8743839263916016
41.177.26.176:80-77.197.210.202:45851-TCP,1261068029.830559,48,41.177.26.176,77.197.210.202,80,45851,TCP,41.177.26.176-77.197.210.202,12,11830,0.7988829612731934
41.177.26.176:80-77.197.210.202:46046-TCP,1261068030.629442,48,41.177.26.176,77.197.210.202,80,46046,TCP,41.177.26.176-77.197.210.202,11,11112,0.8106629848480225
41.177.26.176:80-77.197.210.202:46275-TCP,1261068031.440105,48,41.177.26.176,77.197.210.202,80,46275,TCP,41.177.26.176-77.197.210.202,14,10610,1.4218690395355225
41.177.26.176:80-77.197.210.202:46613-TCP,1261068032.861974,48,41.177.26.176,77.197.210.202,80,46613,TCP,41.177.26.176-77.197.210.202,12,11194,1.233309030532837
41.177.26.176:80-77.197.210.202:46905-TCP,1261068034.095283,48,41.177.26.176,77.197.210.202,80,46905,TCP,41.177.26.176-77.197.210.202,15,10344,1.8144950866699219
41.177.26.176:80-77.197.210.202:47219-TCP,1261068035.909778,48,41.177.26.176,77.197.210.202,80,47219,TCP,41.177.26.176-77.197.210.202,13,11711,0.6090898513793945
41.177.26.176:80-77.197.210.202:47328-TCP,1261068036.518868,48,41.177.26.176,77.197.210.202,80,47328,TCP,41.177.26.176-77.197.210.202,14,11511,1.0608711242675781
41.177.26.176:80-77.197.210.202:47412-TCP,1261068037.579739,48,41.177.26.176,77.197.210.202,80,47412,TCP,41.177.26.176-77.197.210.202,12,11667,5.387353897094727
41.177.26.176:80-77.197.210.202:52050-TCP,1261068042.967093,48,41.177.26.176,77.197.210.202,80,52050,TCP,41.177.26.176-77.197.210.202,12,11677,2.4768269062042236
41.177.26.176:80-77.197.210.202:53459-TCP,1261068045.44392,48,41.177.26.176,77.197.210.202,80,53459,TCP,41.177.26.176-77.197.210.202,13,11992,1.1717259883880615
41.177.26.176:80-77.197.210.202:53978-TCP,1261068046.615646,48,41.177.26.176,77.197.210.202,80,53978,TCP,41.177.26.176-77.197.210.202,13,11963,0.9131531715393066
41.177.26.176:80-77.197.210.202:54441-TCP,1261068047.528799,48,41.177.26.176,77.197.210.202,80,54441,TCP,41.177.26.176-77.197.210.202,12,11709,0.7345550060272217
41.177.26.176:80-77.197.210.202:54778-TCP,1261068048.263354,48,41.177.26.176,77.197.210.202,80,54778,TCP,41.177.26.176-77.197.210.202,13,11855,0.7813458442687988
41.177.26.176:80-77.197.210.202:55153-TCP,1261068049.0447,48,41.177.26.176,77.197.210.202,80,55153,TCP,41.177.26.176-77.197.210.202,12,12051,1.0194001197814941
41.177.26.176:80-77.197.210.202:55541-TCP,1261068050.0641,48,41.177.26.176,77.197.210.202,80,55541,TCP,41.177.26.176-77.197.210.202,13,13158,0.7286598682403564
41.177.26.176:80-77.197.210.202:55788-TCP,1261068050.79276,48,41.177.26.176,77.197.210.202,80,55788,TCP,41.177.26.176-77.197.210.202,13,12712,0.8687272071838379
41.177.26.176:80-77.197.210.202:56031-TCP,1261068051.661487,48,41.177.26.176,77.197.210.202,80,56031,TCP,41.177.26.176-77.197.210.202,13,11829,0.7523829936981201
41.177.26.176:80-77.197.210.202:56238-TCP,1261068052.41387,48,41.177.26.176,77.197.210.202,80,56238,TCP,41.177.26.176-77.197.210.202,11,11794,0.8225679397583008
41.177.26.176:80-77.197.210.202:56416-TCP,1261068053.236438,48,41.177.26.176,77.197.210.202,80,56416,TCP,41.177.26.176-77.197.210.202,12,12282,0.796036958694458
41.177.26.176:80-77.197.210.202:56624-TCP,1261068054.032475,48,41.177.26.176,77.197.210.202,80,56624,TCP,41.177.26.176-77.197.210.202,15,10497,1.7997360229492188
41.177.26.176:80-77.197.210.202:57090-TCP,1261068055.832211,48,41.177.26.176,77.197.210.202,80,57090,TCP,41.177.26.176-77.197.210.202,13,12843,0.8198959827423096
41.177.26.176:80-77.197.210.202:57271-TCP,1261068056.652107,48,41.177.26.176,77.197.210.202,80,57271,TCP,41.177.26.176-77.197.210.202,11,11633,0.7970468997955322
41.177.26.176:80-77.197.210.202:57453-TCP,1261068057.449154,48,41.177.26.176,77.197.210.202,80,57453,TCP,41.177.26.176-77.197.210.202,12,11698,0.62558913230896
41.177.26.176:80-77.197.210.202:57607-TCP,1261068058.074743,48,41.177.26.176,77.197.210.202,80,57607,TCP,41.177.26.176-77.197.210.202,12,11833,0.8067660331726074
41.177.26.176:80-77.197.210.202:57763-TCP,1261068058.881509,48,41.177.26.176,77.197.210.202,80,57763,TCP,41.177.26.176-77.197.210.202,12,11826,1.025933027267456
41.177.26.176:80-77.197.210.202:57913-TCP,1261068059.907442,48,41.177.26.176,77.197.210.202,80,57913,TCP,41.177.26.176-77.197.210.202,12,12029,1.2269229888916016
41.177.26.176:80-77.197.210.202:58124-TCP,1261068061.134365,48,41.177.26.176,77.197.210.202,80,58124,TCP,41.177.26.176-77.197.210.202,12,11680,0.8061130046844482
41.177.26.176:80-77.197.210.202:58260-TCP,1261068061.940478,48,41.177.26.176,77.197.210.202,80,58260,TCP,41.177.26.176-77.197.210.202,13,10955,1.413280963897705
41.177.26.176:80-77.197.210.202:58478-TCP,1261068063.353759,48,41.177.26.176,77.197.210.202,80,58478,TCP,41.177.26.176-77.197.210.202,11,11585,0.8061790466308594
41.177.26.176:80-77.197.210.202:58597-TCP,1261068064.159938,48,41.177.26.176,77.197.210.202,80,58597,TCP,41.177.26.176-77.197.210.202,13,12547,0.8138978481292725
41.177.26.176:80-77.197.210.202:58731-TCP,1261068064.973836,48,41.177.26.176,77.197.210.202,80,58731,TCP,41.177.26.176-77.197.210.202,15,10856,124.53384613990784
41.177.26.176:80-77.197.210.202:41260-TCP,1261068189.507682,48,41.177.26.176,77.197.210.202,80,41260,TCP,41.177.26.176-77.197.210.202,13,11828,8.147668838500977
41.177.26.176:80-77.197.210.202:45865-TCP,1261068197.655351,48,41.177.26.176,77.197.210.202,80,45865,TCP,41.177.26.176-77.197.210.202,12,12106,2.7685799598693848
41.177.26.176:80-77.197.210.202:47108-TCP,1261068200.423931,48,41.177.26.176,77.197.210.202,80,47108,TCP,41.177.26.176-77.197.210.202,12,11796,0.8914451599121094
41.177.26.176:80-77.197.210.202:47550-TCP,1261068201.315376,48,41.177.26.176,77.197.210.202,80,47550,TCP,41.177.26.176-77.197.210.202,11,11571,0.8173840045928955
41.177.26.176:80-77.197.210.202:47828-TCP,1261068202.13276,48,41.177.26.176,77.197.210.202,80,47828,TCP,41.177.26.176-77.197.210.202,13,11685,0.5901429653167725
41.177.26.176:80-77.197.210.202:47990-TCP,1261068202.722903,48,41.177.26.176,77.197.210.202,80,47990,TCP,41.177.26.176-77.197.210.202,11,11714,0.8503520488739014
41.177.26.176:80-77.197.210.202:48189-TCP,1261068203.573255,48,41.177.26.176,77.197.210.202,80,48189,TCP,41.177.26.176-77.197.210.202,15,11104,1.746170997619629
41.177.26.176:80-77.197.210.202:48593-TCP,1261068205.319426,48,41.177.26.176,77.197.210.202,80,48593,TCP,41.177.26.176-77.197.210.202,16,12524,1.8872339725494385
41.177.26.176:80-77.197.210.202:48991-TCP,1261068207.20666,48,41.177.26.176,77.197.210.202,80,48991,TCP,41.177.26.176-77.197.210.202,15,11155,1.4262480735778809
