five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.95.176:2838-244.3.160.239:80-TCP,1261069505.963244,64,244.3.95.176,244.3.160.239,2838,80,TCP,244.3.95.176-244.3.160.239,8,2452,0.1710491180419922
244.3.95.176:13514-244.3.160.239:80-TCP,1261069506.134293,64,244.3.95.176,244.3.160.239,13514,80,TCP,244.3.95.176-244.3.160.239,7,2412,0.11818599700927734
244.3.95.176:11173-244.3.160.239:80-TCP,1261069506.252479,64,244.3.95.176,244.3.160.239,11173,80,TCP,244.3.95.176-244.3.160.239,26,2739,3.1215908527374268
244.3.95.176:11628-244.3.160.239:80-TCP,1261069509.37407,64,244.3.95.176,244.3.160.239,11628,80,TCP,244.3.95.176-244.3.160.239,6,1663,154.26320004463196
244.3.95.176:9876-244.3.160.239:80-TCP,1261069663.63727,64,244.3.95.176,244.3.160.239,9876,80,TCP,244.3.95.176-244.3.160.239,13,10290,0.21669793128967285
244.3.95.176:8609-244.3.160.239:80-TCP,1261069663.853968,64,244.3.95.176,244.3.160.239,8609,80,TCP,244.3.95.176-244.3.160.239,80,5530,0.6600630283355713
244.3.95.176:6063-244.3.160.239:80-TCP,1261069664.514031,64,244.3.95.176,244.3.160.239,6063,80,TCP,244.3.95.176-244.3.160.239,6,1446,0.0001289844512939453
244.3.95.176:11948-244.3.160.239:80-TCP,1261069664.51416,64,244.3.95.176,244.3.160.239,11948,80,TCP,244.3.95.176-244.3.160.239,6,1447,9.799003601074219e-05
244.3.95.176:9999-244.3.160.239:80-TCP,1261069664.514258,64,244.3.95.176,244.3.160.239,9999,80,TCP,244.3.95.176-244.3.160.239,6,1441,0.00011420249938964844
244.3.95.176:7526-244.3.160.239:80-TCP,1261069664.514372,64,244.3.95.176,244.3.160.239,7526,80,TCP,244.3.95.176-244.3.160.239,6,1440,0.06414484977722168
244.3.95.176:10567-244.3.160.239:80-TCP,1261069664.578517,64,244.3.95.176,244.3.160.239,10567,80,TCP,244.3.95.176-244.3.160.239,6,1463,0.07682299613952637
244.3.95.176:12757-244.3.160.239:80-TCP,1261069664.65534,64,244.3.95.176,244.3.160.239,12757,80,TCP,244.3.95.176-244.3.160.239,6,1438,0.014096975326538086
244.3.95.176:7356-244.3.160.239:80-TCP,1261069664.669437,64,244.3.95.176,244.3.160.239,7356,80,TCP,244.3.95.176-244.3.160.239,6,1446,0.032267093658447266
244.3.95.176:9227-244.3.160.239:80-TCP,1261069664.701704,64,244.3.95.176,244.3.160.239,9227,80,TCP,244.3.95.176-244.3.160.239,6,1429,0.0015690326690673828
244.3.95.176:2449-244.3.160.239:80-TCP,1261069664.703273,64,244.3.95.176,244.3.160.239,2449,80,TCP,244.3.95.176-244.3.160.239,6,1423,0.03742790222167969
