five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.160.239:80-145.95.142.193:12713-TCP,1261067569.013932,64,244.3.160.239,145.95.142.193,80,12713,TCP,244.3.160.239-145.95.142.193,5,1235,0.09435701370239258
244.3.160.239:80-145.95.142.193:2654-TCP,1261067569.108289,64,244.3.160.239,145.95.142.193,80,2654,TCP,244.3.160.239-145.95.142.193,5,1361,0.0986630916595459
244.3.160.239:80-145.95.142.193:9167-TCP,1261067569.206952,64,244.3.160.239,145.95.142.193,80,9167,TCP,244.3.160.239-145.95.142.193,5,1280,0.013171911239624023
244.3.160.239:80-145.95.142.193:10115-TCP,1261067569.220124,64,244.3.160.239,145.95.142.193,80,10115,TCP,244.3.160.239-145.95.142.193,213,221317,1.2919399738311768
244.3.160.239:80-145.95.142.193:9599-TCP,1261067570.512064,64,244.3.160.239,145.95.142.193,80,9599,TCP,244.3.160.239-145.95.142.193,7,2523,0.09914207458496094
244.3.160.239:80-145.95.142.193:4012-TCP,1261067570.611206,64,244.3.160.239,145.95.142.193,80,4012,TCP,244.3.160.239-145.95.142.193,5,443,0.13254690170288086
244.3.160.239:80-145.95.142.193:3888-TCP,1261067570.743753,64,244.3.160.239,145.95.142.193,80,3888,TCP,244.3.160.239-145.95.142.193,5,443,0.0010230541229248047
244.3.160.239:80-145.95.142.193:11722-TCP,1261067570.744776,64,244.3.160.239,145.95.142.193,80,11722,TCP,244.3.160.239-145.95.142.193,5,443,0.07792496681213379
244.3.160.239:80-145.95.142.193:5708-TCP,1261067570.822701,64,244.3.160.239,145.95.142.193,80,5708,TCP,244.3.160.239-145.95.142.193,7,2729,4.357600927352905
244.3.160.239:80-145.95.142.193:12934-TCP,1261067575.180302,64,244.3.160.239,145.95.142.193,80,12934,TCP,244.3.160.239-145.95.142.193,40,36051,0.027738094329833984
244.3.160.239:80-145.95.142.193:5330-TCP,1261067575.20804,64,244.3.160.239,145.95.142.193,80,5330,TCP,244.3.160.239-145.95.142.193,135,131360,0.0007948875427246094
244.3.160.239:80-145.95.142.193:2498-TCP,1261067575.208835,64,244.3.160.239,145.95.142.193,80,2498,TCP,244.3.160.239-145.95.142.193,7,2840,0.029227018356323242
244.3.160.239:80-145.95.142.193:4724-TCP,1261067575.238062,64,244.3.160.239,145.95.142.193,80,4724,TCP,244.3.160.239-145.95.142.193,44,41478,0.08238816261291504
244.3.160.239:80-145.95.142.193:9562-TCP,1261067575.32045,64,244.3.160.239,145.95.142.193,80,9562,TCP,244.3.160.239-145.95.142.193,20,16520,0.12269401550292969
244.3.160.239:80-145.95.142.193:13942-TCP,1261067575.443144,64,244.3.160.239,145.95.142.193,80,13942,TCP,244.3.160.239-145.95.142.193,5,503,0.0047168731689453125
244.3.160.239:80-145.95.142.193:12580-TCP,1261067575.447861,64,244.3.160.239,145.95.142.193,80,12580,TCP,244.3.160.239-145.95.142.193,7,2596,0.020518064498901367
244.3.160.239:80-145.95.142.193:3827-TCP,1261067575.468379,64,244.3.160.239,145.95.142.193,80,3827,TCP,244.3.160.239-145.95.142.193,7,628,0.05374789237976074
244.3.160.239:80-145.95.142.193:11802-TCP,1261067575.522127,64,244.3.160.239,145.95.142.193,80,11802,TCP,244.3.160.239-145.95.142.193,6,601,0.044677019119262695
244.3.160.239:80-145.95.142.193:7138-TCP,1261067575.566804,64,244.3.160.239,145.95.142.193,80,7138,TCP,244.3.160.239-145.95.142.193,6,1791,0.0005331039428710938
244.3.160.239:80-145.95.142.193:5062-TCP,1261067575.567337,64,244.3.160.239,145.95.142.193,80,5062,TCP,244.3.160.239-145.95.142.193,6,925,0.10208487510681152
244.3.160.239:80-145.95.142.193:7427-TCP,1261067575.669422,64,244.3.160.239,145.95.142.193,80,7427,TCP,244.3.160.239-145.95.142.193,6,937,0.9222631454467773
244.3.160.239:80-145.95.142.193:9184-TCP,1261067576.591685,64,244.3.160.239,145.95.142.193,80,9184,TCP,244.3.160.239-145.95.142.193,6,866,0.0011780261993408203
244.3.160.239:80-145.95.142.193:2928-TCP,1261067576.592863,64,244.3.160.239,145.95.142.193,80,2928,TCP,244.3.160.239-145.95.142.193,6,587,0.0005848407745361328
244.3.160.239:80-145.95.142.193:3970-TCP,1261067576.593448,64,244.3.160.239,145.95.142.193,80,3970,TCP,244.3.160.239-145.95.142.193,5,655,0.0006690025329589844
244.3.160.239:80-145.95.142.193:6959-TCP,1261067576.594117,64,244.3.160.239,145.95.142.193,80,6959,TCP,244.3.160.239-145.95.142.193,6,936,0.15462899208068848
244.3.160.239:80-145.95.142.193:5048-TCP,1261067576.748746,64,244.3.160.239,145.95.142.193,80,5048,TCP,244.3.160.239-145.95.142.193,6,652,0.0016460418701171875
