five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
145.95.81.118:161-145.95.41.31:18126-UDP,1261067213.140172,111,145.95.81.118,145.95.41.31,161,18126,UDP,145.95.81.118-145.95.41.31,788,103224,0.013895034790039062
145.95.81.118:161-145.95.41.31:37475-UDP,1261067213.154067,154,145.95.81.118,145.95.41.31,161,37475,UDP,145.95.81.118-145.95.41.31,61,9268,3.894317865371704
145.95.81.118:161-145.95.41.31:46815-UDP,1261067217.048385,111,145.95.81.118,145.95.41.31,161,46815,UDP,145.95.81.118-145.95.41.31,7,759,0.12246012687683105
145.95.81.118:161-145.95.41.31:56535-UDP,1261067217.170845,109,145.95.81.118,145.95.41.31,161,56535,UDP,145.95.81.118-145.95.41.31,213,23587,18.09393000602722
145.95.81.118:161-145.95.41.31:48354-UDP,1261067235.264775,107,145.95.81.118,145.95.41.31,161,48354,UDP,145.95.81.118-145.95.41.31,41,4387,278.78856897354126
145.95.81.118:161-145.95.41.31:52898-UDP,1261067514.053344,154,145.95.81.118,145.95.41.31,161,52898,UDP,145.95.81.118-145.95.41.31,61,9268,0.0012788772583007812
145.95.81.118:161-145.95.41.31:3486-UDP,1261067514.054623,111,145.95.81.118,145.95.41.31,161,3486,UDP,145.95.81.118-145.95.41.31,788,103224,2.5980260372161865
145.95.81.118:161-145.95.41.31:5685-UDP,1261067516.652649,111,145.95.81.118,145.95.41.31,161,5685,UDP,145.95.81.118-145.95.41.31,7,759,0.0590360164642334
145.95.81.118:161-145.95.41.31:19637-UDP,1261067516.711685,109,145.95.81.118,145.95.41.31,161,19637,UDP,145.95.81.118-145.95.41.31,213,23587,19.27742314338684
145.95.81.118:161-145.95.41.31:44445-UDP,1261067535.989108,107,145.95.81.118,145.95.41.31,161,44445,UDP,145.95.81.118-145.95.41.31,41,4387,278.9641418457031
145.95.81.118:161-145.95.41.31:51921-UDP,1261067814.95325,111,145.95.81.118,145.95.41.31,161,51921,UDP,145.95.81.118-145.95.41.31,788,103224,0.0016260147094726562
145.95.81.118:161-145.95.41.31:20762-UDP,1261067814.954876,154,145.95.81.118,145.95.41.31,161,20762,UDP,145.95.81.118-145.95.41.31,61,9268,2.7186641693115234
145.95.81.118:161-145.95.41.31:20630-UDP,1261067817.67354,111,145.95.81.118,145.95.41.31,161,20630,UDP,145.95.81.118-145.95.41.31,7,759,0.05581378936767578
145.95.81.118:161-145.95.41.31:59906-UDP,1261067817.729354,109,145.95.81.118,145.95.41.31,161,59906,UDP,145.95.81.118-145.95.41.31,213,23587,18.079622983932495
145.95.81.118:161-145.95.41.31:9806-UDP,1261067835.808977,107,145.95.81.118,145.95.41.31,161,9806,UDP,145.95.81.118-145.95.41.31,41,4387,278.4829490184784
145.95.81.118:161-145.95.41.31:34582-UDP,1261068114.291926,111,145.95.81.118,145.95.41.31,161,34582,UDP,145.95.81.118-145.95.41.31,788,103224,7.200241088867188e-05
145.95.81.118:161-145.95.41.31:63682-UDP,1261068114.291998,154,145.95.81.118,145.95.41.31,161,63682,UDP,145.95.81.118-145.95.41.31,61,9268,2.211280107498169
145.95.81.118:161-145.95.41.31:36960-UDP,1261068116.503278,111,145.95.81.118,145.95.41.31,161,36960,UDP,145.95.81.118-145.95.41.31,7,759,0.04279804229736328
145.95.81.118:161-145.95.41.31:57992-UDP,1261068116.546076,109,145.95.81.118,145.95.41.31,161,57992,UDP,145.95.81.118-145.95.41.31,213,23587,19.35977602005005
145.95.81.118:161-145.95.41.31:24101-UDP,1261068135.905852,107,145.95.81.118,145.95.41.31,161,24101,UDP,145.95.81.118-145.95.41.31,41,4387,278.73422288894653
145.95.81.118:161-145.95.41.31:27078-UDP,1261068414.640075,111,145.95.81.118,145.95.41.31,161,27078,UDP,145.95.81.118-145.95.41.31,788,103224,0.0047969818115234375
145.95.81.118:161-145.95.41.31:11312-UDP,1261068414.644872,154,145.95.81.118,145.95.41.31,161,11312,UDP,145.95.81.118-145.95.41.31,61,9268,3.228633165359497
145.95.81.118:161-145.95.41.31:12542-UDP,1261068417.873505,111,145.95.81.118,145.95.41.31,161,12542,UDP,145.95.81.118-145.95.41.31,7,759,0.04771685600280762
145.95.81.118:161-145.95.41.31:48861-UDP,1261068417.921222,109,145.95.81.118,145.95.41.31,161,48861,UDP,145.95.81.118-145.95.41.31,213,23587,17.626378059387207
145.95.81.118:161-145.95.41.31:65491-UDP,1261068435.5476,107,145.95.81.118,145.95.41.31,161,65491,UDP,145.95.81.118-145.95.41.31,41,4387,279.5344240665436
145.95.81.118:161-145.95.41.31:51080-UDP,1261068715.082024,111,145.95.81.118,145.95.41.31,161,51080,UDP,145.95.81.118-145.95.41.31,788,103224,7.486343383789062e-05
145.95.81.118:161-145.95.41.31:16838-UDP,1261068715.082099,154,145.95.81.118,145.95.41.31,161,16838,UDP,145.95.81.118-145.95.41.31,61,9268,3.692199945449829
145.95.81.118:161-145.95.41.31:58207-UDP,1261068718.774299,111,145.95.81.118,145.95.41.31,161,58207,UDP,145.95.81.118-145.95.41.31,7,759,0.07971906661987305
145.95.81.118:161-145.95.41.31:33765-UDP,1261068718.854018,109,145.95.81.118,145.95.41.31,161,33765,UDP,145.95.81.118-145.95.41.31,213,23587,16.552865982055664
145.95.81.118:161-145.95.41.31:52836-UDP,1261068735.406884,107,145.95.81.118,145.95.41.31,161,52836,UDP,145.95.81.118-145.95.41.31,41,4387,280.3222601413727
145.95.81.118:161-145.95.41.31:48870-UDP,1261069015.729144,154,145.95.81.118,145.95.41.31,161,48870,UDP,145.95.81.118-145.95.41.31,61,9268,0.0012078285217285156
145.95.81.118:161-145.95.41.31:28446-UDP,1261069015.730352,111,145.95.81.118,145.95.41.31,161,28446,UDP,145.95.81.118-145.95.41.31,788,103224,2.526822090148926
145.95.81.118:161-145.95.41.31:62738-UDP,1261069018.257174,111,145.95.81.118,145.95.41.31,161,62738,UDP,145.95.81.118-145.95.41.31,7,759,0.19577503204345703
145.95.81.118:161-145.95.41.31:30422-UDP,1261069018.452949,109,145.95.81.118,145.95.41.31,161,30422,UDP,145.95.81.118-145.95.41.31,213,23587,17.634248971939087
145.95.81.118:161-145.95.41.31:47008-UDP,1261069036.087198,107,145.95.81.118,145.95.41.31,161,47008,UDP,145.95.81.118-145.95.41.31,41,4387,279.9131259918213
145.95.81.118:161-145.95.41.31:37618-UDP,1261069316.000324,111,145.95.81.118,145.95.41.31,161,37618,UDP,145.95.81.118-145.95.41.31,788,103224,0.0006639957427978516
145.95.81.118:161-145.95.41.31:13166-UDP,1261069316.000988,154,145.95.81.118,145.95.41.31,161,13166,UDP,145.95.81.118-145.95.41.31,61,9268,2.5269529819488525
145.95.81.118:161-145.95.41.31:37968-UDP,1261069318.527941,111,145.95.81.118,145.95.41.31,161,37968,UDP,145.95.81.118-145.95.41.31,7,759,0.04377412796020508
145.95.81.118:161-145.95.41.31:40718-UDP,1261069318.571715,109,145.95.81.118,145.95.41.31,161,40718,UDP,145.95.81.118-145.95.41.31,213,23587,17.131358861923218
145.95.81.118:161-145.95.41.31:17165-UDP,1261069335.703074,107,145.95.81.118,145.95.41.31,161,17165,UDP,145.95.81.118-145.95.41.31,41,4387,280.3685550689697
145.95.81.118:161-145.95.41.31:49666-UDP,1261069616.071629,111,145.95.81.118,145.95.41.31,161,49666,UDP,145.95.81.118-145.95.41.31,788,103224,6.699562072753906e-05
145.95.81.118:161-145.95.41.31:7821-UDP,1261069616.071696,154,145.95.81.118,145.95.41.31,161,7821,UDP,145.95.81.118-145.95.41.31,61,9268,4.4756999015808105
145.95.81.118:161-145.95.41.31:9998-UDP,1261069620.547396,111,145.95.81.118,145.95.41.31,161,9998,UDP,145.95.81.118-145.95.41.31,7,759,0.09657812118530273
145.95.81.118:161-145.95.41.31:31364-UDP,1261069620.643974,109,145.95.81.118,145.95.41.31,161,31364,UDP,145.95.81.118-145.95.41.31,213,23587,14.871846914291382
145.95.81.118:161-145.95.41.31:40505-UDP,1261069635.515821,107,145.95.81.118,145.95.41.31,161,40505,UDP,145.95.81.118-145.95.41.31,41,4387,279.90373492240906
145.95.81.118:161-145.95.41.31:57208-UDP,1261069915.419556,111,145.95.81.118,145.95.41.31,161,57208,UDP,145.95.81.118-145.95.41.31,788,103224,0.0014450550079345703
145.95.81.118:161-145.95.41.31:34311-UDP,1261069915.421001,154,145.95.81.118,145.95.41.31,161,34311,UDP,145.95.81.118-145.95.41.31,61,9268,3.0231521129608154
145.95.81.118:161-145.95.41.31:64322-UDP,1261069918.444153,111,145.95.81.118,145.95.41.31,161,64322,UDP,145.95.81.118-145.95.41.31,7,759,0.044219970703125
145.95.81.118:161-145.95.41.31:65267-UDP,1261069918.488373,109,145.95.81.118,145.95.41.31,161,65267,UDP,145.95.81.118-145.95.41.31,213,23587,17.28200888633728
145.95.81.118:161-145.95.41.31:37679-UDP,1261069935.770382,107,145.95.81.118,145.95.41.31,161,37679,UDP,145.95.81.118-145.95.41.31,41,4387,279.73951411247253
145.95.81.118:161-145.95.41.31:11828-UDP,1261070215.509896,154,145.95.81.118,145.95.41.31,161,11828,UDP,145.95.81.118-145.95.41.31,61,9268,0.0005328655242919922
145.95.81.118:161-145.95.41.31:45121-UDP,1261070215.510429,111,145.95.81.118,145.95.41.31,161,45121,UDP,145.95.81.118-145.95.41.31,788,103224,3.479870080947876
145.95.81.118:161-145.95.41.31:31381-UDP,1261070218.990299,111,145.95.81.118,145.95.41.31,161,31381,UDP,145.95.81.118-145.95.41.31,7,759,0.052455902099609375
