five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.160.254:4002-244.3.160.204:8845-TCP,1261067164.891779,40,244.3.160.254,244.3.160.204,4002,8845,TCP,244.3.160.254-244.3.160.204,1,40,0.00027298927307128906
244.3.160.254:2048-244.3.160.204:8846-TCP,1261067164.892052,40,244.3.160.254,244.3.160.204,2048,8846,TCP,244.3.160.254-244.3.160.204,1,40,0.00025200843811035156
244.3.160.254:443-244.3.160.204:8847-TCP,1261067164.892304,44,244.3.160.254,244.3.160.204,443,8847,TCP,244.3.160.254-244.3.160.204,3,124,0.00028395652770996094
244.3.160.254:80-244.3.160.204:8848-TCP,1261067164.892588,44,244.3.160.254,244.3.160.204,80,8848,TCP,244.3.160.254-244.3.160.204,3,124,0.0002551078796386719
244.3.160.254:2784-244.3.160.204:8849-TCP,1261067164.892843,40,244.3.160.254,244.3.160.204,2784,8849,TCP,244.3.160.254-244.3.160.204,1,40,0.00023889541625976562
244.3.160.254:2785-244.3.160.204:8850-TCP,1261067164.893082,40,244.3.160.254,244.3.160.204,2785,8850,TCP,244.3.160.254-244.3.160.204,1,40,1.9985711574554443
244.3.160.254:4000-244.3.160.204:9179-TCP,1261067166.891653,44,244.3.160.254,244.3.160.204,4000,9179,TCP,244.3.160.254-244.3.160.204,3,124,0.00022792816162109375
244.3.160.254:4001-244.3.160.204:9180-TCP,1261067166.891881,40,244.3.160.254,244.3.160.204,4001,9180,TCP,244.3.160.254-244.3.160.204,1,40,0.0002911090850830078
244.3.160.254:4002-244.3.160.204:9181-TCP,1261067166.892172,40,244.3.160.254,244.3.160.204,4002,9181,TCP,244.3.160.254-244.3.160.204,1,40,0.00022792816162109375
244.3.160.254:2048-244.3.160.204:9182-TCP,1261067166.8924,40,244.3.160.254,244.3.160.204,2048,9182,TCP,244.3.160.254-244.3.160.204,1,40,0.0002980232238769531
244.3.160.254:443-244.3.160.204:9183-TCP,1261067166.892698,44,244.3.160.254,244.3.160.204,443,9183,TCP,244.3.160.254-244.3.160.204,3,124,0.00028586387634277344
244.3.160.254:80-244.3.160.204:9184-TCP,1261067166.892984,44,244.3.160.254,244.3.160.204,80,9184,TCP,244.3.160.254-244.3.160.204,3,124,1.9983839988708496
244.3.160.254:2784-244.3.160.204:9515-TCP,1261067168.891368,40,244.3.160.254,244.3.160.204,2784,9515,TCP,244.3.160.254-244.3.160.204,1,40,0.00028014183044433594
244.3.160.254:2785-244.3.160.204:9516-TCP,1261067168.891648,40,244.3.160.254,244.3.160.204,2785,9516,TCP,244.3.160.254-244.3.160.204,1,40,0.0002808570861816406
244.3.160.254:4000-244.3.160.204:9517-TCP,1261067168.891929,44,244.3.160.254,244.3.160.204,4000,9517,TCP,244.3.160.254-244.3.160.204,3,124,0.00024008750915527344
244.3.160.254:4001-244.3.160.204:9518-TCP,1261067168.892169,40,244.3.160.254,244.3.160.204,4001,9518,TCP,244.3.160.254-244.3.160.204,1,40,0.0002551078796386719
244.3.160.254:4002-244.3.160.204:9519-TCP,1261067168.892424,40,244.3.160.254,244.3.160.204,4002,9519,TCP,244.3.160.254-244.3.160.204,1,40,0.0002608299255371094
244.3.160.254:2048-244.3.160.204:9520-TCP,1261067168.892685,40,244.3.160.254,244.3.160.204,2048,9520,TCP,244.3.160.254-244.3.160.204,1,40,1.9986059665679932
244.3.160.254:443-244.3.160.204:9846-TCP,1261067170.891291,44,244.3.160.254,244.3.160.204,443,9846,TCP,244.3.160.254-244.3.160.204,3,124,0.00024318695068359375
244.3.160.254:80-244.3.160.204:9847-TCP,1261067170.891534,44,244.3.160.254,244.3.160.204,80,9847,TCP,244.3.160.254-244.3.160.204,3,124,0.0002989768981933594
244.3.160.254:2784-244.3.160.204:9848-TCP,1261067170.891833,40,244.3.160.254,244.3.160.204,2784,9848,TCP,244.3.160.254-244.3.160.204,1,40,0.0002148151397705078
244.3.160.254:2785-244.3.160.204:9849-TCP,1261067170.892048,40,244.3.160.254,244.3.160.204,2785,9849,TCP,244.3.160.254-244.3.160.204,1,40,0.00026416778564453125
244.3.160.254:4000-244.3.160.204:9850-TCP,1261067170.892312,44,244.3.160.254,244.3.160.204,4000,9850,TCP,244.3.160.254-244.3.160.204,3,124,0.00022792816162109375
