five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.160.239:80-215.224.91.90:9455-TCP,1261068753.781432,48,244.3.160.239,215.224.91.90,80,9455,TCP,244.3.160.239-215.224.91.90,5,919,0.18600797653198242
244.3.160.239:80-215.224.91.90:10058-TCP,1261068753.96744,48,244.3.160.239,215.224.91.90,80,10058,TCP,244.3.160.239-215.224.91.90,5,1036,10.623975038528442
244.3.160.239:80-215.224.91.90:13383-TCP,1261068764.591415,48,244.3.160.239,215.224.91.90,80,13383,TCP,244.3.160.239-215.224.91.90,5,1045,0.11660408973693848
244.3.160.239:80-215.224.91.90:10287-TCP,1261068764.708019,48,244.3.160.239,215.224.91.90,80,10287,TCP,244.3.160.239-215.224.91.90,5,964,0.11487197875976562
244.3.160.239:80-215.224.91.90:15125-TCP,1261068764.822891,48,244.3.160.239,215.224.91.90,80,15125,TCP,244.3.160.239-215.224.91.90,5,490,0.4099750518798828
244.3.160.239:80-215.224.91.90:7328-TCP,1261068765.232866,48,244.3.160.239,215.224.91.90,80,7328,TCP,244.3.160.239-215.224.91.90,8,4718,0.6007909774780273
244.3.160.239:80-215.224.91.90:6483-TCP,1261068765.833657,48,244.3.160.239,215.224.91.90,80,6483,TCP,244.3.160.239-215.224.91.90,44,44347,0.0013599395751953125
244.3.160.239:80-215.224.91.90:5516-TCP,1261068765.835017,48,244.3.160.239,215.224.91.90,80,5516,TCP,244.3.160.239-215.224.91.90,9,5979,0.44273900985717773
244.3.160.239:80-215.224.91.90:14648-TCP,1261068766.277756,48,244.3.160.239,215.224.91.90,80,14648,TCP,244.3.160.239-215.224.91.90,6,613,0.00102996826171875
244.3.160.239:80-215.224.91.90:5801-TCP,1261068766.278786,48,244.3.160.239,215.224.91.90,80,5801,TCP,244.3.160.239-215.224.91.90,8,4241,0.0009970664978027344
244.3.160.239:80-215.224.91.90:10499-TCP,1261068766.279783,48,244.3.160.239,215.224.91.90,80,10499,TCP,244.3.160.239-215.224.91.90,6,613,0.001255035400390625
244.3.160.239:80-215.224.91.90:7976-TCP,1261068766.281038,48,244.3.160.239,215.224.91.90,80,7976,TCP,244.3.160.239-215.224.91.90,6,829,0.0008459091186523438
244.3.160.239:80-215.224.91.90:9174-TCP,1261068766.281884,48,244.3.160.239,215.224.91.90,80,9174,TCP,244.3.160.239-215.224.91.90,6,1971,0.0010600090026855469
244.3.160.239:80-215.224.91.90:4537-TCP,1261068766.282944,48,244.3.160.239,215.224.91.90,80,4537,TCP,244.3.160.239-215.224.91.90,6,605,0.1946101188659668
244.3.160.239:80-215.224.91.90:12345-TCP,1261068766.477554,48,244.3.160.239,215.224.91.90,80,12345,TCP,244.3.160.239-215.224.91.90,6,698,0.21024680137634277
244.3.160.239:80-215.224.91.90:4994-TCP,1261068766.687801,48,244.3.160.239,215.224.91.90,80,4994,TCP,244.3.160.239-215.224.91.90,5,798,1.570190191268921
244.3.160.239:80-215.224.91.90:14836-TCP,1261068768.257991,48,244.3.160.239,215.224.91.90,80,14836,TCP,244.3.160.239-215.224.91.90,5,359,0.30705690383911133
244.3.160.239:80-215.224.91.90:2272-TCP,1261068768.565048,48,244.3.160.239,215.224.91.90,80,2272,TCP,244.3.160.239-215.224.91.90,5,454,0.263308048248291
244.3.160.239:80-215.224.91.90:4535-TCP,1261068768.828356,48,244.3.160.239,215.224.91.90,80,4535,TCP,244.3.160.239-215.224.91.90,5,544,0.21038603782653809
244.3.160.239:80-215.224.91.90:4668-TCP,1261068769.038742,48,244.3.160.239,215.224.91.90,80,4668,TCP,244.3.160.239-215.224.91.90,5,655,0.6827900409698486
244.3.160.239:80-215.224.91.90:11432-TCP,1261068769.721532,48,244.3.160.239,215.224.91.90,80,11432,TCP,244.3.160.239-215.224.91.90,47,47458,0.5570158958435059
244.3.160.239:80-215.224.91.90:8580-TCP,1261068770.278548,48,244.3.160.239,215.224.91.90,80,8580,TCP,244.3.160.239-215.224.91.90,44,44390,0.0009679794311523438
244.3.160.239:80-215.224.91.90:10728-TCP,1261068770.279516,48,244.3.160.239,215.224.91.90,80,10728,TCP,244.3.160.239-215.224.91.90,8,5181,0.007875919342041016
244.3.160.239:80-215.224.91.90:12074-TCP,1261068770.287392,48,244.3.160.239,215.224.91.90,80,12074,TCP,244.3.160.239-215.224.91.90,7,2420,0.0010280609130859375
244.3.160.239:80-215.224.91.90:15969-TCP,1261068770.28842,48,244.3.160.239,215.224.91.90,80,15969,TCP,244.3.160.239-215.224.91.90,9,4713,0.0010631084442138672
244.3.160.239:80-215.224.91.90:11746-TCP,1261068770.289483,48,244.3.160.239,215.224.91.90,80,11746,TCP,244.3.160.239-215.224.91.90,8,4715,0.0009779930114746094
244.3.160.239:80-215.224.91.90:16208-TCP,1261068770.290461,48,244.3.160.239,215.224.91.90,80,16208,TCP,244.3.160.239-215.224.91.90,41,41682,0.192033052444458
244.3.160.239:80-215.224.91.90:7926-TCP,1261068770.482494,48,244.3.160.239,215.224.91.90,80,7926,TCP,244.3.160.239-215.224.91.90,161,165075,0.005497932434082031
244.3.160.239:80-215.224.91.90:12355-TCP,1261068770.487992,48,244.3.160.239,215.224.91.90,80,12355,TCP,244.3.160.239-215.224.91.90,9,6759,0.02452397346496582
244.3.160.239:80-215.224.91.90:7447-TCP,1261068770.512516,48,244.3.160.239,215.224.91.90,80,7447,TCP,244.3.160.239-215.224.91.90,12,9489,0.004080057144165039
244.3.160.239:80-215.224.91.90:14076-TCP,1261068770.516596,48,244.3.160.239,215.224.91.90,80,14076,TCP,244.3.160.239-215.224.91.90,7,2354,0.5617728233337402
244.3.160.239:80-215.224.91.90:15420-TCP,1261068771.078369,48,244.3.160.239,215.224.91.90,80,15420,TCP,244.3.160.239-215.224.91.90,6,830,0.0026221275329589844
244.3.160.239:80-215.224.91.90:2433-TCP,1261068771.080991,48,244.3.160.239,215.224.91.90,80,2433,TCP,244.3.160.239-215.224.91.90,6,614,0.0010080337524414062
244.3.160.239:80-215.224.91.90:5947-TCP,1261068771.081999,48,244.3.160.239,215.224.91.90,80,5947,TCP,244.3.160.239-215.224.91.90,6,755,0.0009949207305908203
244.3.160.239:80-215.224.91.90:6881-TCP,1261068771.082994,48,244.3.160.239,215.224.91.90,80,6881,TCP,244.3.160.239-215.224.91.90,6,619,0.0013360977172851562
244.3.160.239:80-215.224.91.90:12491-TCP,1261068771.08433,48,244.3.160.239,215.224.91.90,80,12491,TCP,244.3.160.239-215.224.91.90,6,748,0.0010848045349121094
244.3.160.239:80-215.224.91.90:5030-TCP,1261068771.085415,48,244.3.160.239,215.224.91.90,80,5030,TCP,244.3.160.239-215.224.91.90,6,1040,0.2003021240234375
244.3.160.239:80-215.224.91.90:12254-TCP,1261068771.285717,48,244.3.160.239,215.224.91.90,80,12254,TCP,244.3.160.239-215.224.91.90,7,2704,0.026782989501953125
244.3.160.239:80-215.224.91.90:4410-TCP,1261068771.3125,48,244.3.160.239,215.224.91.90,80,4410,TCP,244.3.160.239-215.224.91.90,6,1646,0.0011169910430908203
244.3.160.239:80-215.224.91.90:11680-TCP,1261068771.313617,48,244.3.160.239,215.224.91.90,80,11680,TCP,244.3.160.239-215.224.91.90,6,951,0.0010449886322021484
