five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.77.92:7840-244.3.160.239:80-TCP,1261068683.41925,48,244.3.77.92,244.3.160.239,7840,80,TCP,244.3.77.92-244.3.160.239,5,968,0.015713930130004883
244.3.77.92:10962-244.3.160.239:80-TCP,1261068683.434964,48,244.3.77.92,244.3.160.239,10962,80,TCP,244.3.77.92-244.3.160.239,5,985,0.02207803726196289
244.3.77.92:7406-244.3.160.239:80-TCP,1261068683.457042,48,244.3.77.92,244.3.160.239,7406,80,TCP,244.3.77.92-244.3.160.239,5,1037,0.014842987060546875
244.3.77.92:6138-244.3.160.239:80-TCP,1261068683.471885,48,244.3.77.92,244.3.160.239,6138,80,TCP,244.3.77.92-244.3.160.239,7,1073,0.31465792655944824
244.3.77.92:6235-244.3.160.239:80-TCP,1261068683.786543,48,244.3.77.92,244.3.160.239,6235,80,TCP,244.3.77.92-244.3.160.239,33,2183,0.13279008865356445
244.3.77.92:7258-244.3.160.239:80-TCP,1261068683.919333,48,244.3.77.92,244.3.160.239,7258,80,TCP,244.3.77.92-244.3.160.239,7,1393,0.5939099788665771
244.3.77.92:12390-244.3.160.239:443-TCP,1261068684.513243,48,244.3.77.92,244.3.160.239,12390,443,TCP,244.3.77.92-244.3.160.239,13,1946,0.4854280948638916
244.3.77.92:13230-244.3.160.239:80-TCP,1261068684.998671,48,244.3.77.92,244.3.160.239,13230,80,TCP,244.3.77.92-244.3.160.239,5,1445,0.05897688865661621
244.3.77.92:9076-244.3.160.239:80-TCP,1261068685.057648,48,244.3.77.92,244.3.160.239,9076,80,TCP,244.3.77.92-244.3.160.239,117,5866,0.797245979309082
244.3.77.92:14054-244.3.160.239:80-TCP,1261068685.854894,48,244.3.77.92,244.3.160.239,14054,80,TCP,244.3.77.92-244.3.160.239,6,1150,0.0006091594696044922
244.3.77.92:12543-244.3.160.239:80-TCP,1261068685.855503,48,244.3.77.92,244.3.160.239,12543,80,TCP,244.3.77.92-244.3.160.239,17,1590,0.01341700553894043
244.3.77.92:3976-244.3.160.239:80-TCP,1261068685.86892,48,244.3.77.92,244.3.160.239,3976,80,TCP,244.3.77.92-244.3.160.239,5,1109,0.0009768009185791016
244.3.77.92:12255-244.3.160.239:80-TCP,1261068685.869897,48,244.3.77.92,244.3.160.239,12255,80,TCP,244.3.77.92-244.3.160.239,96,4736,0.25817322731018066
244.3.77.92:3532-244.3.160.239:80-TCP,1261068686.12807,48,244.3.77.92,244.3.160.239,3532,80,TCP,244.3.77.92-244.3.160.239,30,2094,0.07857990264892578
244.3.77.92:6342-244.3.160.239:80-TCP,1261068686.20665,48,244.3.77.92,244.3.160.239,6342,80,TCP,244.3.77.92-244.3.160.239,8,1222,0.03137397766113281
244.3.77.92:7582-244.3.160.239:80-TCP,1261068686.238024,48,244.3.77.92,244.3.160.239,7582,80,TCP,244.3.77.92-244.3.160.239,5,1099,0.020823955535888672
244.3.77.92:10098-244.3.160.239:80-TCP,1261068686.258848,48,244.3.77.92,244.3.160.239,10098,80,TCP,244.3.77.92-244.3.160.239,5,1092,0.014322996139526367
244.3.77.92:5641-244.3.160.239:80-TCP,1261068686.273171,48,244.3.77.92,244.3.160.239,5641,80,TCP,244.3.77.92-244.3.160.239,37,2404,0.0006580352783203125
244.3.77.92:13309-244.3.160.239:80-TCP,1261068686.273829,48,244.3.77.92,244.3.160.239,13309,80,TCP,244.3.77.92-244.3.160.239,5,1112,0.10833597183227539
244.3.77.92:8150-244.3.160.239:80-TCP,1261068686.382165,48,244.3.77.92,244.3.160.239,8150,80,TCP,244.3.77.92-244.3.160.239,7,1188,0.02518010139465332
244.3.77.92:11752-244.3.160.239:80-TCP,1261068686.407345,48,244.3.77.92,244.3.160.239,11752,80,TCP,244.3.77.92-244.3.160.239,10,1301,0.023439884185791016
244.3.77.92:13220-244.3.160.239:80-TCP,1261068686.430785,48,244.3.77.92,244.3.160.239,13220,80,TCP,244.3.77.92-244.3.160.239,5,1103,0.045433998107910156
244.3.77.92:10736-244.3.160.239:80-TCP,1261068686.476219,48,244.3.77.92,244.3.160.239,10736,80,TCP,244.3.77.92-244.3.160.239,56,3176,0.0011670589447021484
244.3.77.92:15089-244.3.160.239:80-TCP,1261068686.477386,48,244.3.77.92,244.3.160.239,15089,80,TCP,244.3.77.92-244.3.160.239,6,1181,0.011495113372802734
244.3.77.92:13882-244.3.160.239:80-TCP,1261068686.488881,48,244.3.77.92,244.3.160.239,13882,80,TCP,244.3.77.92-244.3.160.239,6,1185,0.0016469955444335938
244.3.77.92:16360-244.3.160.239:80-TCP,1261068686.490528,48,244.3.77.92,244.3.160.239,16360,80,TCP,244.3.77.92-244.3.160.239,6,1198,0.0007779598236083984
244.3.77.92:6328-244.3.160.239:80-TCP,1261068686.491306,48,244.3.77.92,244.3.160.239,6328,80,TCP,244.3.77.92-244.3.160.239,6,1177,0.0036759376525878906
244.3.77.92:7729-244.3.160.239:80-TCP,1261068686.494982,48,244.3.77.92,244.3.160.239,7729,80,TCP,244.3.77.92-244.3.160.239,6,1185,0.0001430511474609375
244.3.77.92:11516-244.3.160.239:80-TCP,1261068686.495125,48,244.3.77.92,244.3.160.239,11516,80,TCP,244.3.77.92-244.3.160.239,6,1181,0.014659881591796875
244.3.77.92:8755-244.3.160.239:80-TCP,1261068686.509785,48,244.3.77.92,244.3.160.239,8755,80,TCP,244.3.77.92-244.3.160.239,6,1021,0.0005280971527099609
244.3.77.92:11769-244.3.160.239:80-TCP,1261068686.510313,48,244.3.77.92,244.3.160.239,11769,80,TCP,244.3.77.92-244.3.160.239,6,1028,0.0007870197296142578
244.3.77.92:3351-244.3.160.239:80-TCP,1261068686.5111,48,244.3.77.92,244.3.160.239,3351,80,TCP,244.3.77.92-244.3.160.239,6,1042,0.0006358623504638672
244.3.77.92:10826-244.3.160.239:80-TCP,1261068686.511736,48,244.3.77.92,244.3.160.239,10826,80,TCP,244.3.77.92-244.3.160.239,6,1037,0.0010831356048583984
244.3.77.92:3189-244.3.160.239:80-TCP,1261068686.512819,48,244.3.77.92,244.3.160.239,3189,80,TCP,244.3.77.92-244.3.160.239,6,1188,0.0011768341064453125
244.3.77.92:9690-244.3.160.239:80-TCP,1261068686.513996,48,244.3.77.92,244.3.160.239,9690,80,TCP,244.3.77.92-244.3.160.239,6,1185,0.025207996368408203
244.3.77.92:2612-244.3.160.239:80-TCP,1261068686.539204,48,244.3.77.92,244.3.160.239,2612,80,TCP,244.3.77.92-244.3.160.239,6,1189,0.0017921924591064453
244.3.77.92:4758-244.3.160.239:80-TCP,1261068686.540996,48,244.3.77.92,244.3.160.239,4758,80,TCP,244.3.77.92-244.3.160.239,6,1184,0.0013878345489501953
244.3.77.92:5607-244.3.160.239:80-TCP,1261068686.542384,48,244.3.77.92,244.3.160.239,5607,80,TCP,244.3.77.92-244.3.160.239,6,1177,0.0013661384582519531
244.3.77.92:8017-244.3.160.239:80-TCP,1261068686.54375,48,244.3.77.92,244.3.160.239,8017,80,TCP,244.3.77.92-244.3.160.239,6,1185,0.02919602394104004
244.3.77.92:8209-244.3.160.239:80-TCP,1261068686.572946,48,244.3.77.92,244.3.160.239,8209,80,TCP,244.3.77.92-244.3.160.239,8,1260,0.0020329952239990234
244.3.77.92:2471-244.3.160.239:80-TCP,1261068686.574979,48,244.3.77.92,244.3.160.239,2471,80,TCP,244.3.77.92-244.3.160.239,6,1184,0.0010759830474853516
244.3.77.92:11604-244.3.160.239:80-TCP,1261068686.576055,48,244.3.77.92,244.3.160.239,11604,80,TCP,244.3.77.92-244.3.160.239,6,1182,0.3385138511657715
