five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.160.239:80-68.22.30.22:14617-TCP,1261068347.502943,64,244.3.160.239,68.22.30.22,80,14617,TCP,244.3.160.239-68.22.30.22,5,996,42.00016784667969
244.3.160.239:80-68.22.30.22:11424-TCP,1261068389.503111,64,244.3.160.239,68.22.30.22,80,11424,TCP,244.3.160.239-68.22.30.22,5,996,55.90310215950012
244.3.160.239:80-68.22.30.22:11638-TCP,1261068445.406213,64,244.3.160.239,68.22.30.22,80,11638,TCP,244.3.160.239-68.22.30.22,5,1005,0.2206559181213379
244.3.160.239:80-68.22.30.22:7549-TCP,1261068445.626869,64,244.3.160.239,68.22.30.22,80,7549,TCP,244.3.160.239-68.22.30.22,5,924,0.2949180603027344
244.3.160.239:80-68.22.30.22:11752-TCP,1261068445.921787,64,244.3.160.239,68.22.30.22,80,11752,TCP,244.3.160.239-68.22.30.22,5,883,0.5878040790557861
244.3.160.239:80-68.22.30.22:9839-TCP,1261068446.509591,64,244.3.160.239,68.22.30.22,80,9839,TCP,244.3.160.239-68.22.30.22,5,744,1.393603801727295
244.3.160.239:80-68.22.30.22:15491-TCP,1261068447.903195,64,244.3.160.239,68.22.30.22,80,15491,TCP,244.3.160.239-68.22.30.22,27,29401,0.48196911811828613
244.3.160.239:80-68.22.30.22:8663-TCP,1261068448.385164,64,244.3.160.239,68.22.30.22,80,8663,TCP,244.3.160.239-68.22.30.22,16,14151,0.007266044616699219
244.3.160.239:80-68.22.30.22:3952-TCP,1261068448.39243,64,244.3.160.239,68.22.30.22,80,3952,TCP,244.3.160.239-68.22.30.22,7,3093,0.009476900100708008
244.3.160.239:80-68.22.30.22:5394-TCP,1261068448.401907,64,244.3.160.239,68.22.30.22,80,5394,TCP,244.3.160.239-68.22.30.22,7,2589,0.011512994766235352
244.3.160.239:80-68.22.30.22:15588-TCP,1261068448.41342,64,244.3.160.239,68.22.30.22,80,15588,TCP,244.3.160.239-68.22.30.22,5,1303,4.315376281738281e-05
244.3.160.239:80-68.22.30.22:13989-TCP,1261068448.413463,64,244.3.160.239,68.22.30.22,80,13989,TCP,244.3.160.239-68.22.30.22,9,5607,0.43596792221069336
244.3.160.239:80-68.22.30.22:16271-TCP,1261068448.849431,64,244.3.160.239,68.22.30.22,80,16271,TCP,244.3.160.239-68.22.30.22,15,13324,0.07494187355041504
244.3.160.239:80-68.22.30.22:6277-TCP,1261068448.924373,64,244.3.160.239,68.22.30.22,80,6277,TCP,244.3.160.239-68.22.30.22,7,3294,9.107589721679688e-05
244.3.160.239:80-68.22.30.22:7592-TCP,1261068448.924464,64,244.3.160.239,68.22.30.22,80,7592,TCP,244.3.160.239-68.22.30.22,5,1492,0.031469106674194336
244.3.160.239:80-68.22.30.22:7221-TCP,1261068448.955933,64,244.3.160.239,68.22.30.22,80,7221,TCP,244.3.160.239-68.22.30.22,5,902,0.013494014739990234
244.3.160.239:80-68.22.30.22:2842-TCP,1261068448.969427,64,244.3.160.239,68.22.30.22,80,2842,TCP,244.3.160.239-68.22.30.22,5,1034,0.18033480644226074
