five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
41.177.124.47:5573-244.3.160.239:80-TCP,1261070010.426553,48,41.177.124.47,244.3.160.239,5573,80,TCP,41.177.124.47-244.3.160.239,5,1486,2.9129910469055176
41.177.124.47:12171-244.3.160.239:80-TCP,1261070013.339544,48,41.177.124.47,244.3.160.239,12171,80,TCP,41.177.124.47-244.3.160.239,5,1153,0.013514041900634766
41.177.124.47:10775-244.3.160.239:80-TCP,1261070013.353058,48,41.177.124.47,244.3.160.239,10775,80,TCP,41.177.124.47-244.3.160.239,5,1124,0.016287803649902344
41.177.124.47:3733-244.3.160.239:80-TCP,1261070013.369346,48,41.177.124.47,244.3.160.239,3733,80,TCP,41.177.124.47-244.3.160.239,54,3310,0.7429821491241455
41.177.124.47:7764-244.3.160.239:80-TCP,1261070014.112328,48,41.177.124.47,244.3.160.239,7764,80,TCP,41.177.124.47-244.3.160.239,5,1430,0.0005578994750976562
41.177.124.47:15263-244.3.160.239:80-TCP,1261070014.112886,48,41.177.124.47,244.3.160.239,15263,80,TCP,41.177.124.47-244.3.160.239,26,2249,0.0014760494232177734
41.177.124.47:3987-244.3.160.239:80-TCP,1261070014.114362,48,41.177.124.47,244.3.160.239,3987,80,TCP,41.177.124.47-244.3.160.239,5,1429,0.0015211105346679688
41.177.124.47:11338-244.3.160.239:80-TCP,1261070014.115883,48,41.177.124.47,244.3.160.239,11338,80,TCP,41.177.124.47-244.3.160.239,44,2966,0.001344919204711914
41.177.124.47:7188-244.3.160.239:80-TCP,1261070014.117228,48,41.177.124.47,244.3.160.239,7188,80,TCP,41.177.124.47-244.3.160.239,6,1450,0.13408803939819336
41.177.124.47:6968-244.3.160.239:80-TCP,1261070014.251316,48,41.177.124.47,244.3.160.239,6968,80,TCP,41.177.124.47-244.3.160.239,6,1504,0.000946044921875
41.177.124.47:10652-244.3.160.239:80-TCP,1261070014.252262,48,41.177.124.47,244.3.160.239,10652,80,TCP,41.177.124.47-244.3.160.239,6,1503,0.0002918243408203125
41.177.124.47:3145-244.3.160.239:80-TCP,1261070014.252554,48,41.177.124.47,244.3.160.239,3145,80,TCP,41.177.124.47-244.3.160.239,6,1505,0.0006661415100097656
41.177.124.47:11003-244.3.160.239:80-TCP,1261070014.25322,48,41.177.124.47,244.3.160.239,11003,80,TCP,41.177.124.47-244.3.160.239,6,1506,0.13063788414001465
41.177.124.47:6582-244.3.160.239:80-TCP,1261070014.383858,48,41.177.124.47,244.3.160.239,6582,80,TCP,41.177.124.47-244.3.160.239,13,1755,0.04992508888244629
41.177.124.47:16272-244.3.160.239:80-TCP,1261070014.433783,48,41.177.124.47,244.3.160.239,16272,80,TCP,41.177.124.47-244.3.160.239,6,1486,0.0008628368377685547
41.177.124.47:6806-244.3.160.239:80-TCP,1261070014.434646,48,41.177.124.47,244.3.160.239,6806,80,TCP,41.177.124.47-244.3.160.239,6,1486,0.005645036697387695
41.177.124.47:4371-244.3.160.239:80-TCP,1261070014.440291,48,41.177.124.47,244.3.160.239,4371,80,TCP,41.177.124.47-244.3.160.239,6,1471,0.002084970474243164
