five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
41.177.26.176:80-77.197.128.12:60266-TCP,1261067559.442174,48,41.177.26.176,77.197.128.12,80,60266,TCP,41.177.26.176-77.197.128.12,12,11840,6.656255006790161
41.177.26.176:80-77.197.128.12:1044-TCP,1261067566.098429,48,41.177.26.176,77.197.128.12,80,1044,TCP,41.177.26.176-77.197.128.12,13,11791,2.074202060699463
41.177.26.176:80-77.197.128.12:3392-TCP,1261067568.172631,48,41.177.26.176,77.197.128.12,80,3392,TCP,41.177.26.176-77.197.128.12,12,12272,0.7485499382019043
41.177.26.176:80-77.197.128.12:3811-TCP,1261067568.921181,48,41.177.26.176,77.197.128.12,80,3811,TCP,41.177.26.176-77.197.128.12,12,11972,0.8118350505828857
41.177.26.176:80-77.197.128.12:4074-TCP,1261067569.733016,48,41.177.26.176,77.197.128.12,80,4074,TCP,41.177.26.176-77.197.128.12,12,11666,0.6552720069885254
41.177.26.176:80-77.197.128.12:4242-TCP,1261067570.388288,48,41.177.26.176,77.197.128.12,80,4242,TCP,41.177.26.176-77.197.128.12,11,11949,0.806041955947876
41.177.26.176:80-77.197.128.12:4452-TCP,1261067571.19433,48,41.177.26.176,77.197.128.12,80,4452,TCP,41.177.26.176-77.197.128.12,13,11691,0.5921850204467773
41.177.26.176:80-77.197.128.12:4590-TCP,1261067571.786515,48,41.177.26.176,77.197.128.12,80,4590,TCP,41.177.26.176-77.197.128.12,11,11524,0.8163111209869385
41.177.26.176:80-77.197.128.12:4747-TCP,1261067572.602826,48,41.177.26.176,77.197.128.12,80,4747,TCP,41.177.26.176-77.197.128.12,11,11696,0.6494529247283936
41.177.26.176:80-77.197.128.12:4884-TCP,1261067573.252279,48,41.177.26.176,77.197.128.12,80,4884,TCP,41.177.26.176-77.197.128.12,11,11700,0.7689318656921387
41.177.26.176:80-77.197.128.12:5033-TCP,1261067574.021211,48,41.177.26.176,77.197.128.12,80,5033,TCP,41.177.26.176-77.197.128.12,11,11640,0.9985640048980713
41.177.26.176:80-77.197.128.12:5252-TCP,1261067575.019775,48,41.177.26.176,77.197.128.12,80,5252,TCP,41.177.26.176-77.197.128.12,14,14890,1.212632179260254
41.177.26.176:80-77.197.128.12:5485-TCP,1261067576.232407,48,41.177.26.176,77.197.128.12,80,5485,TCP,41.177.26.176-77.197.128.12,11,10809,1.2416369915008545
