five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
253.37.253.139:34279-253.108.13.253:53-UDP,1261067400.969917,68,253.37.253.139,253.108.13.253,34279,53,UDP,253.37.253.139-253.108.13.253,1,68,0.003587961196899414
253.37.253.139:34280-253.108.13.253:53-UDP,1261067400.973505,68,253.37.253.139,253.108.13.253,34280,53,UDP,253.37.253.139-253.108.13.253,1,68,0.08253598213195801
253.37.253.139:34281-253.108.13.253:53-UDP,1261067401.056041,68,253.37.253.139,253.108.13.253,34281,53,UDP,253.37.253.139-253.108.13.253,1,68,0.0017499923706054688
253.37.253.139:34282-253.108.13.253:53-UDP,1261067401.057791,68,253.37.253.139,253.108.13.253,34282,53,UDP,253.37.253.139-253.108.13.253,1,68,0.07534289360046387
253.37.253.139:34283-253.108.13.253:53-UDP,1261067401.133134,68,253.37.253.139,253.108.13.253,34283,53,UDP,253.37.253.139-253.108.13.253,1,68,299.9042501449585
253.37.253.139:34304-253.108.13.253:53-UDP,1261067701.037384,68,253.37.253.139,253.108.13.253,34304,53,UDP,253.37.253.139-253.108.13.253,1,68,0.0018680095672607422
253.37.253.139:34305-253.108.13.253:53-UDP,1261067701.039252,68,253.37.253.139,253.108.13.253,34305,53,UDP,253.37.253.139-253.108.13.253,1,68,0.07508587837219238
253.37.253.139:34306-253.108.13.253:53-UDP,1261067701.114338,68,253.37.253.139,253.108.13.253,34306,53,UDP,253.37.253.139-253.108.13.253,1,68,0.0017189979553222656
253.37.253.139:34307-253.108.13.253:53-UDP,1261067701.116057,68,253.37.253.139,253.108.13.253,34307,53,UDP,253.37.253.139-253.108.13.253,1,68,0.06672096252441406
253.37.253.139:34308-253.108.13.253:53-UDP,1261067701.182778,68,253.37.253.139,253.108.13.253,34308,53,UDP,253.37.253.139-253.108.13.253,1,68,293.1067171096802
253.37.253.139:34329-253.108.13.253:53-UDP,1261067994.289495,72,253.37.253.139,253.108.13.253,34329,53,UDP,253.37.253.139-253.108.13.253,1,72,6.766817092895508
253.37.253.139:34330-253.108.13.253:53-UDP,1261068001.056312,68,253.37.253.139,253.108.13.253,34330,53,UDP,253.37.253.139-253.108.13.253,1,68,0.0018680095672607422
253.37.253.139:34331-253.108.13.253:53-UDP,1261068001.05818,68,253.37.253.139,253.108.13.253,34331,53,UDP,253.37.253.139-253.108.13.253,1,68,0.09077882766723633
253.37.253.139:34332-253.108.13.253:53-UDP,1261068001.148959,68,253.37.253.139,253.108.13.253,34332,53,UDP,253.37.253.139-253.108.13.253,1,68,0.0016531944274902344
