five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.160.80:443-244.3.153.0:3609-TCP,1261070751.858962,48,244.3.160.80,244.3.153.0,443,3609,TCP,244.3.160.80-244.3.153.0,8,1765,1.6213228702545166
244.3.160.80:443-244.3.153.0:3610-TCP,1261070753.480285,48,244.3.160.80,244.3.153.0,443,3610,TCP,244.3.160.80-244.3.153.0,47,48161,24.025901079177856
244.3.160.80:443-244.3.153.0:3612-TCP,1261070777.506186,48,244.3.160.80,244.3.153.0,443,3612,TCP,244.3.160.80-244.3.153.0,9,1663,1.4870190620422363
244.3.160.80:443-244.3.153.0:3613-TCP,1261070778.993205,48,244.3.160.80,244.3.153.0,443,3613,TCP,244.3.160.80-244.3.153.0,11,2891,57.42410898208618
244.3.160.80:443-244.3.153.0:3632-TCP,1261070836.417314,48,244.3.160.80,244.3.153.0,443,3632,TCP,244.3.160.80-244.3.153.0,40,41946,0.18942689895629883
244.3.160.80:443-244.3.153.0:3633-TCP,1261070836.606741,48,244.3.160.80,244.3.153.0,443,3633,TCP,244.3.160.80-244.3.153.0,24,22940,0.1307520866394043
244.3.160.80:443-244.3.153.0:3634-TCP,1261070836.737493,48,244.3.160.80,244.3.153.0,443,3634,TCP,244.3.160.80-244.3.153.0,13,9674,0.06392192840576172
244.3.160.80:443-244.3.153.0:3635-TCP,1261070836.801415,48,244.3.160.80,244.3.153.0,443,3635,TCP,244.3.160.80-244.3.153.0,8,1783,0.03271007537841797
244.3.160.80:443-244.3.153.0:3636-TCP,1261070836.834125,48,244.3.160.80,244.3.153.0,443,3636,TCP,244.3.160.80-244.3.153.0,90,100446,0.5524790287017822
244.3.160.80:443-244.3.153.0:3637-TCP,1261070837.386604,48,244.3.160.80,244.3.153.0,443,3637,TCP,244.3.160.80-244.3.153.0,12,7761,0.0651710033416748
244.3.160.80:443-244.3.153.0:3638-TCP,1261070837.451775,48,244.3.160.80,244.3.153.0,443,3638,TCP,244.3.160.80-244.3.153.0,8,2515,0.046617984771728516
244.3.160.80:443-244.3.153.0:3639-TCP,1261070837.498393,48,244.3.160.80,244.3.153.0,443,3639,TCP,244.3.160.80-244.3.153.0,8,1695,0.03731894493103027
244.3.160.80:443-244.3.153.0:3640-TCP,1261070837.535712,48,244.3.160.80,244.3.153.0,443,3640,TCP,244.3.160.80-244.3.153.0,7,1459,0.001956939697265625
244.3.160.80:443-244.3.153.0:3641-TCP,1261070837.537669,48,244.3.160.80,244.3.153.0,443,3641,TCP,244.3.160.80-244.3.153.0,7,1387,0.0007040500640869141
244.3.160.80:443-244.3.153.0:3642-TCP,1261070837.538373,48,244.3.160.80,244.3.153.0,443,3642,TCP,244.3.160.80-244.3.153.0,8,1948,0.010574102401733398
244.3.160.80:443-244.3.153.0:3643-TCP,1261070837.548947,48,244.3.160.80,244.3.153.0,443,3643,TCP,244.3.160.80-244.3.153.0,8,1732,0.02304387092590332
244.3.160.80:443-244.3.153.0:3644-TCP,1261070837.571991,48,244.3.160.80,244.3.153.0,443,3644,TCP,244.3.160.80-244.3.153.0,7,744,0.0193331241607666
244.3.160.80:443-244.3.153.0:3645-TCP,1261070837.591324,48,244.3.160.80,244.3.153.0,443,3645,TCP,244.3.160.80-244.3.153.0,8,1870,0.006955862045288086
244.3.160.80:443-244.3.153.0:3646-TCP,1261070837.59828,48,244.3.160.80,244.3.153.0,443,3646,TCP,244.3.160.80-244.3.153.0,7,1348,0.013438940048217773
244.3.160.80:443-244.3.153.0:3647-TCP,1261070837.611719,48,244.3.160.80,244.3.153.0,443,3647,TCP,244.3.160.80-244.3.153.0,8,1920,0.01581120491027832
244.3.160.80:443-244.3.153.0:3648-TCP,1261070837.62753,48,244.3.160.80,244.3.153.0,443,3648,TCP,244.3.160.80-244.3.153.0,7,1393,0.033754825592041016
244.3.160.80:443-244.3.153.0:3649-TCP,1261070837.661285,48,244.3.160.80,244.3.153.0,443,3649,TCP,244.3.160.80-244.3.153.0,7,1335,0.0036420822143554688
244.3.160.80:443-244.3.153.0:3650-TCP,1261070837.664927,48,244.3.160.80,244.3.153.0,443,3650,TCP,244.3.160.80-244.3.153.0,7,957,0.006196022033691406
244.3.160.80:443-244.3.153.0:3651-TCP,1261070837.671123,48,244.3.160.80,244.3.153.0,443,3651,TCP,244.3.160.80-244.3.153.0,8,1935,0.01749587059020996
244.3.160.80:443-244.3.153.0:3652-TCP,1261070837.688619,48,244.3.160.80,244.3.153.0,443,3652,TCP,244.3.160.80-244.3.153.0,7,1366,0.030683040618896484
244.3.160.80:443-244.3.153.0:3653-TCP,1261070837.719302,48,244.3.160.80,244.3.153.0,443,3653,TCP,244.3.160.80-244.3.153.0,7,1099,0.005898952484130859
244.3.160.80:443-244.3.153.0:3654-TCP,1261070837.725201,48,244.3.160.80,244.3.153.0,443,3654,TCP,244.3.160.80-244.3.153.0,7,821,0.010329008102416992
244.3.160.80:443-244.3.153.0:3655-TCP,1261070837.73553,48,244.3.160.80,244.3.153.0,443,3655,TCP,244.3.160.80-244.3.153.0,7,1253,0.01052713394165039
244.3.160.80:443-244.3.153.0:3656-TCP,1261070837.746057,48,244.3.160.80,244.3.153.0,443,3656,TCP,244.3.160.80-244.3.153.0,7,1065,0.029425859451293945
244.3.160.80:443-244.3.153.0:3657-TCP,1261070837.775483,48,244.3.160.80,244.3.153.0,443,3657,TCP,244.3.160.80-244.3.153.0,8,1665,0.009426116943359375
244.3.160.80:443-244.3.153.0:3658-TCP,1261070837.784909,48,244.3.160.80,244.3.153.0,443,3658,TCP,244.3.160.80-244.3.153.0,7,1506,0.040570974349975586
244.3.160.80:443-244.3.153.0:3659-TCP,1261070837.82548,48,244.3.160.80,244.3.153.0,443,3659,TCP,244.3.160.80-244.3.153.0,7,1502,0.005158901214599609
244.3.160.80:443-244.3.153.0:3660-TCP,1261070837.830639,48,244.3.160.80,244.3.153.0,443,3660,TCP,244.3.160.80-244.3.153.0,7,719,0.0547940731048584
244.3.160.80:443-244.3.153.0:3661-TCP,1261070837.885433,48,244.3.160.80,244.3.153.0,443,3661,TCP,244.3.160.80-244.3.153.0,7,1209,0.002524137496948242
244.3.160.80:443-244.3.153.0:3662-TCP,1261070837.887957,48,244.3.160.80,244.3.153.0,443,3662,TCP,244.3.160.80-244.3.153.0,7,1327,0.010209798812866211
244.3.160.80:443-244.3.153.0:3663-TCP,1261070837.898167,48,244.3.160.80,244.3.153.0,443,3663,TCP,244.3.160.80-244.3.153.0,7,1323,0.014770030975341797
244.3.160.80:443-244.3.153.0:3664-TCP,1261070837.912937,48,244.3.160.80,244.3.153.0,443,3664,TCP,244.3.160.80-244.3.153.0,7,1211,0.0379791259765625
244.3.160.80:443-244.3.153.0:3665-TCP,1261070837.950916,48,244.3.160.80,244.3.153.0,443,3665,TCP,244.3.160.80-244.3.153.0,7,773,0.04717683792114258
244.3.160.80:443-244.3.153.0:3666-TCP,1261070837.998093,48,244.3.160.80,244.3.153.0,443,3666,TCP,244.3.160.80-244.3.153.0,8,2123,0.0325779914855957
244.3.160.80:443-244.3.153.0:3667-TCP,1261070838.030671,48,244.3.160.80,244.3.153.0,443,3667,TCP,244.3.160.80-244.3.153.0,7,1465,0.0016710758209228516
244.3.160.80:443-244.3.153.0:3668-TCP,1261070838.032342,48,244.3.160.80,244.3.153.0,443,3668,TCP,244.3.160.80-244.3.153.0,8,1732,0.0006680488586425781
244.3.160.80:443-244.3.153.0:3669-TCP,1261070838.03301,48,244.3.160.80,244.3.153.0,443,3669,TCP,244.3.160.80-244.3.153.0,8,1653,0.005096912384033203
244.3.160.80:443-244.3.153.0:3670-TCP,1261070838.038107,48,244.3.160.80,244.3.153.0,443,3670,TCP,244.3.160.80-244.3.153.0,8,1652,0.03819108009338379
244.3.160.80:443-244.3.153.0:3671-TCP,1261070838.076298,48,244.3.160.80,244.3.153.0,443,3671,TCP,244.3.160.80-244.3.153.0,7,1460,0.013734102249145508
244.3.160.80:443-244.3.153.0:3672-TCP,1261070838.090032,48,244.3.160.80,244.3.153.0,443,3672,TCP,244.3.160.80-244.3.153.0,7,1354,0.00562286376953125
244.3.160.80:443-244.3.153.0:3673-TCP,1261070838.095655,48,244.3.160.80,244.3.153.0,443,3673,TCP,244.3.160.80-244.3.153.0,7,1468,0.005906105041503906
244.3.160.80:443-244.3.153.0:3674-TCP,1261070838.101561,48,244.3.160.80,244.3.153.0,443,3674,TCP,244.3.160.80-244.3.153.0,7,1390,0.055088043212890625
244.3.160.80:443-244.3.153.0:3675-TCP,1261070838.156649,48,244.3.160.80,244.3.153.0,443,3675,TCP,244.3.160.80-244.3.153.0,7,1128,0.0018157958984375
244.3.160.80:443-244.3.153.0:3676-TCP,1261070838.158465,48,244.3.160.80,244.3.153.0,443,3676,TCP,244.3.160.80-244.3.153.0,7,829,0.003220081329345703
244.3.160.80:443-244.3.153.0:3677-TCP,1261070838.161685,48,244.3.160.80,244.3.153.0,443,3677,TCP,244.3.160.80-244.3.153.0,7,1501,0.0030879974365234375
244.3.160.80:443-244.3.153.0:3678-TCP,1261070838.164773,48,244.3.160.80,244.3.153.0,443,3678,TCP,244.3.160.80-244.3.153.0,8,1757,37.54322600364685
244.3.160.80:443-244.3.153.0:3682-TCP,1261070875.707999,48,244.3.160.80,244.3.153.0,443,3682,TCP,244.3.160.80-244.3.153.0,49,48623,0.21799492835998535
244.3.160.80:443-244.3.153.0:3683-TCP,1261070875.925994,48,244.3.160.80,244.3.153.0,443,3683,TCP,244.3.160.80-244.3.153.0,7,1335,0.00867319107055664
244.3.160.80:443-244.3.153.0:3684-TCP,1261070875.934667,48,244.3.160.80,244.3.153.0,443,3684,TCP,244.3.160.80-244.3.153.0,7,1263,0.009036779403686523
244.3.160.80:443-244.3.153.0:3685-TCP,1261070875.943704,48,244.3.160.80,244.3.153.0,443,3685,TCP,244.3.160.80-244.3.153.0,7,1505,3.0221140384674072
244.3.160.80:443-244.3.153.0:3686-TCP,1261070878.965818,48,244.3.160.80,244.3.153.0,443,3686,TCP,244.3.160.80-244.3.153.0,45,47920,25.285158157348633
244.3.160.80:443-244.3.153.0:3704-TCP,1261070904.250976,48,244.3.160.80,244.3.153.0,443,3704,TCP,244.3.160.80-244.3.153.0,8,1765,1.8134148120880127
244.3.160.80:443-244.3.153.0:3705-TCP,1261070906.064391,48,244.3.160.80,244.3.153.0,443,3705,TCP,244.3.160.80-244.3.153.0,74,80916,3.239898204803467
244.3.160.80:443-244.3.153.0:3706-TCP,1261070909.304289,48,244.3.160.80,244.3.153.0,443,3706,TCP,244.3.160.80-244.3.153.0,7,740,22.737635850906372
244.3.160.80:443-244.3.153.0:3707-TCP,1261070932.041925,48,244.3.160.80,244.3.153.0,443,3707,TCP,244.3.160.80-244.3.153.0,8,807,0.7924590110778809
244.3.160.80:443-244.3.153.0:3708-TCP,1261070932.834384,48,244.3.160.80,244.3.153.0,443,3708,TCP,244.3.160.80-244.3.153.0,8,2108,0.4152240753173828
244.3.160.80:443-244.3.153.0:3709-TCP,1261070933.249608,48,244.3.160.80,244.3.153.0,443,3709,TCP,244.3.160.80-244.3.153.0,7,740,0.0009679794311523438
244.3.160.80:443-244.3.153.0:3710-TCP,1261070933.250576,48,244.3.160.80,244.3.153.0,443,3710,TCP,244.3.160.80-244.3.153.0,7,740,0.0
