five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.160.239:80-244.3.231.106:9498-TCP,1261068791.436786,48,244.3.160.239,244.3.231.106,80,9498,TCP,244.3.160.239-244.3.231.106,5,863,0.01397705078125
244.3.160.239:80-244.3.231.106:5419-TCP,1261068791.450763,48,244.3.160.239,244.3.231.106,80,5419,TCP,244.3.160.239-244.3.231.106,5,782,0.011070966720581055
244.3.160.239:80-244.3.231.106:5360-TCP,1261068791.461834,48,244.3.160.239,244.3.231.106,80,5360,TCP,244.3.160.239-244.3.231.106,10,6023,0.04277515411376953
244.3.160.239:80-244.3.231.106:13985-TCP,1261068791.504609,48,244.3.160.239,244.3.231.106,80,13985,TCP,244.3.160.239-244.3.231.106,22,19029,0.00032591819763183594
244.3.160.239:80-244.3.231.106:13604-TCP,1261068791.504935,48,244.3.160.239,244.3.231.106,80,13604,TCP,244.3.160.239-244.3.231.106,7,2808,0.00021886825561523438
244.3.160.239:80-244.3.231.106:7798-TCP,1261068791.505154,48,244.3.160.239,244.3.231.106,80,7798,TCP,244.3.160.239-244.3.231.106,59,58010,0.017924070358276367
244.3.160.239:80-244.3.231.106:4082-TCP,1261068791.523078,48,244.3.160.239,244.3.231.106,80,4082,TCP,244.3.160.239-244.3.231.106,37,35537,0.0034990310668945312
244.3.160.239:80-244.3.231.106:5476-TCP,1261068791.526577,48,244.3.160.239,244.3.231.106,80,5476,TCP,244.3.160.239-244.3.231.106,8,4420,4.0531158447265625e-06
244.3.160.239:80-244.3.231.106:5289-TCP,1261068791.526581,48,244.3.160.239,244.3.231.106,80,5289,TCP,244.3.160.239-244.3.231.106,15,12030,0.28899383544921875
244.3.160.239:80-244.3.231.106:8234-TCP,1261068791.815575,48,244.3.160.239,244.3.231.106,80,8234,TCP,244.3.160.239-244.3.231.106,40,51302,0.0303800106048584
244.3.160.239:80-244.3.231.106:5791-TCP,1261068791.845955,48,244.3.160.239,244.3.231.106,80,5791,TCP,244.3.160.239-244.3.231.106,6,948,9.703636169433594e-05
244.3.160.239:80-244.3.231.106:5991-TCP,1261068791.846052,48,244.3.160.239,244.3.231.106,80,5991,TCP,244.3.160.239-244.3.231.106,10,6555,0.00021505355834960938
244.3.160.239:80-244.3.231.106:9930-TCP,1261068791.846267,48,244.3.160.239,244.3.231.106,80,9930,TCP,244.3.160.239-244.3.231.106,6,545,7.200241088867188e-05
244.3.160.239:80-244.3.231.106:10144-TCP,1261068791.846339,48,244.3.160.239,244.3.231.106,80,10144,TCP,244.3.160.239-244.3.231.106,6,847,0.7309119701385498
