five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
41.177.26.176:80-77.197.210.203:31868-TCP,1261068113.348097,48,41.177.26.176,77.197.210.203,80,31868,TCP,41.177.26.176-77.197.210.203,13,12426,1.109649896621704
41.177.26.176:80-77.197.210.203:32530-TCP,1261068114.457747,48,41.177.26.176,77.197.210.203,80,32530,TCP,41.177.26.176-77.197.210.203,12,12003,0.8981530666351318
41.177.26.176:80-77.197.210.203:32875-TCP,1261068115.3559,48,41.177.26.176,77.197.210.203,80,32875,TCP,41.177.26.176-77.197.210.203,12,11681,0.8450899124145508
41.177.26.176:80-77.197.210.203:33217-TCP,1261068116.20099,48,41.177.26.176,77.197.210.203,80,33217,TCP,41.177.26.176-77.197.210.203,12,11666,0.7704470157623291
41.177.26.176:80-77.197.210.203:33492-TCP,1261068116.971437,48,41.177.26.176,77.197.210.203,80,33492,TCP,41.177.26.176-77.197.210.203,13,12497,0.8122639656066895
41.177.26.176:80-77.197.210.203:33750-TCP,1261068117.783701,48,41.177.26.176,77.197.210.203,80,33750,TCP,41.177.26.176-77.197.210.203,16,11897,1.2301781177520752
41.177.26.176:80-77.197.210.203:34093-TCP,1261068119.013879,48,41.177.26.176,77.197.210.203,80,34093,TCP,41.177.26.176-77.197.210.203,12,11689,0.995628833770752
41.177.26.176:80-77.197.210.203:34378-TCP,1261068120.009508,48,41.177.26.176,77.197.210.203,80,34378,TCP,41.177.26.176-77.197.210.203,12,10945,0.8181672096252441
41.177.26.176:80-77.197.210.203:34568-TCP,1261068120.827675,48,41.177.26.176,77.197.210.203,80,34568,TCP,41.177.26.176-77.197.210.203,12,11847,0.9618139266967773
41.177.26.176:80-77.197.210.203:34759-TCP,1261068121.789489,48,41.177.26.176,77.197.210.203,80,34759,TCP,41.177.26.176-77.197.210.203,11,9548,1.0719878673553467
41.177.26.176:80-77.197.210.203:34984-TCP,1261068122.861477,48,41.177.26.176,77.197.210.203,80,34984,TCP,41.177.26.176-77.197.210.203,12,11853,0.8034191131591797
41.177.26.176:80-77.197.210.203:35143-TCP,1261068123.664896,48,41.177.26.176,77.197.210.203,80,35143,TCP,41.177.26.176-77.197.210.203,12,11959,0.8241720199584961
41.177.26.176:80-77.197.210.203:35303-TCP,1261068124.489068,48,41.177.26.176,77.197.210.203,80,35303,TCP,41.177.26.176-77.197.210.203,12,11981,0.845850944519043
41.177.26.176:80-77.197.210.203:35434-TCP,1261068125.334919,48,41.177.26.176,77.197.210.203,80,35434,TCP,41.177.26.176-77.197.210.203,13,12964,0.8271079063415527
41.177.26.176:80-77.197.210.203:35549-TCP,1261068126.162027,48,41.177.26.176,77.197.210.203,80,35549,TCP,41.177.26.176-77.197.210.203,12,11951,0.8303050994873047
41.177.26.176:80-77.197.210.203:35642-TCP,1261068126.992332,48,41.177.26.176,77.197.210.203,80,35642,TCP,41.177.26.176-77.197.210.203,12,11953,391.9958710670471
41.177.26.176:80-77.197.210.203:47732-TCP,1261068518.988203,48,41.177.26.176,77.197.210.203,80,47732,TCP,41.177.26.176-77.197.210.203,14,11001,7.176892995834351
41.177.26.176:80-77.197.210.203:52549-TCP,1261068526.165096,48,41.177.26.176,77.197.210.203,80,52549,TCP,41.177.26.176-77.197.210.203,16,10758,3.7984299659729004
