five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
41.177.26.176:80-77.197.210.110:25929-TCP,1261068099.147228,48,41.177.26.176,77.197.210.110,80,25929,TCP,41.177.26.176-77.197.210.110,11,11628,3.087670087814331
41.177.26.176:80-77.197.210.110:28347-TCP,1261068102.234898,48,41.177.26.176,77.197.210.110,80,28347,TCP,41.177.26.176-77.197.210.110,12,11816,2.0433409214019775
41.177.26.176:80-77.197.210.110:29531-TCP,1261068104.278239,48,41.177.26.176,77.197.210.110,80,29531,TCP,41.177.26.176-77.197.210.110,23,23292,0.8229210376739502
41.177.26.176:80-77.197.210.110:30022-TCP,1261068105.10116,48,41.177.26.176,77.197.210.110,80,30022,TCP,41.177.26.176-77.197.210.110,14,13412,0.7931580543518066
41.177.26.176:80-77.197.210.110:30523-TCP,1261068105.894318,48,41.177.26.176,77.197.210.110,80,30523,TCP,41.177.26.176-77.197.210.110,13,11728,0.8376309871673584
41.177.26.176:80-77.197.210.110:30978-TCP,1261068106.731949,48,41.177.26.176,77.197.210.110,80,30978,TCP,41.177.26.176-77.197.210.110,12,11677,0.8250470161437988
41.177.26.176:80-77.197.210.110:31324-TCP,1261068107.556996,48,41.177.26.176,77.197.210.110,80,31324,TCP,41.177.26.176-77.197.210.110,13,11591,0.5715858936309814
41.177.26.176:80-77.197.210.110:31577-TCP,1261068108.128582,48,41.177.26.176,77.197.210.110,80,31577,TCP,41.177.26.176-77.197.210.110,17,18446,1.6961860656738281
41.177.26.176:80-77.197.210.110:32139-TCP,1261068109.824768,48,41.177.26.176,77.197.210.110,80,32139,TCP,41.177.26.176-77.197.210.110,14,10543,1.8212528228759766
41.177.26.176:80-77.197.210.110:32782-TCP,1261068111.646021,48,41.177.26.176,77.197.210.110,80,32782,TCP,41.177.26.176-77.197.210.110,12,11818,0.7945051193237305
41.177.26.176:80-77.197.210.110:33051-TCP,1261068112.440526,48,41.177.26.176,77.197.210.110,80,33051,TCP,41.177.26.176-77.197.210.110,14,12589,0.8357300758361816
41.177.26.176:80-77.197.210.110:33304-TCP,1261068113.276256,48,41.177.26.176,77.197.210.110,80,33304,TCP,41.177.26.176-77.197.210.110,11,11624,0.8075709342956543
41.177.26.176:80-77.197.210.110:33590-TCP,1261068114.083827,48,41.177.26.176,77.197.210.110,80,33590,TCP,41.177.26.176-77.197.210.110,12,11667,0.5868489742279053
41.177.26.176:80-77.197.210.110:33780-TCP,1261068114.670676,48,41.177.26.176,77.197.210.110,80,33780,TCP,41.177.26.176-77.197.210.110,12,11555,0.7429020404815674
41.177.26.176:80-77.197.210.110:34025-TCP,1261068115.413578,48,41.177.26.176,77.197.210.110,80,34025,TCP,41.177.26.176-77.197.210.110,13,12242,0.8161590099334717
41.177.26.176:80-77.197.210.110:34245-TCP,1261068116.229737,48,41.177.26.176,77.197.210.110,80,34245,TCP,41.177.26.176-77.197.210.110,11,11661,0.7877659797668457
41.177.26.176:80-77.197.210.110:34468-TCP,1261068117.017503,48,41.177.26.176,77.197.210.110,80,34468,TCP,41.177.26.176-77.197.210.110,11,11888,0.8312790393829346
41.177.26.176:80-77.197.210.110:34736-TCP,1261068117.848782,48,41.177.26.176,77.197.210.110,80,34736,TCP,41.177.26.176-77.197.210.110,37,51569,4.026978969573975
41.177.26.176:80-77.197.210.110:36438-TCP,1261068121.875761,48,41.177.26.176,77.197.210.110,80,36438,TCP,41.177.26.176-77.197.210.110,14,10732,1.217465877532959
41.177.26.176:80-77.197.210.110:37037-TCP,1261068123.093227,48,41.177.26.176,77.197.210.110,80,37037,TCP,41.177.26.176-77.197.210.110,13,12688,0.8034141063690186
41.177.26.176:80-77.197.210.110:37453-TCP,1261068123.896641,48,41.177.26.176,77.197.210.110,80,37453,TCP,41.177.26.176-77.197.210.110,12,11830,0.8206310272216797
41.177.26.176:80-77.197.210.110:37926-TCP,1261068124.717272,48,41.177.26.176,77.197.210.110,80,37926,TCP,41.177.26.176-77.197.210.110,31,22922,1.460460901260376
41.177.26.176:80-77.197.210.110:38477-TCP,1261068126.177733,48,41.177.26.176,77.197.210.110,80,38477,TCP,41.177.26.176-77.197.210.110,12,11541,571.6385431289673
41.177.26.176:80-77.197.210.110:27813-TCP,1261068697.816276,48,41.177.26.176,77.197.210.110,80,27813,TCP,41.177.26.176-77.197.210.110,12,11853,2.023192882537842
41.177.26.176:80-77.197.210.110:29800-TCP,1261068699.839469,48,41.177.26.176,77.197.210.110,80,29800,TCP,41.177.26.176-77.197.210.110,12,11674,0.9589741230010986
41.177.26.176:80-77.197.210.110:30543-TCP,1261068700.798443,48,41.177.26.176,77.197.210.110,80,30543,TCP,41.177.26.176-77.197.210.110,13,12260,0.7435779571533203
41.177.26.176:80-77.197.210.110:31112-TCP,1261068701.542021,48,41.177.26.176,77.197.210.110,80,31112,TCP,41.177.26.176-77.197.210.110,12,11715,0.8937540054321289
41.177.26.176:80-77.197.210.110:31580-TCP,1261068702.435775,48,41.177.26.176,77.197.210.110,80,31580,TCP,41.177.26.176-77.197.210.110,13,11680,0.7536129951477051
41.177.26.176:80-77.197.210.110:31893-TCP,1261068703.189388,48,41.177.26.176,77.197.210.110,80,31893,TCP,41.177.26.176-77.197.210.110,12,11643,0.8483459949493408
41.177.26.176:80-77.197.210.110:32220-TCP,1261068704.037734,48,41.177.26.176,77.197.210.110,80,32220,TCP,41.177.26.176-77.197.210.110,21,23302,1.6322529315948486
41.177.26.176:80-77.197.210.110:33101-TCP,1261068705.669987,48,41.177.26.176,77.197.210.110,80,33101,TCP,41.177.26.176-77.197.210.110,12,11587,1.15755295753479
41.177.26.176:80-77.197.210.110:33521-TCP,1261068706.82754,48,41.177.26.176,77.197.210.110,80,33521,TCP,41.177.26.176-77.197.210.110,10,11744,2.074113130569458
41.177.26.176:80-77.197.210.110:34337-TCP,1261068708.901653,48,41.177.26.176,77.197.210.110,80,34337,TCP,41.177.26.176-77.197.210.110,11,11650,0.7752580642700195
41.177.26.176:80-77.197.210.110:34561-TCP,1261068709.676911,48,41.177.26.176,77.197.210.110,80,34561,TCP,41.177.26.176-77.197.210.110,15,11437,1.4423019886016846
41.177.26.176:80-77.197.210.110:34851-TCP,1261068711.119213,48,41.177.26.176,77.197.210.110,80,34851,TCP,41.177.26.176-77.197.210.110,14,10510,1.814188003540039
41.177.26.176:80-77.197.210.110:35207-TCP,1261068712.933401,48,41.177.26.176,77.197.210.110,80,35207,TCP,41.177.26.176-77.197.210.110,12,12219,0.8128058910369873
41.177.26.176:80-77.197.210.110:35375-TCP,1261068713.746207,48,41.177.26.176,77.197.210.110,80,35375,TCP,41.177.26.176-77.197.210.110,13,11177,1.2038021087646484
41.177.26.176:80-77.197.210.110:35649-TCP,1261068714.950009,48,41.177.26.176,77.197.210.110,80,35649,TCP,41.177.26.176-77.197.210.110,12,12050,4.263779878616333
41.177.26.176:80-77.197.210.110:36259-TCP,1261068719.213789,48,41.177.26.176,77.197.210.110,80,36259,TCP,41.177.26.176-77.197.210.110,13,12271,0.8189120292663574
41.177.26.176:80-77.197.210.110:36383-TCP,1261068720.032701,48,41.177.26.176,77.197.210.110,80,36383,TCP,41.177.26.176-77.197.210.110,12,11944,0.8063020706176758
41.177.26.176:80-77.197.210.110:36527-TCP,1261068720.839003,48,41.177.26.176,77.197.210.110,80,36527,TCP,41.177.26.176-77.197.210.110,12,11927,0.8133828639984131
41.177.26.176:80-77.197.210.110:36624-TCP,1261068721.652386,48,41.177.26.176,77.197.210.110,80,36624,TCP,41.177.26.176-77.197.210.110,13,11677,0.7833371162414551
41.177.26.176:80-77.197.210.110:36720-TCP,1261068722.435723,48,41.177.26.176,77.197.210.110,80,36720,TCP,41.177.26.176-77.197.210.110,13,11583,0.6435489654541016
41.177.26.176:80-77.197.210.110:36785-TCP,1261068723.079272,48,41.177.26.176,77.197.210.110,80,36785,TCP,41.177.26.176-77.197.210.110,13,12488,0.8381719589233398
41.177.26.176:80-77.197.210.110:36877-TCP,1261068723.917444,48,41.177.26.176,77.197.210.110,80,36877,TCP,41.177.26.176-77.197.210.110,21,24554,1.8149850368499756
41.177.26.176:80-77.197.210.110:37033-TCP,1261068725.732429,48,41.177.26.176,77.197.210.110,80,37033,TCP,41.177.26.176-77.197.210.110,12,11438,0.5977139472961426
41.177.26.176:80-77.197.210.110:37090-TCP,1261068726.330143,48,41.177.26.176,77.197.210.110,80,37090,TCP,41.177.26.176-77.197.210.110,13,14208,1.5752201080322266
41.177.26.176:80-77.197.210.110:37247-TCP,1261068727.905363,48,41.177.26.176,77.197.210.110,80,37247,TCP,41.177.26.176-77.197.210.110,13,11714,12.666623830795288
41.177.26.176:80-77.197.210.110:45945-TCP,1261068740.571987,48,41.177.26.176,77.197.210.110,80,45945,TCP,41.177.26.176-77.197.210.110,12,12613,4.417910099029541
41.177.26.176:80-77.197.210.110:48310-TCP,1261068744.989897,48,41.177.26.176,77.197.210.110,80,48310,TCP,41.177.26.176-77.197.210.110,13,11730,0.7189090251922607
41.177.26.176:80-77.197.210.110:48700-TCP,1261068745.708806,48,41.177.26.176,77.197.210.110,80,48700,TCP,41.177.26.176-77.197.210.110,14,10461,1.1841650009155273
41.177.26.176:80-77.197.210.110:49050-TCP,1261068746.892971,48,41.177.26.176,77.197.210.110,80,49050,TCP,41.177.26.176-77.197.210.110,12,11737,0.5922489166259766
41.177.26.176:80-77.197.210.110:49168-TCP,1261068747.48522,48,41.177.26.176,77.197.210.110,80,49168,TCP,41.177.26.176-77.197.210.110,11,12100,0.9011681079864502
41.177.26.176:80-77.197.210.110:49317-TCP,1261068748.386388,48,41.177.26.176,77.197.210.110,80,49317,TCP,41.177.26.176-77.197.210.110,11,11912,0.6423869132995605
41.177.26.176:80-77.197.210.110:49429-TCP,1261068749.028775,48,41.177.26.176,77.197.210.110,80,49429,TCP,41.177.26.176-77.197.210.110,12,11827,0.8001809120178223
41.177.26.176:80-77.197.210.110:49572-TCP,1261068749.828956,48,41.177.26.176,77.197.210.110,80,49572,TCP,41.177.26.176-77.197.210.110,11,10987,0.7851161956787109
41.177.26.176:80-77.197.210.110:49693-TCP,1261068750.614072,48,41.177.26.176,77.197.210.110,80,49693,TCP,41.177.26.176-77.197.210.110,15,12046,4.048600912094116
41.177.26.176:80-77.197.210.110:50309-TCP,1261068754.662673,48,41.177.26.176,77.197.210.110,80,50309,TCP,41.177.26.176-77.197.210.110,11,11524,0.834630012512207
41.177.26.176:80-77.197.210.110:50441-TCP,1261068755.497303,48,41.177.26.176,77.197.210.110,80,50441,TCP,41.177.26.176-77.197.210.110,12,10927,0.8175230026245117
41.177.26.176:80-77.197.210.110:50561-TCP,1261068756.314826,48,41.177.26.176,77.197.210.110,80,50561,TCP,41.177.26.176-77.197.210.110,12,10913,32.00924491882324
41.177.26.176:80-77.197.210.110:62613-TCP,1261068788.324071,48,41.177.26.176,77.197.210.110,80,62613,TCP,41.177.26.176-77.197.210.110,13,11338,1.4642841815948486
41.177.26.176:80-77.197.210.110:63812-TCP,1261068789.788355,48,41.177.26.176,77.197.210.110,80,63812,TCP,41.177.26.176-77.197.210.110,15,15035,5.6960248947143555
41.177.26.176:80-77.197.210.110:3334-TCP,1261068795.48438,48,41.177.26.176,77.197.210.110,80,3334,TCP,41.177.26.176-77.197.210.110,11,11712,1.789750099182129
41.177.26.176:80-77.197.210.110:4102-TCP,1261068797.27413,48,41.177.26.176,77.197.210.110,80,4102,TCP,41.177.26.176-77.197.210.110,15,10925,1.870959997177124
41.177.26.176:80-77.197.210.110:4720-TCP,1261068799.14509,48,41.177.26.176,77.197.210.110,80,4720,TCP,41.177.26.176-77.197.210.110,12,11759,0.8331298828125
41.177.26.176:80-77.197.210.110:4934-TCP,1261068799.97822,48,41.177.26.176,77.197.210.110,80,4934,TCP,41.177.26.176-77.197.210.110,13,11705,0.7990720272064209
41.177.26.176:80-77.197.210.110:5209-TCP,1261068800.777292,48,41.177.26.176,77.197.210.110,80,5209,TCP,41.177.26.176-77.197.210.110,15,11452,1.8591349124908447
41.177.26.176:80-77.197.210.110:6470-TCP,1261068802.636427,48,41.177.26.176,77.197.210.110,80,6470,TCP,41.177.26.176-77.197.210.110,13,11979,0.8479311466217041
41.177.26.176:80-77.197.210.110:6662-TCP,1261068803.484358,48,41.177.26.176,77.197.210.110,80,6662,TCP,41.177.26.176-77.197.210.110,14,12972,2.0052738189697266
41.177.26.176:80-77.197.210.110:7195-TCP,1261068805.489632,48,41.177.26.176,77.197.210.110,80,7195,TCP,41.177.26.176-77.197.210.110,11,11811,0.8890821933746338
41.177.26.176:80-77.197.210.110:7291-TCP,1261068806.378714,48,41.177.26.176,77.197.210.110,80,7291,TCP,41.177.26.176-77.197.210.110,13,12529,0.7788009643554688
41.177.26.176:80-77.197.210.110:7389-TCP,1261068807.157515,48,41.177.26.176,77.197.210.110,80,7389,TCP,41.177.26.176-77.197.210.110,12,11800,0.8959469795227051
41.177.26.176:80-77.197.210.110:7507-TCP,1261068808.053462,48,41.177.26.176,77.197.210.110,80,7507,TCP,41.177.26.176-77.197.210.110,11,11845,0.8096339702606201
41.177.26.176:80-77.197.210.110:7654-TCP,1261068808.863096,48,41.177.26.176,77.197.210.110,80,7654,TCP,41.177.26.176-77.197.210.110,12,12060,0.8071689605712891
41.177.26.176:80-77.197.210.110:7812-TCP,1261068809.670265,48,41.177.26.176,77.197.210.110,80,7812,TCP,41.177.26.176-77.197.210.110,11,11674,0.649259090423584
41.177.26.176:80-77.197.210.110:7936-TCP,1261068810.319524,48,41.177.26.176,77.197.210.110,80,7936,TCP,41.177.26.176-77.197.210.110,12,11683,0.7647528648376465
41.177.26.176:80-77.197.210.110:10579-TCP,1261068811.084277,48,41.177.26.176,77.197.210.110,80,10579,TCP,41.177.26.176-77.197.210.110,13,11669,0.6152901649475098
41.177.26.176:80-77.197.210.110:10711-TCP,1261068811.699567,48,41.177.26.176,77.197.210.110,80,10711,TCP,41.177.26.176-77.197.210.110,13,12699,0.8146529197692871
41.177.26.176:80-77.197.210.110:10892-TCP,1261068812.51422,48,41.177.26.176,77.197.210.110,80,10892,TCP,41.177.26.176-77.197.210.110,15,11079,1.2417609691619873
41.177.26.176:80-77.197.210.110:11203-TCP,1261068813.755981,48,41.177.26.176,77.197.210.110,80,11203,TCP,41.177.26.176-77.197.210.110,11,12070,0.8120501041412354
41.177.26.176:80-77.197.210.110:11392-TCP,1261068814.568031,48,41.177.26.176,77.197.210.110,80,11392,TCP,41.177.26.176-77.197.210.110,12,12339,0.662775993347168
41.177.26.176:80-77.197.210.110:11529-TCP,1261068815.230807,48,41.177.26.176,77.197.210.110,80,11529,TCP,41.177.26.176-77.197.210.110,16,10631,184.80992794036865
41.177.26.176:80-77.197.210.110:63346-TCP,1261069000.040735,48,41.177.26.176,77.197.210.110,80,63346,TCP,41.177.26.176-77.197.210.110,12,11565,9.46789288520813
41.177.26.176:80-77.197.210.110:7399-TCP,1261069009.508628,48,41.177.26.176,77.197.210.110,80,7399,TCP,41.177.26.176-77.197.210.110,13,11851,2.9580321311950684
41.177.26.176:80-77.197.210.110:11779-TCP,1261069012.46666,48,41.177.26.176,77.197.210.110,80,11779,TCP,41.177.26.176-77.197.210.110,12,11347,0.9161438941955566
41.177.26.176:80-77.197.210.110:12176-TCP,1261069013.382804,48,41.177.26.176,77.197.210.110,80,12176,TCP,41.177.26.176-77.197.210.110,12,12429,0.9158651828765869
41.177.26.176:80-77.197.210.110:12663-TCP,1261069014.298669,48,41.177.26.176,77.197.210.110,80,12663,TCP,41.177.26.176-77.197.210.110,12,12101,0.7917079925537109
41.177.26.176:80-77.197.210.110:12885-TCP,1261069015.090377,48,41.177.26.176,77.197.210.110,80,12885,TCP,41.177.26.176-77.197.210.110,12,11634,0.772756814956665
41.177.26.176:80-77.197.210.110:13074-TCP,1261069015.863134,48,41.177.26.176,77.197.210.110,80,13074,TCP,41.177.26.176-77.197.210.110,12,11851,0.958078145980835
41.177.26.176:80-77.197.210.110:13259-TCP,1261069016.821212,48,41.177.26.176,77.197.210.110,80,13259,TCP,41.177.26.176-77.197.210.110,12,11911,0.8845059871673584
41.177.26.176:80-77.197.210.110:13450-TCP,1261069017.705718,48,41.177.26.176,77.197.210.110,80,13450,TCP,41.177.26.176-77.197.210.110,11,11590,0.651879072189331
41.177.26.176:80-77.197.210.110:13558-TCP,1261069018.357597,48,41.177.26.176,77.197.210.110,80,13558,TCP,41.177.26.176-77.197.210.110,12,11538,0.6516029834747314
41.177.26.176:80-77.197.210.110:13691-TCP,1261069019.0092,48,41.177.26.176,77.197.210.110,80,13691,TCP,41.177.26.176-77.197.210.110,11,11713,0.8088459968566895
41.177.26.176:80-77.197.210.110:13847-TCP,1261069019.818046,48,41.177.26.176,77.197.210.110,80,13847,TCP,41.177.26.176-77.197.210.110,13,12248,0.8196718692779541
41.177.26.176:80-77.197.210.110:13989-TCP,1261069020.637718,48,41.177.26.176,77.197.210.110,80,13989,TCP,41.177.26.176-77.197.210.110,23,26858,1.6596300601959229
41.177.26.176:80-77.197.210.110:14313-TCP,1261069022.297348,48,41.177.26.176,77.197.210.110,80,14313,TCP,41.177.26.176-77.197.210.110,10,9289,1.2859289646148682
41.177.26.176:80-77.197.210.110:14477-TCP,1261069023.583277,48,41.177.26.176,77.197.210.110,80,14477,TCP,41.177.26.176-77.197.210.110,16,11584,2.038839101791382
41.177.26.176:80-77.197.210.110:14719-TCP,1261069025.622116,48,41.177.26.176,77.197.210.110,80,14719,TCP,41.177.26.176-77.197.210.110,12,12003,1.0090420246124268
41.177.26.176:80-77.197.210.110:14818-TCP,1261069026.631158,48,41.177.26.176,77.197.210.110,80,14818,TCP,41.177.26.176-77.197.210.110,17,17955,1.198349952697754
41.177.26.176:80-77.197.210.110:14995-TCP,1261069027.829508,48,41.177.26.176,77.197.210.110,80,14995,TCP,41.177.26.176-77.197.210.110,11,11628,1.5491759777069092
41.177.26.176:80-77.197.210.110:15862-TCP,1261069029.378684,48,41.177.26.176,77.197.210.110,80,15862,TCP,41.177.26.176-77.197.210.110,11,11588,0.9634039402008057
41.177.26.176:80-77.197.210.110:16601-TCP,1261069030.342088,48,41.177.26.176,77.197.210.110,80,16601,TCP,41.177.26.176-77.197.210.110,13,11849,0.585629940032959
41.177.26.176:80-77.197.210.110:16926-TCP,1261069030.927718,48,41.177.26.176,77.197.210.110,80,16926,TCP,41.177.26.176-77.197.210.110,11,12458,2.3509349822998047
41.177.26.176:80-77.197.210.110:17716-TCP,1261069033.278653,48,41.177.26.176,77.197.210.110,80,17716,TCP,41.177.26.176-77.197.210.110,12,11659,0.8148620128631592
41.177.26.176:80-77.197.210.110:17987-TCP,1261069034.093515,48,41.177.26.176,77.197.210.110,80,17987,TCP,41.177.26.176-77.197.210.110,11,12152,0.96738600730896
41.177.26.176:80-77.197.210.110:18209-TCP,1261069035.060901,48,41.177.26.176,77.197.210.110,80,18209,TCP,41.177.26.176-77.197.210.110,11,11683,0.6586229801177979
41.177.26.176:80-77.197.210.110:18367-TCP,1261069035.719524,48,41.177.26.176,77.197.210.110,80,18367,TCP,41.177.26.176-77.197.210.110,12,11679,0.6089181900024414
41.177.26.176:80-77.197.210.110:18481-TCP,1261069036.328442,48,41.177.26.176,77.197.210.110,80,18481,TCP,41.177.26.176-77.197.210.110,12,11969,0.8287878036499023
