five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
41.177.26.176:80-77.197.128.38:13086-TCP,1261067619.592063,48,41.177.26.176,77.197.128.38,80,13086,TCP,41.177.26.176-77.197.128.38,13,11687,9.678589105606079
41.177.26.176:80-77.197.128.38:18718-TCP,1261067629.270652,48,41.177.26.176,77.197.128.38,80,18718,TCP,41.177.26.176-77.197.128.38,14,13643,4.970343828201294
41.177.26.176:80-77.197.128.38:21424-TCP,1261067634.240996,48,41.177.26.176,77.197.128.38,80,21424,TCP,41.177.26.176-77.197.128.38,12,11568,2.3190062046051025
41.177.26.176:80-77.197.128.38:23075-TCP,1261067636.560002,48,41.177.26.176,77.197.128.38,80,23075,TCP,41.177.26.176-77.197.128.38,11,11588,1.57023286819458
41.177.26.176:80-77.197.128.38:24269-TCP,1261067638.130235,48,41.177.26.176,77.197.128.38,80,24269,TCP,41.177.26.176-77.197.128.38,13,12414,0.9372789859771729
41.177.26.176:80-77.197.128.38:25017-TCP,1261067639.067514,48,41.177.26.176,77.197.128.38,80,25017,TCP,41.177.26.176-77.197.128.38,12,11668,0.673022985458374
41.177.26.176:80-77.197.128.38:25580-TCP,1261067639.740537,48,41.177.26.176,77.197.128.38,80,25580,TCP,41.177.26.176-77.197.128.38,13,12260,0.8090431690216064
41.177.26.176:80-77.197.128.38:26283-TCP,1261067640.54958,48,41.177.26.176,77.197.128.38,80,26283,TCP,41.177.26.176-77.197.128.38,12,11768,0.7022249698638916
41.177.26.176:80-77.197.128.38:26765-TCP,1261067641.251805,48,41.177.26.176,77.197.128.38,80,26765,TCP,41.177.26.176-77.197.128.38,12,11794,0.8904669284820557
41.177.26.176:80-77.197.128.38:27313-TCP,1261067642.142272,48,41.177.26.176,77.197.128.38,80,27313,TCP,41.177.26.176-77.197.128.38,13,11715,0.84256911277771
41.177.26.176:80-77.197.128.38:27743-TCP,1261067642.984841,48,41.177.26.176,77.197.128.38,80,27743,TCP,41.177.26.176-77.197.128.38,15,18897,2.3378708362579346
41.177.26.176:80-77.197.128.38:28737-TCP,1261067645.322712,48,41.177.26.176,77.197.128.38,80,28737,TCP,41.177.26.176-77.197.128.38,13,11329,1.2655019760131836
41.177.26.176:80-77.197.128.38:29165-TCP,1261067646.588214,48,41.177.26.176,77.197.128.38,80,29165,TCP,41.177.26.176-77.197.128.38,12,11513,1621.7403700351715
41.177.26.176:80-77.197.128.38:26642-TCP,1261069268.328584,48,41.177.26.176,77.197.128.38,80,26642,TCP,41.177.26.176-77.197.128.38,12,11760,2.8517069816589355
41.177.26.176:80-77.197.128.38:28825-TCP,1261069271.180291,48,41.177.26.176,77.197.128.38,80,28825,TCP,41.177.26.176-77.197.128.38,13,11679,1.2326569557189941
41.177.26.176:80-77.197.128.38:29699-TCP,1261069272.412948,48,41.177.26.176,77.197.128.38,80,29699,TCP,41.177.26.176-77.197.128.38,14,12208,1.331299066543579
41.177.26.176:80-77.197.128.38:30726-TCP,1261069273.744247,48,41.177.26.176,77.197.128.38,80,30726,TCP,41.177.26.176-77.197.128.38,14,12379,0.7712221145629883
41.177.26.176:80-77.197.128.38:31217-TCP,1261069274.515469,48,41.177.26.176,77.197.128.38,80,31217,TCP,41.177.26.176-77.197.128.38,13,11727,0.7727839946746826
41.177.26.176:80-77.197.128.38:31631-TCP,1261069275.288253,48,41.177.26.176,77.197.128.38,80,31631,TCP,41.177.26.176-77.197.128.38,12,12367,0.6121318340301514
41.177.26.176:80-77.197.128.38:32013-TCP,1261069275.900385,48,41.177.26.176,77.197.128.38,80,32013,TCP,41.177.26.176-77.197.128.38,13,11732,0.8166952133178711
41.177.26.176:80-77.197.128.38:32552-TCP,1261069276.71708,48,41.177.26.176,77.197.128.38,80,32552,TCP,41.177.26.176-77.197.128.38,11,12012,0.7766377925872803
41.177.26.176:80-77.197.128.38:32956-TCP,1261069277.493718,48,41.177.26.176,77.197.128.38,80,32956,TCP,41.177.26.176-77.197.128.38,13,13315,1.0336639881134033
41.177.26.176:80-77.197.128.38:33600-TCP,1261069278.527382,48,41.177.26.176,77.197.128.38,80,33600,TCP,41.177.26.176-77.197.128.38,11,11944,0.6151361465454102
41.177.26.176:80-77.197.128.38:33877-TCP,1261069279.142518,48,41.177.26.176,77.197.128.38,80,33877,TCP,41.177.26.176-77.197.128.38,12,11832,0.8015680313110352
41.177.26.176:80-77.197.128.38:34246-TCP,1261069279.944086,48,41.177.26.176,77.197.128.38,80,34246,TCP,41.177.26.176-77.197.128.38,12,11641,0.7275769710540771
41.177.26.176:80-77.197.128.38:34524-TCP,1261069280.671663,48,41.177.26.176,77.197.128.38,80,34524,TCP,41.177.26.176-77.197.128.38,13,12177,0.6974999904632568
41.177.26.176:80-77.197.128.38:34877-TCP,1261069281.369163,48,41.177.26.176,77.197.128.38,80,34877,TCP,41.177.26.176-77.197.128.38,13,12351,0.8416309356689453
