five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.160.239:80-145.95.120.12:9957-TCP,1261068011.122337,64,244.3.160.239,145.95.120.12,80,9957,TCP,244.3.160.239-145.95.120.12,5,847,0.02202582359313965
244.3.160.239:80-145.95.120.12:16074-TCP,1261068011.144363,64,244.3.160.239,145.95.120.12,80,16074,TCP,244.3.160.239-145.95.120.12,5,973,0.012454986572265625
244.3.160.239:80-145.95.120.12:15019-TCP,1261068011.156818,64,244.3.160.239,145.95.120.12,80,15019,TCP,244.3.160.239-145.95.120.12,5,892,0.010663986206054688
244.3.160.239:80-145.95.120.12:14920-TCP,1261068011.167482,64,244.3.160.239,145.95.120.12,80,14920,TCP,244.3.160.239-145.95.120.12,119,158299,1510.7789001464844
244.3.160.239:80-145.95.120.12:11795-TCP,1261069521.946382,64,244.3.160.239,145.95.120.12,80,11795,TCP,244.3.160.239-145.95.120.12,5,1032,0.046597957611083984
244.3.160.239:80-145.95.120.12:6118-TCP,1261069521.99298,64,244.3.160.239,145.95.120.12,80,6118,TCP,244.3.160.239-145.95.120.12,7,2930,0.2919459342956543
244.3.160.239:80-145.95.120.12:15477-TCP,1261069522.284926,64,244.3.160.239,145.95.120.12,80,15477,TCP,244.3.160.239-145.95.120.12,41,39030,0.052993059158325195
244.3.160.239:80-145.95.120.12:12095-TCP,1261069522.337919,64,244.3.160.239,145.95.120.12,80,12095,TCP,244.3.160.239-145.95.120.12,6,1953,0.2699151039123535
244.3.160.239:443-145.95.120.12:15000-TCP,1261069522.607834,64,244.3.160.239,145.95.120.12,443,15000,TCP,244.3.160.239-145.95.120.12,13,5961,0.11502695083618164
244.3.160.239:80-145.95.120.12:13935-TCP,1261069522.722861,64,244.3.160.239,145.95.120.12,80,13935,TCP,244.3.160.239-145.95.120.12,5,1290,0.01926398277282715
244.3.160.239:80-145.95.120.12:8955-TCP,1261069522.742125,64,244.3.160.239,145.95.120.12,80,8955,TCP,244.3.160.239-145.95.120.12,21,17698,0.1421520709991455
