five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
41.177.26.176:80-77.197.210.247:51362-TCP,1261068009.290975,48,41.177.26.176,77.197.210.247,80,51362,TCP,41.177.26.176-77.197.210.247,11,11696,8.376235961914062
41.177.26.176:80-77.197.210.247:57087-TCP,1261068017.667211,48,41.177.26.176,77.197.210.247,80,57087,TCP,41.177.26.176-77.197.210.247,11,12055,2.7417829036712646
41.177.26.176:80-77.197.210.247:58595-TCP,1261068020.408994,48,41.177.26.176,77.197.210.247,80,58595,TCP,41.177.26.176-77.197.210.247,13,12015,0.7657301425933838
41.177.26.176:80-77.197.210.247:58973-TCP,1261068021.174724,48,41.177.26.176,77.197.210.247,80,58973,TCP,41.177.26.176-77.197.210.247,12,10726,1.4203507900238037
41.177.26.176:80-77.197.210.247:59464-TCP,1261068022.595075,48,41.177.26.176,77.197.210.247,80,59464,TCP,41.177.26.176-77.197.210.247,9,6415,1.020503044128418
41.177.26.176:80-77.197.210.247:59810-TCP,1261068023.615578,48,41.177.26.176,77.197.210.247,80,59810,TCP,41.177.26.176-77.197.210.247,12,11785,1.3813040256500244
41.177.26.176:80-77.197.210.247:60031-TCP,1261068024.996882,48,41.177.26.176,77.197.210.247,80,60031,TCP,41.177.26.176-77.197.210.247,12,11937,1.065148115158081
41.177.26.176:80-77.197.210.247:60371-TCP,1261068026.06203,48,41.177.26.176,77.197.210.247,80,60371,TCP,41.177.26.176-77.197.210.247,15,11749,1.3393688201904297
41.177.26.176:80-77.197.210.247:60786-TCP,1261068027.401399,48,41.177.26.176,77.197.210.247,80,60786,TCP,41.177.26.176-77.197.210.247,11,11614,0.8131880760192871
41.177.26.176:80-77.197.210.247:60986-TCP,1261068028.214587,48,41.177.26.176,77.197.210.247,80,60986,TCP,41.177.26.176-77.197.210.247,11,11764,0.8206949234008789
41.177.26.176:80-77.197.210.247:61215-TCP,1261068029.035282,48,41.177.26.176,77.197.210.247,80,61215,TCP,41.177.26.176-77.197.210.247,15,11035,1.4122161865234375
41.177.26.176:80-77.197.210.247:61536-TCP,1261068030.447498,48,41.177.26.176,77.197.210.247,80,61536,TCP,41.177.26.176-77.197.210.247,12,11506,0.6076788902282715
41.177.26.176:80-77.197.210.247:61688-TCP,1261068031.055177,48,41.177.26.176,77.197.210.247,80,61688,TCP,41.177.26.176-77.197.210.247,13,11880,0.7950699329376221
41.177.26.176:80-77.197.210.247:61860-TCP,1261068031.850247,48,41.177.26.176,77.197.210.247,80,61860,TCP,41.177.26.176-77.197.210.247,13,11727,0.611396074295044
41.177.26.176:80-77.197.210.247:61991-TCP,1261068032.461643,48,41.177.26.176,77.197.210.247,80,61991,TCP,41.177.26.176-77.197.210.247,12,11625,0.6993510723114014
41.177.26.176:80-77.197.210.247:62114-TCP,1261068033.160994,48,41.177.26.176,77.197.210.247,80,62114,TCP,41.177.26.176-77.197.210.247,11,12061,0.7957489490509033
41.177.26.176:80-77.197.210.247:62277-TCP,1261068033.956743,48,41.177.26.176,77.197.210.247,80,62277,TCP,41.177.26.176-77.197.210.247,11,12017,0.8097429275512695
41.177.26.176:80-77.197.210.247:62403-TCP,1261068034.766486,48,41.177.26.176,77.197.210.247,80,62403,TCP,41.177.26.176-77.197.210.247,12,11542,1.1126739978790283
41.177.26.176:80-77.197.210.247:62553-TCP,1261068035.87916,48,41.177.26.176,77.197.210.247,80,62553,TCP,41.177.26.176-77.197.210.247,14,11839,1.649341106414795
41.177.26.176:80-77.197.210.247:62712-TCP,1261068037.528501,48,41.177.26.176,77.197.210.247,80,62712,TCP,41.177.26.176-77.197.210.247,16,11672,10.052072048187256
41.177.26.176:80-77.197.210.247:5863-TCP,1261068047.580573,48,41.177.26.176,77.197.210.247,80,5863,TCP,41.177.26.176-77.197.210.247,15,11776,5.050339937210083
41.177.26.176:80-77.197.210.247:10990-TCP,1261068052.630913,48,41.177.26.176,77.197.210.247,80,10990,TCP,41.177.26.176-77.197.210.247,12,11487,0.797173023223877
41.177.26.176:80-77.197.210.247:11421-TCP,1261068053.428086,48,41.177.26.176,77.197.210.247,80,11421,TCP,41.177.26.176-77.197.210.247,15,11335,2.012554883956909
41.177.26.176:80-77.197.210.247:12184-TCP,1261068055.440641,48,41.177.26.176,77.197.210.247,80,12184,TCP,41.177.26.176-77.197.210.247,12,11361,0.820472002029419
41.177.26.176:80-77.197.210.247:12445-TCP,1261068056.261113,48,41.177.26.176,77.197.210.247,80,12445,TCP,41.177.26.176-77.197.210.247,13,11707,0.606673002243042
41.177.26.176:80-77.197.210.247:12617-TCP,1261068056.867786,48,41.177.26.176,77.197.210.247,80,12617,TCP,41.177.26.176-77.197.210.247,12,11320,0.6051130294799805
41.177.26.176:80-77.197.210.247:12805-TCP,1261068057.472899,48,41.177.26.176,77.197.210.247,80,12805,TCP,41.177.26.176-77.197.210.247,11,12061,0.706557035446167
41.177.26.176:80-77.197.210.247:12988-TCP,1261068058.179456,48,41.177.26.176,77.197.210.247,80,12988,TCP,41.177.26.176-77.197.210.247,12,11482,0.8034770488739014
41.177.26.176:80-77.197.210.247:13192-TCP,1261068058.982933,48,41.177.26.176,77.197.210.247,80,13192,TCP,41.177.26.176-77.197.210.247,14,10734,1.8189609050750732
41.177.26.176:80-77.197.210.247:13552-TCP,1261068060.801894,48,41.177.26.176,77.197.210.247,80,13552,TCP,41.177.26.176-77.197.210.247,11,11899,0.9892289638519287
41.177.26.176:80-77.197.210.247:13777-TCP,1261068061.791123,48,41.177.26.176,77.197.210.247,80,13777,TCP,41.177.26.176-77.197.210.247,13,11654,0.8217720985412598
41.177.26.176:80-77.197.210.247:13928-TCP,1261068062.612895,48,41.177.26.176,77.197.210.247,80,13928,TCP,41.177.26.176-77.197.210.247,15,11746,1.2211480140686035
41.177.26.176:80-77.197.210.247:14158-TCP,1261068063.834043,48,41.177.26.176,77.197.210.247,80,14158,TCP,41.177.26.176-77.197.210.247,12,11582,0.8033819198608398
41.177.26.176:80-77.197.210.247:14286-TCP,1261068064.637425,48,41.177.26.176,77.197.210.247,80,14286,TCP,41.177.26.176-77.197.210.247,12,12653,0.8217310905456543
41.177.26.176:80-77.197.210.247:14406-TCP,1261068065.459156,48,41.177.26.176,77.197.210.247,80,14406,TCP,41.177.26.176-77.197.210.247,12,11794,0.800123929977417
41.177.26.176:80-77.197.210.247:14533-TCP,1261068066.25928,48,41.177.26.176,77.197.210.247,80,14533,TCP,41.177.26.176-77.197.210.247,14,11138,61.2598180770874
41.177.26.176:80-77.197.210.247:30309-TCP,1261068127.519098,48,41.177.26.176,77.197.210.247,80,30309,TCP,41.177.26.176-77.197.210.247,12,11687,0.639056921005249
41.177.26.176:80-77.197.210.247:31135-TCP,1261068128.158155,48,41.177.26.176,77.197.210.247,80,31135,TCP,41.177.26.176-77.197.210.247,13,11580,0.7068181037902832
41.177.26.176:80-77.197.210.247:31609-TCP,1261068128.864973,48,41.177.26.176,77.197.210.247,80,31609,TCP,41.177.26.176-77.197.210.247,12,9541,2.767871856689453
41.177.26.176:80-77.197.210.247:32823-TCP,1261068131.632845,48,41.177.26.176,77.197.210.247,80,32823,TCP,41.177.26.176-77.197.210.247,12,11627,0.6065750122070312
41.177.26.176:80-77.197.210.247:33073-TCP,1261068132.23942,48,41.177.26.176,77.197.210.247,80,33073,TCP,41.177.26.176-77.197.210.247,13,11684,0.8462140560150146
41.177.26.176:80-77.197.210.247:33362-TCP,1261068133.085634,48,41.177.26.176,77.197.210.247,80,33362,TCP,41.177.26.176-77.197.210.247,15,14668,0.8830990791320801
41.177.26.176:80-77.197.210.247:33702-TCP,1261068133.968733,48,41.177.26.176,77.197.210.247,80,33702,TCP,41.177.26.176-77.197.210.247,12,11776,0.7850139141082764
41.177.26.176:80-77.197.210.247:33978-TCP,1261068134.753747,48,41.177.26.176,77.197.210.247,80,33978,TCP,41.177.26.176-77.197.210.247,14,11770,0.8143250942230225
41.177.26.176:80-77.197.210.247:34218-TCP,1261068135.568072,48,41.177.26.176,77.197.210.247,80,34218,TCP,41.177.26.176-77.197.210.247,12,11636,0.8256340026855469
41.177.26.176:80-77.197.210.247:34450-TCP,1261068136.393706,48,41.177.26.176,77.197.210.247,80,34450,TCP,41.177.26.176-77.197.210.247,11,11598,0.7785038948059082
41.177.26.176:80-77.197.210.247:34685-TCP,1261068137.17221,48,41.177.26.176,77.197.210.247,80,34685,TCP,41.177.26.176-77.197.210.247,12,11956,0.6263859272003174
41.177.26.176:80-77.197.210.247:34868-TCP,1261068137.798596,48,41.177.26.176,77.197.210.247,80,34868,TCP,41.177.26.176-77.197.210.247,13,11882,1.0047221183776855
41.177.26.176:80-77.197.210.247:35119-TCP,1261068138.803318,48,41.177.26.176,77.197.210.247,80,35119,TCP,41.177.26.176-77.197.210.247,11,11526,0.7916429042816162
41.177.26.176:80-77.197.210.247:35352-TCP,1261068139.594961,48,41.177.26.176,77.197.210.247,80,35352,TCP,41.177.26.176-77.197.210.247,15,10928,1.427030086517334
41.177.26.176:80-77.197.210.247:35727-TCP,1261068141.021991,48,41.177.26.176,77.197.210.247,80,35727,TCP,41.177.26.176-77.197.210.247,11,11775,0.8262569904327393
41.177.26.176:80-77.197.210.247:35885-TCP,1261068141.848248,48,41.177.26.176,77.197.210.247,80,35885,TCP,41.177.26.176-77.197.210.247,12,11654,0.5867838859558105
41.177.26.176:80-77.197.210.247:36014-TCP,1261068142.435032,48,41.177.26.176,77.197.210.247,80,36014,TCP,41.177.26.176-77.197.210.247,14,10748,1.8365521430969238
41.177.26.176:80-77.197.210.247:36381-TCP,1261068144.271584,48,41.177.26.176,77.197.210.247,80,36381,TCP,41.177.26.176-77.197.210.247,14,10391,1.2483999729156494
41.177.26.176:80-77.197.210.247:36622-TCP,1261068145.519984,48,41.177.26.176,77.197.210.247,80,36622,TCP,41.177.26.176-77.197.210.247,11,11762,0.7970359325408936
41.177.26.176:80-77.197.210.247:36789-TCP,1261068146.31702,48,41.177.26.176,77.197.210.247,80,36789,TCP,41.177.26.176-77.197.210.247,13,11878,0.8232779502868652
41.177.26.176:80-77.197.210.247:36928-TCP,1261068147.140298,48,41.177.26.176,77.197.210.247,80,36928,TCP,41.177.26.176-77.197.210.247,13,12435,0.8092460632324219
41.177.26.176:80-77.197.210.247:37073-TCP,1261068147.949544,48,41.177.26.176,77.197.210.247,80,37073,TCP,41.177.26.176-77.197.210.247,11,11529,0.8358421325683594
41.177.26.176:80-77.197.210.247:37218-TCP,1261068148.785386,48,41.177.26.176,77.197.210.247,80,37218,TCP,41.177.26.176-77.197.210.247,12,11525,0.7842888832092285
