five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
77.197.128.225:28287-41.177.26.176:80-TCP,1261067164.658783,40,77.197.128.225,41.177.26.176,28287,80,TCP,77.197.128.225-41.177.26.176,5,200,0.30071496963500977
77.197.128.225:28395-41.177.26.176:80-TCP,1261067164.959498,48,77.197.128.225,41.177.26.176,28395,80,TCP,77.197.128.225-41.177.26.176,8,635,0.7976651191711426
77.197.128.225:28517-41.177.26.176:80-TCP,1261067165.757163,48,77.197.128.225,41.177.26.176,28517,80,TCP,77.197.128.225-41.177.26.176,10,730,1.2189528942108154
77.197.128.225:28676-41.177.26.176:80-TCP,1261067166.976116,48,77.197.128.225,41.177.26.176,28676,80,TCP,77.197.128.225-41.177.26.176,8,645,5.715173006057739
77.197.128.225:32820-41.177.26.176:80-TCP,1261067172.691289,48,77.197.128.225,41.177.26.176,32820,80,TCP,77.197.128.225-41.177.26.176,9,689,1.722203016281128
77.197.128.225:33953-41.177.26.176:80-TCP,1261067174.413492,48,77.197.128.225,41.177.26.176,33953,80,TCP,77.197.128.225-41.177.26.176,9,697,1.3767740726470947
77.197.128.225:34770-41.177.26.176:80-TCP,1261067175.790266,48,77.197.128.225,41.177.26.176,34770,80,TCP,77.197.128.225-41.177.26.176,10,704,1.920212984085083
77.197.128.225:35531-41.177.26.176:80-TCP,1261067177.710479,48,77.197.128.225,41.177.26.176,35531,80,TCP,77.197.128.225-41.177.26.176,9,703,1.1716279983520508
77.197.128.225:35891-41.177.26.176:80-TCP,1261067178.882107,48,77.197.128.225,41.177.26.176,35891,80,TCP,77.197.128.225-41.177.26.176,8,632,0.7808270454406738
77.197.128.225:36188-41.177.26.176:80-TCP,1261067179.662934,48,77.197.128.225,41.177.26.176,36188,80,TCP,77.197.128.225-41.177.26.176,9,685,0.6117069721221924
77.197.128.225:36411-41.177.26.176:80-TCP,1261067180.274641,48,77.197.128.225,41.177.26.176,36411,80,TCP,77.197.128.225-41.177.26.176,9,668,0.5927860736846924
77.197.128.225:36659-41.177.26.176:80-TCP,1261067180.867427,48,77.197.128.225,41.177.26.176,36659,80,TCP,77.197.128.225-41.177.26.176,8,635,0.7961139678955078
77.197.128.225:37069-41.177.26.176:80-TCP,1261067181.663541,48,77.197.128.225,41.177.26.176,37069,80,TCP,77.197.128.225-41.177.26.176,8,643,0.8280239105224609
77.197.128.225:37456-41.177.26.176:80-TCP,1261067182.491565,48,77.197.128.225,41.177.26.176,37456,80,TCP,77.197.128.225-41.177.26.176,8,644,0.8081870079040527
77.197.128.225:37931-41.177.26.176:80-TCP,1261067183.299752,48,77.197.128.225,41.177.26.176,37931,80,TCP,77.197.128.225-41.177.26.176,8,683,0.7864270210266113
77.197.128.225:38390-41.177.26.176:80-TCP,1261067184.086179,48,77.197.128.225,41.177.26.176,38390,80,TCP,77.197.128.225-41.177.26.176,8,636,0.8423449993133545
77.197.128.225:38905-41.177.26.176:80-TCP,1261067184.928524,48,77.197.128.225,41.177.26.176,38905,80,TCP,77.197.128.225-41.177.26.176,10,715,0.768125057220459
77.197.128.225:39325-41.177.26.176:80-TCP,1261067185.696649,48,77.197.128.225,41.177.26.176,39325,80,TCP,77.197.128.225-41.177.26.176,10,748,1.2287209033966064
77.197.128.225:39942-41.177.26.176:80-TCP,1261067186.92537,48,77.197.128.225,41.177.26.176,39942,80,TCP,77.197.128.225-41.177.26.176,8,645,0.7855949401855469
77.197.128.225:40385-41.177.26.176:80-TCP,1261067187.710965,48,77.197.128.225,41.177.26.176,40385,80,TCP,77.197.128.225-41.177.26.176,9,685,0.6191811561584473
77.197.128.225:40721-41.177.26.176:80-TCP,1261067188.330146,48,77.197.128.225,41.177.26.176,40721,80,TCP,77.197.128.225-41.177.26.176,14,860,0.8341779708862305
77.197.128.225:41148-41.177.26.176:80-TCP,1261067189.164324,48,77.197.128.225,41.177.26.176,41148,80,TCP,77.197.128.225-41.177.26.176,8,636,0.6382229328155518
77.197.128.225:41516-41.177.26.176:80-TCP,1261067189.802547,48,77.197.128.225,41.177.26.176,41516,80,TCP,77.197.128.225-41.177.26.176,7,597,0.8470509052276611
77.197.128.225:42004-41.177.26.176:80-TCP,1261067190.649598,48,77.197.128.225,41.177.26.176,42004,80,TCP,77.197.128.225-41.177.26.176,8,635,0.5473990440368652
77.197.128.225:42342-41.177.26.176:80-TCP,1261067191.196997,48,77.197.128.225,41.177.26.176,42342,80,TCP,77.197.128.225-41.177.26.176,9,685,0.8103771209716797
77.197.128.225:42826-41.177.26.176:80-TCP,1261067192.007374,48,77.197.128.225,41.177.26.176,42826,80,TCP,77.197.128.225-41.177.26.176,10,763,0.8137929439544678
77.197.128.225:43012-41.177.26.176:80-TCP,1261067192.821167,48,77.197.128.225,41.177.26.176,43012,80,TCP,77.197.128.225-41.177.26.176,10,733,1.0342440605163574
77.197.128.225:43175-41.177.26.176:80-TCP,1261067193.855411,48,77.197.128.225,41.177.26.176,43175,80,TCP,77.197.128.225-41.177.26.176,8,646,0.7918250560760498
77.197.128.225:43263-41.177.26.176:80-TCP,1261067194.647236,48,77.197.128.225,41.177.26.176,43263,80,TCP,77.197.128.225-41.177.26.176,9,685,0.8157408237457275
77.197.128.225:43377-41.177.26.176:80-TCP,1261067195.462977,48,77.197.128.225,41.177.26.176,43377,80,TCP,77.197.128.225-41.177.26.176,9,685,0.8101329803466797
77.197.128.225:43488-41.177.26.176:80-TCP,1261067196.27311,48,77.197.128.225,41.177.26.176,43488,80,TCP,77.197.128.225-41.177.26.176,14,852,1.605741024017334
77.197.128.225:43701-41.177.26.176:80-TCP,1261067197.878851,48,77.197.128.225,41.177.26.176,43701,80,TCP,77.197.128.225-41.177.26.176,10,763,9.968038082122803
77.197.128.225:49979-41.177.26.176:80-TCP,1261067207.846889,48,77.197.128.225,41.177.26.176,49979,80,TCP,77.197.128.225-41.177.26.176,9,722,5.831822872161865
77.197.128.225:52576-41.177.26.176:80-TCP,1261067213.678712,48,77.197.128.225,41.177.26.176,52576,80,TCP,77.197.128.225-41.177.26.176,8,635,1.5514709949493408
77.197.128.225:53592-41.177.26.176:80-TCP,1261067215.230183,48,77.197.128.225,41.177.26.176,53592,80,TCP,77.197.128.225-41.177.26.176,18,1382,1.4022459983825684
77.197.128.225:54528-41.177.26.176:80-TCP,1261067216.632429,48,77.197.128.225,41.177.26.176,54528,80,TCP,77.197.128.225-41.177.26.176,12,802,1.940669059753418
77.197.128.225:55424-41.177.26.176:80-TCP,1261067218.573098,48,77.197.128.225,41.177.26.176,55424,80,TCP,77.197.128.225-41.177.26.176,8,635,0.7217669486999512
77.197.128.225:55752-41.177.26.176:80-TCP,1261067219.294865,48,77.197.128.225,41.177.26.176,55752,80,TCP,77.197.128.225-41.177.26.176,15,1225,0.7995882034301758
77.197.128.225:56036-41.177.26.176:80-TCP,1261067220.094453,48,77.197.128.225,41.177.26.176,56036,80,TCP,77.197.128.225-41.177.26.176,9,685,2.416317939758301
77.197.128.225:56689-41.177.26.176:80-TCP,1261067222.510771,48,77.197.128.225,41.177.26.176,56689,80,TCP,77.197.128.225-41.177.26.176,9,676,0.8394010066986084
77.197.128.225:56867-41.177.26.176:80-TCP,1261067223.350172,48,77.197.128.225,41.177.26.176,56867,80,TCP,77.197.128.225-41.177.26.176,8,632,0.8296599388122559
77.197.128.225:57017-41.177.26.176:80-TCP,1261067224.179832,48,77.197.128.225,41.177.26.176,57017,80,TCP,77.197.128.225-41.177.26.176,9,673,0.6246371269226074
77.197.128.225:57137-41.177.26.176:80-TCP,1261067224.804469,48,77.197.128.225,41.177.26.176,57137,80,TCP,77.197.128.225-41.177.26.176,8,637,0.7917118072509766
77.197.128.225:57293-41.177.26.176:80-TCP,1261067225.596181,48,77.197.128.225,41.177.26.176,57293,80,TCP,77.197.128.225-41.177.26.176,9,668,0.6150619983673096
77.197.128.225:57427-41.177.26.176:80-TCP,1261067226.211243,48,77.197.128.225,41.177.26.176,57427,80,TCP,77.197.128.225-41.177.26.176,8,636,1.518010139465332
77.197.128.225:57539-41.177.26.176:80-TCP,1261067227.729253,48,77.197.128.225,41.177.26.176,57539,80,TCP,77.197.128.225-41.177.26.176,8,636,301.6242308616638
77.197.128.225:14562-41.177.26.176:80-TCP,1261067529.353484,48,77.197.128.225,41.177.26.176,14562,80,TCP,77.197.128.225-41.177.26.176,8,680,5.157109975814819
77.197.128.225:18913-41.177.26.176:80-TCP,1261067534.510594,48,77.197.128.225,41.177.26.176,18913,80,TCP,77.197.128.225-41.177.26.176,9,722,1.942540168762207
77.197.128.225:20274-41.177.26.176:80-TCP,1261067536.453134,48,77.197.128.225,41.177.26.176,20274,80,TCP,77.197.128.225-41.177.26.176,9,676,0.663524866104126
77.197.128.225:20698-41.177.26.176:80-TCP,1261067537.116659,48,77.197.128.225,41.177.26.176,20698,80,TCP,77.197.128.225-41.177.26.176,9,672,0.8825440406799316
77.197.128.225:20990-41.177.26.176:80-TCP,1261067537.999203,48,77.197.128.225,41.177.26.176,20990,80,TCP,77.197.128.225-41.177.26.176,8,635,0.699955940246582
77.197.128.225:21155-41.177.26.176:80-TCP,1261067538.699159,48,77.197.128.225,41.177.26.176,21155,80,TCP,77.197.128.225-41.177.26.176,8,682,0.7946209907531738
77.197.128.225:21348-41.177.26.176:80-TCP,1261067539.49378,48,77.197.128.225,41.177.26.176,21348,80,TCP,77.197.128.225-41.177.26.176,10,763,0.8313570022583008
77.197.128.225:21569-41.177.26.176:80-TCP,1261067540.325137,48,77.197.128.225,41.177.26.176,21569,80,TCP,77.197.128.225-41.177.26.176,20,1092,1.026811122894287
77.197.128.225:21806-41.177.26.176:80-TCP,1261067541.351948,48,77.197.128.225,41.177.26.176,21806,80,TCP,77.197.128.225-41.177.26.176,9,683,0.6149840354919434
77.197.128.225:21935-41.177.26.176:80-TCP,1261067541.966932,48,77.197.128.225,41.177.26.176,21935,80,TCP,77.197.128.225-41.177.26.176,8,631,0.8095250129699707
77.197.128.225:22079-41.177.26.176:80-TCP,1261067542.776457,48,77.197.128.225,41.177.26.176,22079,80,TCP,77.197.128.225-41.177.26.176,10,712,0.839202880859375
77.197.128.225:22215-41.177.26.176:80-TCP,1261067543.61566,48,77.197.128.225,41.177.26.176,22215,80,TCP,77.197.128.225-41.177.26.176,9,677,0.7847580909729004
77.197.128.225:22315-41.177.26.176:80-TCP,1261067544.400418,48,77.197.128.225,41.177.26.176,22315,80,TCP,77.197.128.225-41.177.26.176,9,693,1.1895499229431152
77.197.128.225:22451-41.177.26.176:80-TCP,1261067545.589968,48,77.197.128.225,41.177.26.176,22451,80,TCP,77.197.128.225-41.177.26.176,8,636,0.811211109161377
77.197.128.225:22566-41.177.26.176:80-TCP,1261067546.401179,48,77.197.128.225,41.177.26.176,22566,80,TCP,77.197.128.225-41.177.26.176,8,645,0.8123679161071777
77.197.128.225:22684-41.177.26.176:80-TCP,1261067547.213547,48,77.197.128.225,41.177.26.176,22684,80,TCP,77.197.128.225-41.177.26.176,8,632,0.6413519382476807
77.197.128.225:22741-41.177.26.176:80-TCP,1261067547.854899,48,77.197.128.225,41.177.26.176,22741,80,TCP,77.197.128.225-41.177.26.176,8,673,4.233021974563599
77.197.128.225:23102-41.177.26.176:80-TCP,1261067552.087921,48,77.197.128.225,41.177.26.176,23102,80,TCP,77.197.128.225-41.177.26.176,9,672,0.8031210899353027
77.197.128.225:23183-41.177.26.176:80-TCP,1261067552.891042,48,77.197.128.225,41.177.26.176,23183,80,TCP,77.197.128.225-41.177.26.176,10,748,1.421247959136963
77.197.128.225:23232-41.177.26.176:80-TCP,1261067554.31229,48,77.197.128.225,41.177.26.176,23232,80,TCP,77.197.128.225-41.177.26.176,9,668,0.869128942489624
