five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
145.95.31.210:12732-244.3.160.239:80-TCP,1261068924.351667,52,145.95.31.210,244.3.160.239,12732,80,TCP,145.95.31.210-244.3.160.239,5,980,0.012994050979614258
145.95.31.210:4295-244.3.160.239:80-TCP,1261068924.364661,52,145.95.31.210,244.3.160.239,4295,80,TCP,145.95.31.210-244.3.160.239,5,997,0.013097047805786133
145.95.31.210:9358-244.3.160.239:80-TCP,1261068924.377758,52,145.95.31.210,244.3.160.239,9358,80,TCP,145.95.31.210-244.3.160.239,5,1049,0.011233091354370117
145.95.31.210:7690-244.3.160.239:80-TCP,1261068924.388991,52,145.95.31.210,244.3.160.239,7690,80,TCP,145.95.31.210-244.3.160.239,6,1045,0.2693319320678711
145.95.31.210:8626-244.3.160.239:80-TCP,1261068924.658323,52,145.95.31.210,244.3.160.239,8626,80,TCP,145.95.31.210-244.3.160.239,22,1666,0.06270003318786621
145.95.31.210:3995-244.3.160.239:80-TCP,1261068924.721023,52,145.95.31.210,244.3.160.239,3995,80,TCP,145.95.31.210-244.3.160.239,6,1395,0.014274835586547852
145.95.31.210:6234-244.3.160.239:80-TCP,1261068924.735298,52,145.95.31.210,244.3.160.239,6234,80,TCP,145.95.31.210-244.3.160.239,6,836,0.2952389717102051
145.95.31.210:4833-244.3.160.239:443-TCP,1261068925.030537,52,145.95.31.210,244.3.160.239,4833,443,TCP,145.95.31.210-244.3.160.239,10,1669,0.44353413581848145
145.95.31.210:8741-244.3.160.239:80-TCP,1261068925.474071,52,145.95.31.210,244.3.160.239,8741,80,TCP,145.95.31.210-244.3.160.239,5,1487,0.023756980895996094
145.95.31.210:15476-244.3.160.239:80-TCP,1261068925.497828,52,145.95.31.210,244.3.160.239,15476,80,TCP,145.95.31.210-244.3.160.239,23,2148,0.1992180347442627
145.95.31.210:13982-244.3.160.239:80-TCP,1261068925.697046,52,145.95.31.210,244.3.160.239,13982,80,TCP,145.95.31.210-244.3.160.239,5,1034,0.0004429817199707031
