five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
244.3.160.239:80-244.3.79.161:2743-TCP,1261068922.234886,48,244.3.160.239,244.3.79.161,80,2743,TCP,244.3.160.239-244.3.79.161,5,867,0.01016998291015625
244.3.160.239:80-244.3.79.161:16294-TCP,1261068922.245056,48,244.3.160.239,244.3.79.161,80,16294,TCP,244.3.160.239-244.3.79.161,5,786,0.011500120162963867
244.3.160.239:80-244.3.79.161:3017-TCP,1261068922.256556,48,244.3.160.239,244.3.79.161,80,3017,TCP,244.3.160.239-244.3.79.161,7,2584,0.2772359848022461
244.3.160.239:80-244.3.79.161:11550-TCP,1261068922.533792,48,244.3.160.239,244.3.79.161,80,11550,TCP,244.3.160.239-244.3.79.161,41,38534,0.0549769401550293
244.3.160.239:80-244.3.79.161:3190-TCP,1261068922.588769,48,244.3.160.239,244.3.79.161,80,3190,TCP,244.3.160.239-244.3.79.161,6,1436,0.002167940139770508
244.3.160.239:80-244.3.79.161:7781-TCP,1261068922.590937,48,244.3.160.239,244.3.79.161,80,7781,TCP,244.3.160.239-244.3.79.161,6,1707,0.6009631156921387
244.3.160.239:443-244.3.79.161:15565-TCP,1261068923.1919,48,244.3.160.239,244.3.79.161,443,15565,TCP,244.3.160.239-244.3.79.161,12,5624,0.20638394355773926
244.3.160.239:80-244.3.79.161:3980-TCP,1261068923.398284,48,244.3.160.239,244.3.79.161,80,3980,TCP,244.3.160.239-244.3.79.161,5,1044,0.05205702781677246
244.3.160.239:80-244.3.79.161:11013-TCP,1261068923.450341,48,244.3.160.239,244.3.79.161,80,11013,TCP,244.3.160.239-244.3.79.161,37,35763,0.19829511642456055
244.3.160.239:80-244.3.79.161:7222-TCP,1261068923.648636,48,244.3.160.239,244.3.79.161,80,7222,TCP,244.3.160.239-244.3.79.161,7,3030,4.1961669921875e-05
244.3.160.239:80-244.3.79.161:11955-TCP,1261068923.648678,48,244.3.160.239,244.3.79.161,80,11955,TCP,244.3.160.239-244.3.79.161,19,16355,0.013031959533691406
244.3.160.239:80-244.3.79.161:2413-TCP,1261068923.66171,48,244.3.160.239,244.3.79.161,80,2413,TCP,244.3.160.239-244.3.79.161,6,1912,0.014939069747924805
244.3.160.239:80-244.3.79.161:3078-TCP,1261068923.676649,48,244.3.160.239,244.3.79.161,80,3078,TCP,244.3.160.239-244.3.79.161,128,131507,0.1262989044189453
244.3.160.239:80-244.3.79.161:4381-TCP,1261068923.802948,48,244.3.160.239,244.3.79.161,80,4381,TCP,244.3.160.239-244.3.79.161,37,35427,0.036071062088012695
244.3.160.239:80-244.3.79.161:15170-TCP,1261068923.839019,48,244.3.160.239,244.3.79.161,80,15170,TCP,244.3.160.239-244.3.79.161,8,4391,0.011646032333374023
244.3.160.239:80-244.3.79.161:6297-TCP,1261068923.850665,48,244.3.160.239,244.3.79.161,80,6297,TCP,244.3.160.239-244.3.79.161,5,940,0.011107921600341797
244.3.160.239:80-244.3.79.161:7257-TCP,1261068923.861773,48,244.3.160.239,244.3.79.161,80,7257,TCP,244.3.160.239-244.3.79.161,5,474,0.0076389312744140625
244.3.160.239:80-244.3.79.161:9766-TCP,1261068923.869412,48,244.3.160.239,244.3.79.161,80,9766,TCP,244.3.160.239-244.3.79.161,5,673,0.008182048797607422
244.3.160.239:80-244.3.79.161:7189-TCP,1261068923.877594,48,244.3.160.239,244.3.79.161,80,7189,TCP,244.3.160.239-244.3.79.161,4,2221,0.041249990463256836
244.3.160.239:80-244.3.79.161:16162-TCP,1261068923.918844,48,244.3.160.239,244.3.79.161,80,16162,TCP,244.3.160.239-244.3.79.161,42,40256,0.00024700164794921875
244.3.160.239:80-244.3.79.161:13933-TCP,1261068923.919091,48,244.3.160.239,244.3.79.161,80,13933,TCP,244.3.160.239-244.3.79.161,5,643,0.0004730224609375
244.3.160.239:80-244.3.79.161:5537-TCP,1261068923.919564,48,244.3.160.239,244.3.79.161,80,5537,TCP,244.3.160.239-244.3.79.161,4,2221,0.04396700859069824
244.3.160.239:80-244.3.79.161:3721-TCP,1261068923.963531,48,244.3.160.239,244.3.79.161,80,3721,TCP,244.3.160.239-244.3.79.161,11,7082,0.023308992385864258
244.3.160.239:80-244.3.79.161:9024-TCP,1261068923.98684,48,244.3.160.239,244.3.79.161,80,9024,TCP,244.3.160.239-244.3.79.161,6,1864,0.015527009963989258
244.3.160.239:80-244.3.79.161:15278-TCP,1261068924.002367,48,244.3.160.239,244.3.79.161,80,15278,TCP,244.3.160.239-244.3.79.161,61,79420,0.000843048095703125
244.3.160.239:80-244.3.79.161:12338-TCP,1261068924.00321,48,244.3.160.239,244.3.79.161,80,12338,TCP,244.3.160.239-244.3.79.161,6,1297,0.017613887786865234
244.3.160.239:80-244.3.79.161:14161-TCP,1261068924.020824,48,244.3.160.239,244.3.79.161,80,14161,TCP,244.3.160.239-244.3.79.161,8,5288,9.608268737792969e-05
244.3.160.239:80-244.3.79.161:12492-TCP,1261068924.02092,48,244.3.160.239,244.3.79.161,80,12492,TCP,244.3.160.239-244.3.79.161,6,1589,0.02278590202331543
244.3.160.239:80-244.3.79.161:3015-TCP,1261068924.043706,48,244.3.160.239,244.3.79.161,80,3015,TCP,244.3.160.239-244.3.79.161,6,545,0.009839057922363281
244.3.160.239:80-244.3.79.161:11133-TCP,1261068924.053545,48,244.3.160.239,244.3.79.161,80,11133,TCP,244.3.160.239-244.3.79.161,6,847,0.09863901138305664
244.3.160.239:80-244.3.79.161:4372-TCP,1261068924.152184,48,244.3.160.239,244.3.79.161,80,4372,TCP,244.3.160.239-244.3.79.161,6,916,0.0010869503021240234
244.3.160.239:80-244.3.79.161:10603-TCP,1261068924.153271,48,244.3.160.239,244.3.79.161,80,10603,TCP,244.3.160.239-244.3.79.161,31,37138,0.10954713821411133
244.3.160.239:80-244.3.79.161:15410-TCP,1261068924.262818,48,244.3.160.239,244.3.79.161,80,15410,TCP,244.3.160.239-244.3.79.161,6,1308,0.01061701774597168
244.3.160.239:80-244.3.79.161:4561-TCP,1261068924.273435,48,244.3.160.239,244.3.79.161,80,4561,TCP,244.3.160.239-244.3.79.161,26,29707,0.004350900650024414
244.3.160.239:80-244.3.79.161:15387-TCP,1261068924.277786,48,244.3.160.239,244.3.79.161,80,15387,TCP,244.3.160.239-244.3.79.161,6,716,4.399646043777466
244.3.160.239:80-244.3.79.161:3152-TCP,1261068928.677432,48,244.3.160.239,244.3.79.161,80,3152,TCP,244.3.160.239-244.3.79.161,21,17695,0.9415099620819092
244.3.160.239:80-244.3.79.161:5080-TCP,1261068929.618942,48,244.3.160.239,244.3.79.161,80,5080,TCP,244.3.160.239-244.3.79.161,6,4350,0.04079103469848633
244.3.160.239:80-244.3.79.161:8541-TCP,1261068929.659733,48,244.3.160.239,244.3.79.161,80,8541,TCP,244.3.160.239-244.3.79.161,6,4350,8.047761917114258
244.3.160.239:80-244.3.79.161:11926-TCP,1261068937.707495,48,244.3.160.239,244.3.79.161,80,11926,TCP,244.3.160.239-244.3.79.161,21,17835,0.08322310447692871
244.3.160.239:80-244.3.79.161:13042-TCP,1261068937.790718,48,244.3.160.239,244.3.79.161,80,13042,TCP,244.3.160.239-244.3.79.161,5,358,0.0007619857788085938
244.3.160.239:80-244.3.79.161:9142-TCP,1261068937.79148,48,244.3.160.239,244.3.79.161,80,9142,TCP,244.3.160.239-244.3.79.161,5,358,0.008730888366699219
244.3.160.239:80-244.3.79.161:14047-TCP,1261068937.800211,48,244.3.160.239,244.3.79.161,80,14047,TCP,244.3.160.239-244.3.79.161,5,358,0.003422975540161133
244.3.160.239:80-244.3.79.161:13773-TCP,1261068937.803634,48,244.3.160.239,244.3.79.161,80,13773,TCP,244.3.160.239-244.3.79.161,5,358,0.024105072021484375
244.3.160.239:80-244.3.79.161:2414-TCP,1261068937.827739,48,244.3.160.239,244.3.79.161,80,2414,TCP,244.3.160.239-244.3.79.161,5,358,0.009846925735473633
244.3.160.239:80-244.3.79.161:8725-TCP,1261068937.837586,48,244.3.160.239,244.3.79.161,80,8725,TCP,244.3.160.239-244.3.79.161,5,358,0.00797414779663086
244.3.160.239:80-244.3.79.161:8076-TCP,1261068937.84556,48,244.3.160.239,244.3.79.161,80,8076,TCP,244.3.160.239-244.3.79.161,5,448,0.013731002807617188
244.3.160.239:80-244.3.79.161:13076-TCP,1261068937.859291,48,244.3.160.239,244.3.79.161,80,13076,TCP,244.3.160.239-244.3.79.161,5,358,0.007172822952270508
244.3.160.239:80-244.3.79.161:6656-TCP,1261068937.866464,48,244.3.160.239,244.3.79.161,80,6656,TCP,244.3.160.239-244.3.79.161,5,358,0.007299184799194336
244.3.160.239:80-244.3.79.161:11169-TCP,1261068937.873763,48,244.3.160.239,244.3.79.161,80,11169,TCP,244.3.160.239-244.3.79.161,4,2221,0.04017186164855957
244.3.160.239:80-244.3.79.161:11882-TCP,1261068937.913935,48,244.3.160.239,244.3.79.161,80,11882,TCP,244.3.160.239-244.3.79.161,4,2221,8.044039964675903
244.3.160.239:80-244.3.79.161:3914-TCP,1261068945.957975,48,244.3.160.239,244.3.79.161,80,3914,TCP,244.3.160.239-244.3.79.161,19,16022,0.05504202842712402
244.3.160.239:80-244.3.79.161:11395-TCP,1261068946.013017,48,244.3.160.239,244.3.79.161,80,11395,TCP,244.3.160.239-244.3.79.161,5,358,0.0003790855407714844
244.3.160.239:80-244.3.79.161:12303-TCP,1261068946.013396,48,244.3.160.239,244.3.79.161,80,12303,TCP,244.3.160.239-244.3.79.161,5,358,0.01258087158203125
244.3.160.239:80-244.3.79.161:2353-TCP,1261068946.025977,48,244.3.160.239,244.3.79.161,80,2353,TCP,244.3.160.239-244.3.79.161,5,358,0.0002620220184326172
