five_tuple,timestamp,size,src_ip,dst_ip,src_port,dst_port,proto,two_tuple,pkt_count,flow_size,interval
41.177.98.57:32883-244.3.202.202:53-UDP,1261067270.985195,71,41.177.98.57,244.3.202.202,32883,53,UDP,41.177.98.57-244.3.202.202,1,71,0.12961101531982422
41.177.98.57:32886-244.3.202.202:53-UDP,1261067271.114806,69,41.177.98.57,244.3.202.202,32886,53,UDP,41.177.98.57-244.3.202.202,1,69,562.0060729980469
41.177.98.57:58965-244.3.202.202:53-UDP,1261067833.120879,71,41.177.98.57,244.3.202.202,58965,53,UDP,41.177.98.57-244.3.202.202,1,71,11.095170021057129
41.177.98.57:59561-244.3.202.202:53-UDP,1261067844.216049,71,41.177.98.57,244.3.202.202,59561,53,UDP,41.177.98.57-244.3.202.202,1,71,1.8092899322509766
41.177.98.57:59652-244.3.202.202:53-UDP,1261067846.025339,71,41.177.98.57,244.3.202.202,59652,53,UDP,41.177.98.57-244.3.202.202,1,71,1.8109760284423828
41.177.98.57:59796-244.3.202.202:53-UDP,1261067847.836315,71,41.177.98.57,244.3.202.202,59796,53,UDP,41.177.98.57-244.3.202.202,1,71,1.8103291988372803
41.177.98.57:59929-244.3.202.202:53-UDP,1261067849.646644,71,41.177.98.57,244.3.202.202,59929,53,UDP,41.177.98.57-244.3.202.202,1,71,98.04810380935669
41.177.98.57:33046-244.3.202.202:53-UDP,1261067947.694748,69,41.177.98.57,244.3.202.202,33046,53,UDP,41.177.98.57-244.3.202.202,1,69,0.00965118408203125
41.177.98.57:33049-244.3.202.202:53-UDP,1261067947.704399,72,41.177.98.57,244.3.202.202,33049,53,UDP,41.177.98.57-244.3.202.202,1,72,0.09019780158996582
41.177.98.57:33058-244.3.202.202:53-UDP,1261067947.794597,72,41.177.98.57,244.3.202.202,33058,53,UDP,41.177.98.57-244.3.202.202,1,72,0.1098489761352539
41.177.98.57:33061-244.3.202.202:53-UDP,1261067947.904446,79,41.177.98.57,244.3.202.202,33061,53,UDP,41.177.98.57-244.3.202.202,1,79,0.19010519981384277
41.177.98.57:33062-244.3.202.202:53-UDP,1261067948.094551,81,41.177.98.57,244.3.202.202,33062,53,UDP,41.177.98.57-244.3.202.202,1,81,12.44009780883789
41.177.98.57:33645-244.3.202.202:53-UDP,1261067960.534649,80,41.177.98.57,244.3.202.202,33645,53,UDP,41.177.98.57-244.3.202.202,1,80,204.9589250087738
41.177.98.57:47231-244.3.202.202:53-UDP,1261068165.493574,73,41.177.98.57,244.3.202.202,47231,53,UDP,41.177.98.57-244.3.202.202,1,73,0.23891806602478027
41.177.98.57:47246-244.3.202.202:53-UDP,1261068165.732492,73,41.177.98.57,244.3.202.202,47246,53,UDP,41.177.98.57-244.3.202.202,1,73,0.23914313316345215
41.177.98.57:47252-244.3.202.202:53-UDP,1261068165.971635,73,41.177.98.57,244.3.202.202,47252,53,UDP,41.177.98.57-244.3.202.202,1,73,0.2393348217010498
41.177.98.57:47262-244.3.202.202:53-UDP,1261068166.21097,73,41.177.98.57,244.3.202.202,47262,53,UDP,41.177.98.57-244.3.202.202,1,73,0.0005240440368652344
41.177.98.57:47263-244.3.202.202:53-UDP,1261068166.211494,73,41.177.98.57,244.3.202.202,47263,53,UDP,41.177.98.57-244.3.202.202,1,73,0.717432975769043
41.177.98.57:47311-244.3.202.202:53-UDP,1261068166.928927,73,41.177.98.57,244.3.202.202,47311,53,UDP,41.177.98.57-244.3.202.202,1,73,0.24630999565124512
41.177.98.57:47325-244.3.202.202:53-UDP,1261068167.175237,73,41.177.98.57,244.3.202.202,47325,53,UDP,41.177.98.57-244.3.202.202,1,73,0.4849691390991211
41.177.98.57:47371-244.3.202.202:53-UDP,1261068167.660206,73,41.177.98.57,244.3.202.202,47371,53,UDP,41.177.98.57-244.3.202.202,1,73,0.15938997268676758
41.177.98.57:47390-244.3.202.202:53-UDP,1261068167.819596,73,41.177.98.57,244.3.202.202,47390,53,UDP,41.177.98.57-244.3.202.202,1,73,0.08149194717407227
41.177.98.57:47395-244.3.202.202:53-UDP,1261068167.901088,73,41.177.98.57,244.3.202.202,47395,53,UDP,41.177.98.57-244.3.202.202,1,73,0.158858060836792
41.177.98.57:47406-244.3.202.202:53-UDP,1261068168.059946,73,41.177.98.57,244.3.202.202,47406,53,UDP,41.177.98.57-244.3.202.202,1,73,0.24012303352355957
41.177.98.57:47433-244.3.202.202:53-UDP,1261068168.300069,73,41.177.98.57,244.3.202.202,47433,53,UDP,41.177.98.57-244.3.202.202,1,73,314.4043698310852
41.177.98.57:33852-244.3.202.202:53-UDP,1261068482.704439,69,41.177.98.57,244.3.202.202,33852,53,UDP,41.177.98.57-244.3.202.202,1,69,49.01093816757202
41.177.98.57:36618-244.3.202.202:53-UDP,1261068531.715377,73,41.177.98.57,244.3.202.202,36618,53,UDP,41.177.98.57-244.3.202.202,1,73,0.0015609264373779297
41.177.98.57:36621-244.3.202.202:53-UDP,1261068531.716938,73,41.177.98.57,244.3.202.202,36621,53,UDP,41.177.98.57-244.3.202.202,1,73,0.0018379688262939453
41.177.98.57:36624-244.3.202.202:53-UDP,1261068531.718776,73,41.177.98.57,244.3.202.202,36624,53,UDP,41.177.98.57-244.3.202.202,1,73,0.0012710094451904297
41.177.98.57:36627-244.3.202.202:53-UDP,1261068531.720047,73,41.177.98.57,244.3.202.202,36627,53,UDP,41.177.98.57-244.3.202.202,1,73,0.0014350414276123047
41.177.98.57:36630-244.3.202.202:53-UDP,1261068531.721482,73,41.177.98.57,244.3.202.202,36630,53,UDP,41.177.98.57-244.3.202.202,1,73,0.0012340545654296875
41.177.98.57:36633-244.3.202.202:53-UDP,1261068531.722716,73,41.177.98.57,244.3.202.202,36633,53,UDP,41.177.98.57-244.3.202.202,1,73,0.001361846923828125
41.177.98.57:36636-244.3.202.202:53-UDP,1261068531.724078,73,41.177.98.57,244.3.202.202,36636,53,UDP,41.177.98.57-244.3.202.202,1,73,0.0012660026550292969
41.177.98.57:36639-244.3.202.202:53-UDP,1261068531.725344,73,41.177.98.57,244.3.202.202,36639,53,UDP,41.177.98.57-244.3.202.202,1,73,137.88047409057617
