0.000,0.001,0.006,0.006,0.000,0.038,0.000,0.000,0.006,0.002,0.006,0.002,0.001,0.000,0.003,0.080,0.006,0.016,0.006,0.006,0.006,0.006,0.006,0.181,0.000,0.016,0.006,0.002,0.006,0.187,0.006,0.006
0.001,0.000,0.006,0.006,0.001,0.037,0.000,0.001,0.006,0.001,0.006,0.001,0.000,0.001,0.002,0.080,0.006,0.015,0.006,0.006,0.006,0.006,0.006,0.180,0.001,0.015,0.006,0.001,0.006,0.186,0.006,0.005
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.007,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.007,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.000,0.001,0.006,0.006,0.000,0.038,0.000,0.000,0.006,0.002,0.006,0.002,0.001,0.000,0.003,0.080,0.006,0.016,0.006,0.006,0.006,0.006,0.006,0.181,0.000,0.016,0.006,0.002,0.006,0.187,0.006,0.006
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.007,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.000,0.000,0.006,0.006,0.000,0.037,0.000,0.000,0.006,0.002,0.006,0.002,0.000,0.000,0.002,0.080,0.006,0.015,0.006,0.006,0.006,0.006,0.006,0.181,0.000,0.016,0.006,0.001,0.006,0.186,0.006,0.006
0.000,0.001,0.005,0.005,0.000,0.038,0.000,0.000,0.005,0.002,0.005,0.002,0.001,0.000,0.003,0.081,0.005,0.016,0.005,0.005,0.005,0.005,0.005,0.181,0.000,0.016,0.005,0.002,0.005,0.187,0.005,0.006
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.008,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.002,0.001,0.007,0.007,0.002,0.036,0.001,0.002,0.007,0.000,0.007,0.000,0.001,0.002,0.001,0.079,0.007,0.014,0.007,0.007,0.007,0.007,0.007,0.179,0.002,0.014,0.007,0.000,0.007,0.185,0.007,0.004
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.007,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.003,0.003,0.009,0.009,0.003,0.034,0.003,0.004,0.009,0.002,0.009,0.002,0.003,0.003,0.001,0.077,0.009,0.012,0.009,0.009,0.009,0.009,0.009,0.177,0.004,0.012,0.009,0.002,0.009,0.183,0.009,0.003
0.001,0.000,0.006,0.006,0.001,0.037,0.001,0.001,0.006,0.001,0.006,0.001,0.000,0.001,0.002,0.080,0.006,0.015,0.006,0.006,0.006,0.006,0.006,0.180,0.001,0.015,0.006,0.001,0.006,0.186,0.006,0.005
0.000,0.001,0.006,0.006,0.000,0.038,0.000,0.000,0.006,0.002,0.006,0.002,0.001,0.000,0.003,0.080,0.006,0.016,0.006,0.006,0.006,0.006,0.006,0.181,0.000,0.016,0.006,0.002,0.006,0.187,0.006,0.006
0.003,0.002,0.008,0.008,0.003,0.035,0.002,0.003,0.008,0.001,0.008,0.001,0.002,0.003,0.000,0.078,0.008,0.013,0.008,0.008,0.008,0.008,0.008,0.178,0.003,0.013,0.008,0.001,0.008,0.184,0.008,0.003
0.080,0.080,0.083,0.083,0.080,0.062,0.080,0.081,0.083,0.079,0.083,0.079,0.080,0.080,0.078,0.000,0.083,0.081,0.083,0.083,0.083,0.083,0.083,0.163,0.081,0.074,0.083,0.079,0.083,0.163,0.083,0.076
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.008,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.187,0.005,0.022,0.000,0.007,0.000,0.192,0.000,0.012
0.016,0.015,0.021,0.021,0.016,0.023,0.015,0.016,0.021,0.014,0.021,0.014,0.015,0.016,0.013,0.081,0.021,0.000,0.021,0.021,0.021,0.021,0.021,0.165,0.016,0.007,0.021,0.014,0.021,0.171,0.021,0.010
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.007,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.008,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.007,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.038,0.037,0.043,0.043,0.038,0.000,0.037,0.038,0.043,0.036,0.043,0.036,0.037,0.038,0.035,0.062,0.043,0.023,0.043,0.043,0.043,0.043,0.043,0.143,0.038,0.024,0.043,0.036,0.043,0.149,0.043,0.032
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.007,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.181,0.180,0.186,0.186,0.181,0.143,0.181,0.181,0.186,0.179,0.186,0.179,0.180,0.181,0.178,0.163,0.186,0.165,0.186,0.186,0.186,0.186,0.186,0.000,0.181,0.166,0.186,0.179,0.186,0.006,0.186,0.175
0.000,0.001,0.005,0.005,0.000,0.038,0.000,0.000,0.005,0.002,0.005,0.002,0.001,0.000,0.003,0.081,0.005,0.016,0.005,0.005,0.005,0.005,0.005,0.181,0.000,0.016,0.005,0.002,0.005,0.187,0.005,0.006
0.016,0.015,0.021,0.021,0.016,0.024,0.016,0.016,0.021,0.014,0.021,0.014,0.015,0.016,0.013,0.074,0.021,0.007,0.021,0.021,0.021,0.021,0.021,0.166,0.016,0.000,0.021,0.014,0.021,0.171,0.021,0.010
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.007,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.002,0.001,0.007,0.007,0.002,0.036,0.001,0.002,0.007,0.000,0.007,0.000,0.001,0.002,0.001,0.079,0.007,0.014,0.007,0.007,0.007,0.007,0.007,0.179,0.002,0.014,0.007,0.000,0.007,0.185,0.007,0.004
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.007,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.187,0.186,0.192,0.192,0.187,0.149,0.186,0.187,0.192,0.185,0.192,0.185,0.186,0.187,0.184,0.163,0.192,0.171,0.192,0.192,0.192,0.192,0.192,0.006,0.187,0.171,0.192,0.185,0.192,0.000,0.192,0.181
0.006,0.006,0.000,0.000,0.006,0.043,0.006,0.005,0.000,0.007,0.000,0.007,0.006,0.006,0.008,0.083,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.186,0.005,0.021,0.000,0.007,0.000,0.192,0.000,0.012
0.009,0.009,0.015,0.015,0.009,0.028,0.009,0.009,0.015,0.007,0.015,0.007,0.009,0.009,0.007,0.078,0.015,0.006,0.015,0.015,0.015,0.015,0.015,0.172,0.010,0.007,0.015,0.008,0.015,0.177,0.015,0.003
