load,mean_size,mean_interval,start_time,end_time,flow_num
7144.993679396238,4593.666666666667,0.6512706496498801,0.0,50.14784002304077,78
49.084194781744785,1123.319526627219,23.02178852898734,0.0,3867.660472869873,169
12.63954553440807,210.0043103448276,16.68678825035756,0.0,3854.648085832596,232
1269.6510292576456,11835.221288515406,9.34781764330489,0.0,3327.8230810165405,357
1.3451711053431232,72.04166666666667,54.310070843763754,0.0,3856.0150299072266,72
884.0501457052846,15426.765957446809,17.637738353462627,0.0,1640.3096668720243,94
770.4850067264657,12042.26976744186,15.702501606718402,0.0,3360.335343837738,215
1811.6787657357852,9793.612903225807,5.4308489395512485,0.0,1173.0633709430697,217
9.953992964475646,271.7685950413223,27.529990659157434,0.0,3303.598879098892,121
31.595403545438856,968.4137931034483,31.188191894899333,0.0,1777.726938009262,58
31.238576488322717,1538.972602739726,49.94937022195922,0.0,3596.354655981064,73
2271.0401284859786,16320.619883040936,7.228680516691769,0.0,1228.8756878376007,171
18165.43820129893,24156.38888888889,1.3485289728137808,0.0,95.74555706977844,72
1609.2857532985008,12406.044554455446,7.747391129014504,0.0,1557.2256169319153,202
8485.94783558841,12528.024915062288,1.4768834648895837,0.0,3910.7874150276175,2649
2544.212806208083,23567.147826086955,9.303491074966031,0.0,2130.499456167221,230
1694.712576876733,7203.366319444444,4.257886565249899,0.0,2448.284775018692,576
8.022597597626689,473.9384615384615,59.998491030186415,0.0,3839.9034259319305,65
257.8028163440975,7901.775862068966,31.18819112526743,0.0,1777.7268941402435,58
706.8829095839943,6441.717741935484,9.137412681733823,0.0,3389.9801049232483,372
104.30475836414364,5819.695652173913,56.6156281302957,0.0,3849.8627128601074,69
2488.911586932576,2108.909090909091,0.855095412753044,0.0,93.2053999900818,110
379.8141297687161,6198.92050209205,16.389507126407462,0.0,3900.702696084976,239
3648.465399559026,16344.20588235294,4.489179132361161,0.0,2132.3600878715515,476
824.8023991979003,11991.768240343348,14.601626896652682,0.0,3387.5774400234222,233
14.575712278672702,66.60233918128655,4.574756045810512,0.0,3906.841663122177,855
54.678779522901806,2677.025641025641,49.59496593475342,0.0,3818.812376976013,78
4.140841760538078,181.08333333333334,44.25792407414999,0.0,3673.4076981544495,84
2669.933994558291,16797.062992125986,6.341120436078026,0.0,798.9811749458313,127
2280.1636942895298,8849.651515151516,3.940857414098886,0.0,256.1557319164276,66
1173.7118124964768,11752.91150442478,10.043081535390144,0.0,3394.5615589618683,339
106647.38547413779,157446.30086825218,1.4768834579567174,0.0,3910.787396669388,2649
9769.770256168378,8851.592592592593,0.923113188653622,0.0,48.92499899864197,54
1216.3342235735856,1452.090909090909,1.2016283608729543,0.0,183.849139213562,154
16.12609435807225,491.20754716981133,30.7505154859452,0.0,3228.804126024246,106
2111.4620439201667,38191.723809523806,18.261731028556824,0.0,1899.2200269699097,105
531.8293787177923,6095.287390029325,11.494691625763389,0.0,3908.195152759552,341
386.2127817593348,11866.20588235294,31.183104241072243,0.0,2089.26798415184,68
9104.831302996314,14705.16883116883,1.6363463966470015,0.0,124.36232614517212,77
189.0127486490899,9529.253333333334,51.09722543084943,0.0,3781.194681882858,75
3760.1352673034685,4184.788461538462,1.1347578834084904,0.0,57.87265205383301,52
228.02765888238144,1208.6478873239437,5.376164855275835,0.0,376.3315398693085,71
219.108628015726,6748.176,31.04668600136234,0.0,3849.78906416893,125
98.17401711652398,1070.8185053380782,10.946306249925069,0.0,3064.965749979019,281
2.805832000547976,143.3684210526316,51.77786837259927,0.0,3883.3401279449454,76
709.7781448680739,1836.65,2.6039140134487506,0.0,414.0223281383514,160
65.41834867877577,1090.2916666666667,16.841886768842997,0.0,1599.9792430400848,96
550.5452777961224,2297.780821917808,4.202429263345127,0.0,609.3522431850433,146
13.604817337016208,724.3962264150944,54.26952121349481,0.0,2822.0151031017303,53
1592.740145472837,11969.613065326634,7.553062369125059,0.0,1495.5063490867617,199
11.310618570328623,82.79789473684211,7.335812212545661,0.0,3477.174988746643,475
11188.32051385901,9303.013513513513,0.8428836162776163,0.0,61.53050398826599,74
13313.81403439761,627401.6341463415,47.705888913001544,0.0,3864.177001953125,82
12522.847938813671,11409.069306930693,0.9201708793640135,0.0,92.01708793640135,101
1402.4212471646854,1692.6626506024097,1.22167635545498,0.0,100.17746114730836,83
60.04143422962634,676.1696969696969,11.330386951202298,0.0,1858.183459997177,165
1622.8711487608557,8034.072072072072,4.995534671436657,0.0,549.5088138580322,111
473.98343044127193,26415.6,56.60185995325446,0.0,3622.5190370082855,65
69.04009340938995,673.6272189349113,9.785996504282739,0.0,3297.880821943283,338
421.81757257423135,1637.1363636363637,3.9408578139085035,0.0,256.15575790405273,66
19.33326388299031,1354.2264150943397,71.39349253819537,0.0,3712.46161198616,53
598.5744798296582,16105.471428571429,27.09994942335774,0.0,3766.8929698467255,140
25.852818542525856,1201.2615384615385,47.19142123684287,0.0,3020.250959157944,65
58.5324025081568,670.5392491467577,11.495096521018302,0.0,3356.5681841373444,293
424.1710475897555,12109.009523809524,28.821963161230087,0.0,2997.484168767929,105
1296.8619005425596,12123.974719101123,9.375035811813783,0.0,3328.137713193893,356
527.119812222334,1877.6311844077961,3.5674061320565484,0.0,2375.8924839496613,667
1083.4453566183631,172.0019063070371,0.15876101354733768,0.0,3914.0940279960632,24655
66.99880118413168,674.0171232876712,10.094707985514216,0.0,2937.560023784637,292
