0.005,0.020,0.039,0.035,0.045,0.015,0.021,0.058,0.031,0.083,0.093,0.104,0.022,0.066,0.121,0.178,0.110,0.362,0.061,0.051,0.074,0.129,0.082,0.317,0.067,0.114,0.059,0.136,0.121,0.181,0.080,0.132
0.016,0.003,0.024,0.019,0.027,0.021,0.004,0.043,0.015,0.066,0.077,0.087,0.005,0.050,0.103,0.165,0.093,0.380,0.043,0.035,0.057,0.117,0.065,0.299,0.049,0.130,0.053,0.118,0.104,0.164,0.068,0.115
0.030,0.015,0.009,0.004,0.026,0.020,0.014,0.042,0.006,0.066,0.066,0.085,0.013,0.048,0.102,0.164,0.083,0.393,0.031,0.020,0.042,0.118,0.053,0.298,0.047,0.143,0.048,0.117,0.094,0.158,0.056,0.105
0.039,0.024,0.010,0.011,0.018,0.029,0.023,0.040,0.013,0.065,0.063,0.081,0.021,0.045,0.095,0.161,0.076,0.402,0.032,0.014,0.033,0.115,0.046,0.291,0.039,0.152,0.046,0.110,0.087,0.151,0.056,0.098
0.047,0.031,0.030,0.033,0.009,0.050,0.030,0.043,0.035,0.069,0.073,0.081,0.029,0.048,0.088,0.156,0.079,0.412,0.047,0.023,0.030,0.115,0.057,0.273,0.018,0.157,0.050,0.096,0.081,0.142,0.069,0.089
0.015,0.025,0.033,0.028,0.050,0.007,0.026,0.064,0.024,0.089,0.090,0.110,0.028,0.071,0.126,0.182,0.107,0.369,0.055,0.045,0.066,0.135,0.077,0.323,0.072,0.121,0.056,0.141,0.119,0.182,0.078,0.130
0.018,0.004,0.020,0.016,0.024,0.021,0.004,0.041,0.013,0.064,0.074,0.084,0.005,0.047,0.101,0.165,0.091,0.383,0.040,0.032,0.054,0.117,0.062,0.297,0.046,0.132,0.052,0.116,0.102,0.162,0.065,0.113
0.056,0.040,0.037,0.039,0.031,0.058,0.039,0.007,0.042,0.033,0.041,0.051,0.037,0.013,0.066,0.131,0.056,0.420,0.012,0.039,0.050,0.083,0.026,0.263,0.045,0.150,0.061,0.081,0.067,0.127,0.032,0.078
0.021,0.014,0.018,0.013,0.035,0.011,0.014,0.050,0.009,0.075,0.076,0.095,0.016,0.057,0.111,0.170,0.093,0.384,0.039,0.030,0.051,0.124,0.062,0.308,0.056,0.134,0.051,0.126,0.104,0.168,0.064,0.115
0.079,0.064,0.065,0.065,0.059,0.083,0.063,0.033,0.068,0.013,0.018,0.023,0.062,0.027,0.040,0.111,0.032,0.441,0.036,0.067,0.076,0.059,0.027,0.250,0.073,0.149,0.068,0.055,0.042,0.130,0.022,0.052
