time,size
0.19901728630065918,230
0.7788081169128418,470
2.378783702850342,470
2.93680739402771,470
3.5321664810180664,470
4.397398948669434,470
6.487692594528198,470
6.704694747924805,470
7.142544507980347,470
8.299973011016846,470
8.876014947891235,470
9.726219892501831,470
9.990307092666626,470
10.426159620285034,470
11.603729248046875,470
14.302606344223022,470
14.533653497695923,470
15.207549095153809,470
15.883891105651855,470
16.397953987121582,470
17.624918937683105,470
17.907912969589233,470
19.346924304962158,470
19.643694639205933,470
19.86120057106018,470
20.427183151245117,470
20.83283019065857,470
21.50439739227295,470
22.76077127456665,470
23.738648414611816,470
25.230159997940063,470
26.62956428527832,470
27.532274961471558,470
28.480180501937866,470
28.902875900268555,470
32.219059228897095,470
32.48078918457031,470
33.3786735534668,470
34.07372760772705,470
34.79749321937561,470
35.058762550354004,470
35.56000542640686,470
36.05332922935486,470
36.80572485923767,470
36.987857818603516,470
37.58494210243225,470
37.78379201889038,470
38.13663721084595,470
39.75424838066101,470
40.697845697402954,470
40.910542488098145,470
41.59861636161804,470
42.65895915031433,470
42.941126585006714,470
43.283875703811646,470
43.84369969367981,470
44.48561882972717,470
45.24178719520569,470
45.69893789291382,470
46.446913719177246,470
46.980984926223755,470
47.894941091537476,470
48.528584241867065,470
48.86580181121826,470
49.04868149757385,470
49.68903708457947,470
52.22665882110596,470
52.36871528625488,470
53.720231771469116,470
53.89541244506836,470
54.49803447723389,470
56.4661180973053,470
57.20496702194214,470
57.84236764907837,470
58.51926875114441,470
58.83306169509888,470
59.40225887298584,470
59.92747735977173,470
60.19497275352478,470
62.200063705444336,470
62.489485025405884,546
64.080806016922,470
64.89704442024231,470
65.2898473739624,470
65.81683230400085,470
67.23232245445251,470
67.72306752204895,470
68.81742596626282,470
69.7697434425354,470
70.06242442131042,470
71.39691543579102,470
74.96257829666138,470
75.93008661270142,470
77.71097445487976,470
78.04667353630066,470
78.6385269165039,470
78.89878559112549,470
79.1678512096405,470
79.54758858680725,470
79.8241662979126,530
83.65891647338867,470
85.32916259765625,470
85.50540280342102,470
87.60049796104431,470
87.86193418502808,470
88.85752940177917,470
89.34616160392761,470
90.05332159996033,470
92.05942559242249,470
92.31325793266296,470
92.5382788181305,470
92.88842105865479,470
93.95757603645325,470
94.39736318588257,470
95.41521859169006,470
95.7683744430542,470
97.06552290916443,470
100.06829261779785,470
101.54842257499695,470
103.72248649597168,470
104.08584928512573,470
104.6078634262085,470
104.80356192588806,470
105.71842885017395,470
106.21088457107544,470
107.88689112663269,470
108.06625247001648,470
110.28161954879761,470
112.38842725753784,470
112.91252708435059,470
116.98132371902466,470
117.80660891532898,470
118.85381245613098,470
119.57995748519897,470
