time,size
2.18312668800354,470
7.142231702804565,470
8.839723110198975,470
9.315773487091064,470
10.265808582305908,470
10.457333087921143,470
11.987255096435547,470
13.246750831604004,470
14.084351062774658,470
14.370972633361816,470
15.455873489379883,470
16.157267570495605,470
16.653050899505615,470
19.521342754364014,470
20.896695613861084,470
23.15480089187622,470
24.101176023483276,470
24.404224395751953,470
24.611180305480957,470
25.689966917037964,470
27.56852889060974,470
27.917513370513916,470
28.537043571472168,470
29.939807415008545,470
30.425769567489624,470
31.10598921775818,470
32.35131788253784,470
33.16038155555725,470
33.7796905040741,470
35.13999700546265,470
36.554885149002075,470
36.76111960411072,470
36.93098855018616,470
37.32046341896057,470
37.54622840881348,470
38.33545923233032,470
38.971651792526245,470
39.324246406555176,470
40.475680112838745,470
40.98788905143738,470
42.009822368621826,470
43.08830904960632,470
43.592236042022705,470
44.577258825302124,470
46.349745988845825,470
47.99133563041687,470
48.24345850944519,470
49.551899909973145,470
49.7994601726532,470
50.053189516067505,470
50.298181772232056,470
50.51370882987976,470
50.72036862373352,470
52.06332516670227,470
52.26492738723755,470
54.97993493080139,470
55.842270612716675,470
56.448718786239624,470
56.71725821495056,470
57.36947512626648,470
58.38525438308716,470
59.345865964889526,470
61.806819438934326,470
62.151676177978516,470
62.597450971603394,470
64.70199036598206,470
68.3354082107544,470
68.48019576072693,470
68.98293113708496,470
69.63714909553528,470
70.09816074371338,470
72.18655061721802,470
72.99851846694946,470
74.51078748703003,470
76.20676159858704,470
76.89144706726074,470
78.81969690322876,470
80.03756093978882,470
81.80728507041931,470
82.60420870780945,470
85.60596990585327,470
86.56939196586609,470
86.88938760757446,470
87.77845001220703,470
87.9132866859436,470
88.14182043075562,470
90.67055797576904,470
90.88999390602112,470
91.66716051101685,470
91.82874894142151,470
92.52037954330444,470
92.68358659744263,470
92.86710119247437,470
94.51419806480408,470
94.86257886886597,470
96.48048424720764,470
96.88720917701721,470
97.5419692993164,470
99.61969757080078,470
100.17308640480042,470
100.4213752746582,470
101.17225861549377,470
101.35452055931091,470
104.24835777282715,470
105.02517437934875,546
106.17212390899658,470
107.63666486740112,470
107.91212129592896,470
108.06226634979248,470
108.48945498466492,470
110.19402551651001,470
110.7919864654541,470
111.3773500919342,470
112.63340997695923,470
113.12007689476013,470
114.61940097808838,470
115.76154398918152,470
116.4540445804596,470
117.89266753196716,470
118.19188570976257,470
118.67995166778564,470
119.16024041175842,470
119.66623115539551,470
119.88064479827881,240
