0.006,0.076,0.052,0.052,0.086,0.010,0.034,0.014,0.052,0.021,0.014,0.069,0.052,0.001,0.027,0.004,0.036,0.052,0.052,0.027,0.051,0.022,0.052,0.011,0.052,0.053,0.052,0.052,0.011,0.007
0.021,0.090,0.025,0.025,0.104,0.025,0.008,0.037,0.025,0.011,0.036,0.068,0.025,0.026,0.000,0.028,0.010,0.064,0.025,0.004,0.025,0.008,0.025,0.019,0.025,0.026,0.025,0.025,0.036,0.027
0.008,0.077,0.053,0.053,0.086,0.010,0.036,0.013,0.053,0.021,0.013,0.071,0.053,0.004,0.028,0.000,0.038,0.053,0.053,0.028,0.053,0.023,0.053,0.012,0.053,0.054,0.053,0.053,0.009,0.007
0.031,0.099,0.016,0.016,0.113,0.035,0.004,0.046,0.016,0.019,0.045,0.075,0.016,0.036,0.010,0.038,0.000,0.072,0.016,0.010,0.016,0.015,0.016,0.028,0.016,0.017,0.016,0.016,0.045,0.037
0.051,0.034,0.087,0.087,0.047,0.045,0.071,0.043,0.088,0.055,0.041,0.035,0.087,0.052,0.064,0.053,0.072,0.000,0.088,0.063,0.087,0.060,0.087,0.051,0.087,0.088,0.088,0.087,0.056,0.047
0.046,0.114,0.000,0.000,0.129,0.050,0.018,0.062,0.000,0.034,0.061,0.086,0.000,0.051,0.025,0.053,0.016,0.088,0.000,0.026,0.001,0.030,0.000,0.044,0.000,0.001,0.000,0.000,0.061,0.052
0.021,0.089,0.026,0.026,0.103,0.025,0.008,0.037,0.026,0.010,0.035,0.067,0.026,0.026,0.004,0.028,0.010,0.063,0.026,0.000,0.025,0.007,0.026,0.018,0.026,0.026,0.026,0.026,0.036,0.027
0.046,0.114,0.000,0.000,0.129,0.049,0.018,0.061,0.001,0.033,0.060,0.085,0.000,0.051,0.025,0.053,0.016,0.087,0.001,0.025,0.000,0.030,0.000,0.043,0.000,0.001,0.000,0.000,0.060,0.052
0.016,0.086,0.030,0.030,0.100,0.020,0.014,0.031,0.031,0.007,0.030,0.066,0.030,0.021,0.008,0.023,0.015,0.060,0.030,0.007,0.030,0.000,0.030,0.013,0.030,0.031,0.030,0.030,0.031,0.022
0.046,0.114,0.000,0.000,0.129,0.049,0.018,0.061,0.001,0.033,0.060,0.085,0.000,0.051,0.025,0.053,0.016,0.087,0.001,0.025,0.000,0.030,0.000,0.043,0.000,0.001,0.001,0.000,0.060,0.052
0.005,0.076,0.043,0.043,0.088,0.007,0.026,0.019,0.044,0.011,0.017,0.062,0.043,0.010,0.019,0.012,0.028,0.051,0.044,0.018,0.043,0.013,0.043,0.000,0.043,0.044,0.044,0.043,0.020,0.009
0.047,0.114,0.000,0.000,0.129,0.050,0.018,0.062,0.000,0.034,0.061,0.086,0.000,0.051,0.025,0.053,0.016,0.088,0.000,0.026,0.001,0.031,0.000,0.044,0.000,0.000,0.000,0.000,0.061,0.052
0.047,0.115,0.001,0.001,0.130,0.051,0.019,0.062,0.000,0.034,0.061,0.086,0.001,0.052,0.026,0.054,0.017,0.088,0.001,0.026,0.001,0.031,0.001,0.044,0.001,0.000,0.001,0.001,0.061,0.053
0.046,0.114,0.000,0.000,0.129,0.050,0.018,0.062,0.000,0.034,0.061,0.086,0.000,0.051,0.025,0.053,0.016,0.088,0.000,0.026,0.000,0.030,0.000,0.044,0.000,0.001,0.000,0.000,0.061,0.052
0.046,0.114,0.000,0.000,0.129,0.050,0.018,0.062,0.000,0.034,0.061,0.085,0.000,0.051,0.025,0.053,0.016,0.087,0.000,0.026,0.000,0.030,0.000,0.043,0.000,0.001,0.000,0.000,0.061,0.052
0.016,0.079,0.061,0.061,0.088,0.017,0.043,0.014,0.061,0.030,0.016,0.075,0.061,0.012,0.036,0.009,0.045,0.056,0.061,0.036,0.060,0.031,0.061,0.020,0.061,0.061,0.061,0.061,0.000,0.012
0.007,0.071,0.052,0.052,0.082,0.006,0.035,0.011,0.052,0.020,0.010,0.065,0.052,0.007,0.027,0.007,0.037,0.047,0.052,0.027,0.052,0.022,0.052,0.009,0.052,0.053,0.052,0.052,0.012,0.000
