0.072,0.054,0.038,0.036,0.025,0.083,0.051,0.046,0.053,0.061,0.079,0.060,0.044,0.056,0.081,0.071,0.075,0.436,0.040,0.019,0.001,0.069,0.057,0.078,0.009,0.177,0.055,0.096,0.090,0.086,0.069,0.056
0.098,0.086,0.082,0.078,0.080,0.000,0.086,0.050,0.088,0.032,0.033,0.033,0.080,0.030,0.038,0.023,0.044,0.456,0.050,0.078,0.084,0.099,0.032,0.082,0.083,0.158,0.084,0.056,0.053,0.086,0.023,0.056
0.087,0.069,0.061,0.058,0.055,0.031,0.067,0.030,0.071,0.027,0.034,0.027,0.060,0.009,0.040,0.019,0.040,0.453,0.029,0.054,0.058,0.086,0.002,0.062,0.058,0.171,0.076,0.056,0.055,0.069,0.019,0.053
0.148,0.129,0.115,0.113,0.099,0.083,0.127,0.089,0.131,0.072,0.056,0.072,0.119,0.067,0.060,0.065,0.041,0.514,0.082,0.097,0.077,0.147,0.060,0.000,0.079,0.230,0.115,0.048,0.045,0.009,0.071,0.093
0.070,0.051,0.036,0.035,0.020,0.083,0.048,0.044,0.053,0.061,0.079,0.060,0.040,0.056,0.082,0.071,0.076,0.435,0.039,0.019,0.010,0.069,0.057,0.079,0.000,0.169,0.049,0.097,0.091,0.087,0.069,0.053
0.109,0.124,0.139,0.142,0.152,0.158,0.127,0.148,0.124,0.158,0.182,0.158,0.134,0.166,0.178,0.166,0.194,0.309,0.156,0.159,0.177,0.109,0.173,0.230,0.169,0.000,0.125,0.208,0.208,0.232,0.160,0.138
0.053,0.045,0.040,0.042,0.036,0.084,0.044,0.055,0.049,0.060,0.081,0.059,0.042,0.068,0.078,0.082,0.084,0.418,0.055,0.042,0.055,0.055,0.075,0.115,0.049,0.125,0.000,0.101,0.097,0.117,0.071,0.030
0.139,0.120,0.105,0.104,0.097,0.056,0.117,0.080,0.122,0.052,0.027,0.052,0.109,0.058,0.031,0.051,0.024,0.505,0.074,0.096,0.096,0.138,0.055,0.048,0.097,0.208,0.101,0.000,0.011,0.048,0.052,0.072
0.142,0.123,0.109,0.107,0.094,0.054,0.120,0.083,0.125,0.055,0.028,0.055,0.113,0.057,0.034,0.048,0.017,0.508,0.076,0.092,0.090,0.141,0.054,0.045,0.091,0.208,0.097,0.012,0.001,0.045,0.054,0.071
0.157,0.138,0.123,0.122,0.107,0.086,0.135,0.098,0.139,0.077,0.060,0.077,0.127,0.073,0.064,0.070,0.045,0.522,0.090,0.105,0.086,0.155,0.068,0.009,0.087,0.232,0.117,0.048,0.046,0.000,0.076,0.095
0.088,0.071,0.062,0.059,0.066,0.023,0.068,0.033,0.073,0.014,0.027,0.014,0.061,0.018,0.029,0.020,0.039,0.454,0.032,0.064,0.069,0.088,0.020,0.071,0.069,0.160,0.071,0.052,0.054,0.076,0.000,0.042
0.052,0.043,0.039,0.042,0.038,0.084,0.042,0.056,0.046,0.060,0.081,0.060,0.040,0.069,0.078,0.082,0.083,0.418,0.056,0.045,0.058,0.052,0.076,0.115,0.051,0.121,0.009,0.101,0.097,0.117,0.071,0.030
