time,size
0.053652048110961914,282
2.161978244781494,470
3.512451648712158,470
4.283176898956299,470
4.471102714538574,470
5.208000898361206,470
7.09692120552063,470
7.8626368045806885,470
10.056967496871948,470
10.862457275390625,470
11.665961503982544,470
13.436431407928467,470
15.214221239089966,470
16.44657039642334,470
17.152547359466553,470
17.702430486679077,470
18.07653498649597,470
18.801900625228882,470
19.278592586517334,470
21.619953632354736,470
22.158950090408325,470
22.455888748168945,470
24.154271602630615,470
24.530184030532837,470
25.94157099723816,470
28.214011430740356,470
29.146300792694092,470
30.505063772201538,104
33.77101540565491,470
34.249953508377075,470
35.090200901031494,470
36.41461443901062,470
36.828022956848145,470
37.181424379348755,470
37.845810890197754,470
39.439120292663574,470
40.66504383087158,470
41.770676612854004,470
42.17066240310669,470
42.7836332321167,470
43.00497221946716,470
43.866480350494385,470
45.264055490493774,470
45.72582936286926,470
46.409907817840576,470
46.74391317367554,470
47.00259828567505,470
47.3363676071167,470
48.80091643333435,470
49.493281841278076,470
49.77479839324951,470
50.03172588348389,470
50.709312915802,470
50.85286474227905,470
51.212586641311646,470
51.772828817367554,470
52.566187381744385,470
52.71753287315369,470
53.61986184120178,470
53.799267530441284,470
55.90540909767151,470
57.31478404998779,470
58.58733320236206,470
59.01834273338318,470
59.15223526954651,470
63.789756298065186,470
64.97686791419983,470
65.31061148643494,470
66.68632435798645,470
67.30943942070007,546
68.67229700088501,470
69.45319390296936,470
69.9432442188263,470
71.11143755912781,470
73.13266730308533,470
73.32876515388489,470
73.71328234672546,470
73.9752790927887,470
74.57236790657043,470
74.9297661781311,470
75.87833380699158,470
77.76102328300476,470
77.93890976905823,470
79.75315165519714,470
81.085209608078,470
84.3380057811737,470
87.05008697509766,470
87.79539489746094,470
88.13763451576233,470
88.45585989952087,470
89.5825788974762,470
89.86158204078674,470
92.83825397491455,470
93.26854276657104,470
94.11641240119934,470
94.37456059455872,470
95.91655898094177,530
97.12399935722351,546
98.27455258369446,470
98.86490178108215,470
99.0396614074707,470
99.52445149421692,470
101.0273768901825,470
105.67673563957214,470
106.29358696937561,470
107.7163634300232,470
108.90226197242737,470
109.729238986969,470
110.33605575561523,470
110.53537249565125,470
111.47570180892944,470
111.64848279953003,470
114.51587796211243,470
115.18017411231995,470
115.46779561042786,470
115.81265926361084,470
116.37542939186096,470
116.67726349830627,470
117.08641529083252,470
117.87808775901794,530
119.26671195030212,470
