time,size
0.70381760597229,544
1.0827264785766602,544
1.2844972610473633,544
1.6928057670593262,544
2.077162981033325,544
5.863168001174927,544
6.094198942184448,544
6.35357141494751,544
6.5302979946136475,544
7.0135438442230225,544
9.047847270965576,544
9.32728362083435,544
10.65355396270752,544
12.901554584503174,544
13.131269693374634,544
13.617477416992188,544
14.892855167388916,544
15.054022073745728,544
15.344440221786499,544
15.690788745880127,544
16.401315212249756,544
16.605076789855957,544
17.642127990722656,544
17.928309679031372,544
18.74138855934143,544
19.019306182861328,544
20.826942682266235,544
23.230719566345215,544
25.68403649330139,544
27.108871698379517,544
27.32771062850952,544
27.775084733963013,544
28.12825655937195,544
28.45962619781494,544
28.62630271911621,544
28.9684956073761,544
29.151007890701294,544
30.274973392486572,544
31.567625522613525,544
33.57550811767578,544
35.509567975997925,544
35.854551792144775,544
36.78672218322754,544
37.223400592803955,544
39.02223801612854,544
39.150933504104614,544
40.549559593200684,544
42.470892906188965,544
43.023308515548706,544
44.225462913513184,544
44.54823422431946,544
45.532286405563354,544
45.95745849609375,544
47.702476501464844,544
48.13003206253052,544
49.603814363479614,544
49.86082077026367,544
51.192054986953735,544
51.7219181060791,544
52.81725263595581,544
53.35997247695923,544
53.903326749801636,544
54.782811641693115,544
55.46591329574585,544
56.18370294570923,544
56.86943316459656,544
57.27054405212402,544
57.95414471626282,544
59.05962371826172,544
59.90559101104736,544
63.30755615234375,544
63.792927503585815,544
64.38211631774902,544
66.02295708656311,544
69.20173692703247,544
69.62602257728577,544
72.84696960449219,544
74.73116874694824,544
76.35959649085999,544
76.7669289112091,544
77.05120062828064,544
78.92529726028442,544
80.07769656181335,544
80.37825965881348,544
82.98676419258118,544
83.19825792312622,544
85.1392891407013,544
85.44995784759521,544
85.6089437007904,544
86.15186882019043,544
86.387202501297,544
86.59824991226196,544
86.9526355266571,544
88.30973935127258,544
88.59387969970703,544
90.5409345626831,544
91.54968810081482,544
91.7854859828949,544
92.11270570755005,544
92.66018915176392,544
93.07022309303284,544
93.37285089492798,544
94.10186338424683,544
95.78286051750183,544
97.19005060195923,544
98.010582447052,544
99.52978730201721,544
99.78625154495239,544
100.49963068962097,544
100.70429754257202,544
100.92937469482422,544
101.48284006118774,544
102.34825348854065,544
103.66662049293518,544
104.2234194278717,544
105.23649215698242,544
106.00897336006165,544
107.0803050994873,544
108.39254713058472,544
110.03639531135559,544
110.21243238449097,544
110.67799520492554,544
111.46990537643433,544
111.64882063865662,544
111.97393584251404,544
113.69985508918762,544
114.32877111434937,544
115.52477788925171,544
116.02182793617249,544
117.509850025177,544
117.78788137435913,544
119.19675159454346,544
119.59359455108643,544
