time,size
0.011350870132446289,484
0.33247804641723633,544
0.7298884391784668,544
1.046675682067871,544
4.3962082862854,544
5.374934196472168,544
5.671331405639648,544
5.944244623184204,544
6.61100959777832,544
6.8937153816223145,544
7.282028436660767,544
9.406277418136597,544
9.731912612915039,544
10.072493076324463,544
13.055421590805054,544
14.507779598236084,544
14.954993963241577,544
15.379908800125122,544
15.92766523361206,544
16.48437237739563,544
16.818475484848022,544
17.99324893951416,544
20.265066862106323,544
20.41827630996704,544
20.97749352455139,544
21.76956820487976,544
22.41413116455078,544
23.683995485305786,544
27.13566279411316,544
27.424221992492676,544
28.828673839569092,544
29.84452795982361,544
31.078628301620483,544
31.665082931518555,544
32.0989248752594,544
32.37603735923767,544
32.77900671958923,544
33.68094444274902,544
35.134705543518066,544
36.104347705841064,544
36.33543944358826,544
36.683034896850586,544
38.793460845947266,544
40.90612769126892,544
41.85581159591675,544
44.08665490150452,544
44.28507876396179,544
44.773825883865356,544
45.799293994903564,544
47.20563769340515,544
47.36987495422363,544
47.93017864227295,544
48.3583881855011,544
50.278400897979736,544
51.06494617462158,544
51.40809464454651,544
52.0048508644104,544
53.246971130371094,544
53.66917157173157,544
54.06314206123352,544
54.564754486083984,544
54.94907784461975,544
55.890458822250366,544
56.377665996551514,544
56.59114170074463,544
56.90750598907471,544
57.10762619972229,544
57.88697791099548,544
58.59719371795654,544
59.099512577056885,544
59.44185209274292,544
60.06992959976196,544
60.27556085586548,544
61.63914394378662,544
62.04733610153198,544
65.53969478607178,544
67.4811782836914,544
67.76965951919556,544
68.72750449180603,544
69.13118505477905,544
69.7667932510376,544
70.62308740615845,544
71.54813241958618,544
72.41014909744263,544
72.54170966148376,544
73.00444030761719,544
73.33293604850769,544
73.85469913482666,544
74.97992062568665,544
75.78186202049255,544
76.02847051620483,544
76.32689189910889,544
76.51574540138245,544
77.78837323188782,544
79.9415762424469,544
82.16527700424194,544
83.51905107498169,544
84.2587399482727,544
84.49625205993652,544
84.83742451667786,544
85.44815421104431,544
86.08449983596802,544
87.60101509094238,544
88.34210753440857,544
89.7652199268341,544
91.96727871894836,544
92.5196225643158,544
92.74991703033447,544
94.45636105537415,544
94.87862849235535,544
95.13899040222168,544
95.44282960891724,544
97.0107114315033,544
97.66821455955505,544
97.96619892120361,544
100.26641726493835,544
101.07352352142334,544
102.20284032821655,544
103.34792137145996,544
103.50091576576233,544
105.255539894104,544
106.22241258621216,544
106.74866580963135,544
106.97765159606934,544
107.71051073074341,544
107.91839718818665,544
108.5383608341217,544
108.98036336898804,544
110.41642451286316,544
111.16384935379028,544
112.24195456504822,544
113.26220607757568,544
113.47163128852844,544
115.21705389022827,544
115.35372948646545,544
115.66058683395386,544
116.33425736427307,544
117.25024843215942,544
117.85185289382935,544
118.34127736091614,544
118.51660299301147,544
