load,mean_size,mean_interval,start_time,end_time,flow_num
4204.618164752638,1265.415458937198,0.30241943563072426,35.32562875747681,97.624032497406,207
7406.185961494094,495.77986476333587,0.06699165186487642,15.01590371131897,104.1148006916046,1331
7943.874984204047,4516.90395480226,0.5718327882615003,0.843794584274292,101.48636531829834,177
20916.54136829863,2588.1135693215338,0.12391802444063578,11.780369520187378,95.6728720664978,678
256.03841360993425,122.32142857142857,0.48350237363792326,37.20663571357727,77.3373327255249,84
369.0564532577186,77.16470588235295,0.21032365398294123,6.7835774421691895,42.328274965286255,170
15656.659128293288,847.5864427860696,0.05416953066675724,19.583719968795776,106.63415575027466,1608
30350.065956723538,3499.3541666666665,0.11550024322841479,13.017372369766235,79.43001222610474,576
4045.9496877202305,1297.4329896907216,0.32233604989521253,35.41709637641907,97.62795400619508,194
4149.522479679897,1253.863309352518,0.3043601478355518,0.0166285037994384,42.01832890510559,139
324.0675531839597,121.68,0.38055128664583776,2.067270040512085,30.22806525230408,75
15736.070801740252,2277.580335731415,0.14508420286270288,34.76818871498108,95.12321710586548,417
169.19413608117517,106.2375,0.6358511055572124,37.24909496307373,87.4813323020935,80
195.43970309819764,103.86111111111111,0.538907611873788,2.122375965118408,40.38481640815735,72
4112.164649038967,1269.35,0.3102328705428234,36.031492710113525,97.76783394813538,200
7389.083540406446,3450.464566929134,0.4688135880255417,0.3529274463653564,118.9627652168274,254
599.5580523326706,92.50909090909092,0.15523629508367398,6.804928302764893,32.26368069648743,165
18887.772244638265,6612.341040462427,0.3521211923554886,15.014752626419067,75.57959771156311,173
598.7923845623836,91.375,0.15351256638943792,5.794967889785767,31.4315664768219,168
5375.650942627437,2260.996212121212,0.42219875883240204,1.5151164531707764,112.55339002609252,264
397.971012473167,76.75806451612904,0.19391606562846417,5.802249431610107,41.67672157287598,186
463.0441612422519,876.8644067796611,1.926344900295652,4.468814373016357,116.19681859016418,59
22849.077239139606,6867.088235294118,0.30276739332411023,0.0252482891082763,40.89884638786316,136
9901.36376307885,1798.9943977591035,0.18220194671930892,15.671932220458984,80.53582525253296,357
24051.307731941946,2721.0841121495328,0.11334850502371342,32.7410569190979,93.26915860176086,535
8243.521329161158,9668.803921568628,1.1963552474975585,35.20522451400757,95.0229868888855,51
9337.79861838753,4442.9884393063585,0.4785731573437536,15.690547227859495,98.00513029098512,173
20483.699703266953,2561.869834710744,0.12532764833659613,31.385067224502563,91.91832137107848,484
4685.546938042982,2067.34008097166,0.443009947373615,3.581031560897827,112.56147861480711,247
3919.1021532535124,1285.281914893617,0.32970691492213294,36.116034507751465,97.77122759819032,188
22849.99957244737,2884.223602484472,0.1264861060375989,33.61862659454346,94.58492970466614,483
6271.754217110048,7441.894736842105,1.2077618879931313,33.78091478347778,101.41558051109314,57
11734.995298768677,5482.504761904762,0.4694281251806961,0.0188286304473876,98.12930679321288,210
6058.13885610159,3767.6497175141244,0.6254489882425829,1.35742449760437,111.43644642829896,177
1158.9930421440624,1847.8260869565217,1.6177836551385767,1.304152488708496,111.31344103813171,69
5050.840930007734,3521.3207547169814,0.7015876453134079,5.3421008586883545,116.1929488182068,159
4839.320084128883,2481.104347826087,0.5149357391757216,1.0486512184143066,118.96893548965454,230
6614.641861337561,5621.118421052632,0.861130018234253,33.17326140403748,97.75801277160645,76
7638.967279469924,3754.1,0.4934970125493644,0.1613404750823974,118.1071264743805,240
6089.492248540295,3945.1567567567567,0.6513840011928392,0.021432876586914,119.87608909606934,185
18815.535272357352,6482.436781609195,0.34651724864981764,14.472414016723633,74.41989803314209,174
112.99107282353913,235.61818181818182,2.1238977158511125,4.468099355697632,119.15857601165771,55
