0.062,0.013,0.148,0.074,0.000,0.002,0.039,0.093,0.064,0.063,0.000,0.063,0.001,0.001,0.063,0.120,0.003,0.170,0.003,0.102,0.002,0.040,0.077,0.086,0.073,0.231,0.130,0.070,0.099,0.064,0.182,0.202,0.153,0.135,0.096,0.126,0.094,0.169,0.118,0.127,0.172,0.009
0.086,0.053,0.084,0.020,0.065,0.067,0.026,0.041,0.086,0.086,0.065,0.002,0.065,0.065,0.086,0.075,0.068,0.110,0.068,0.072,0.067,0.070,0.012,0.085,0.009,0.167,0.074,0.006,0.075,0.087,0.136,0.140,0.093,0.071,0.078,0.081,0.078,0.107,0.072,0.073,0.113,0.064
0.063,0.013,0.148,0.074,0.001,0.001,0.039,0.094,0.064,0.063,0.001,0.063,0.000,0.000,0.063,0.121,0.003,0.171,0.002,0.103,0.002,0.040,0.077,0.087,0.074,0.231,0.131,0.070,0.099,0.064,0.182,0.202,0.153,0.135,0.097,0.126,0.095,0.169,0.118,0.128,0.172,0.009
0.063,0.013,0.148,0.075,0.001,0.001,0.039,0.094,0.064,0.063,0.001,0.063,0.000,0.000,0.064,0.121,0.002,0.171,0.002,0.103,0.002,0.040,0.077,0.087,0.074,0.231,0.131,0.071,0.099,0.064,0.182,0.202,0.153,0.135,0.097,0.126,0.095,0.169,0.118,0.128,0.172,0.009
0.001,0.062,0.086,0.076,0.062,0.064,0.066,0.089,0.002,0.001,0.062,0.085,0.062,0.062,0.001,0.059,0.065,0.108,0.065,0.041,0.064,0.025,0.093,0.025,0.091,0.169,0.068,0.089,0.037,0.002,0.120,0.147,0.091,0.073,0.035,0.064,0.033,0.131,0.056,0.066,0.110,0.053
0.058,0.108,0.028,0.061,0.120,0.122,0.085,0.047,0.057,0.058,0.121,0.076,0.121,0.121,0.057,0.000,0.123,0.050,0.123,0.018,0.122,0.081,0.070,0.034,0.071,0.114,0.021,0.072,0.022,0.057,0.069,0.097,0.033,0.024,0.024,0.012,0.026,0.086,0.003,0.020,0.051,0.112
0.065,0.015,0.151,0.077,0.003,0.003,0.042,0.096,0.066,0.065,0.003,0.066,0.002,0.002,0.066,0.123,0.000,0.173,0.000,0.105,0.003,0.043,0.080,0.089,0.076,0.233,0.133,0.073,0.102,0.067,0.185,0.205,0.156,0.138,0.099,0.128,0.097,0.172,0.121,0.130,0.174,0.011
0.107,0.157,0.023,0.096,0.169,0.171,0.130,0.076,0.106,0.107,0.169,0.108,0.170,0.170,0.106,0.049,0.172,0.005,0.172,0.067,0.171,0.129,0.100,0.083,0.102,0.074,0.039,0.104,0.070,0.105,0.046,0.061,0.016,0.038,0.073,0.044,0.075,0.050,0.051,0.042,0.008,0.161
0.065,0.015,0.151,0.077,0.003,0.003,0.042,0.096,0.066,0.065,0.003,0.066,0.003,0.002,0.066,0.123,0.000,0.173,0.000,0.105,0.003,0.043,0.080,0.089,0.076,0.233,0.133,0.073,0.102,0.067,0.185,0.205,0.156,0.138,0.099,0.128,0.097,0.172,0.121,0.130,0.174,0.011
0.040,0.092,0.045,0.056,0.102,0.104,0.074,0.065,0.039,0.040,0.102,0.072,0.103,0.103,0.039,0.018,0.105,0.068,0.105,0.000,0.104,0.063,0.074,0.016,0.073,0.129,0.028,0.071,0.005,0.039,0.080,0.110,0.050,0.033,0.006,0.023,0.008,0.099,0.016,0.025,0.069,0.094
0.064,0.014,0.150,0.076,0.002,0.000,0.041,0.095,0.066,0.065,0.002,0.065,0.002,0.002,0.065,0.122,0.003,0.172,0.003,0.104,0.000,0.042,0.079,0.088,0.075,0.232,0.132,0.072,0.101,0.066,0.184,0.204,0.155,0.137,0.098,0.127,0.096,0.171,0.120,0.129,0.174,0.010
0.025,0.037,0.108,0.067,0.040,0.042,0.047,0.082,0.027,0.026,0.040,0.068,0.040,0.040,0.027,0.080,0.043,0.130,0.043,0.063,0.042,0.000,0.078,0.047,0.076,0.191,0.090,0.073,0.059,0.028,0.142,0.162,0.113,0.095,0.057,0.086,0.054,0.137,0.078,0.087,0.132,0.031
0.121,0.171,0.061,0.125,0.183,0.185,0.149,0.105,0.120,0.121,0.184,0.138,0.184,0.184,0.120,0.070,0.186,0.042,0.186,0.081,0.185,0.144,0.132,0.097,0.132,0.051,0.074,0.133,0.085,0.120,0.002,0.052,0.054,0.075,0.087,0.063,0.089,0.072,0.072,0.071,0.038,0.175
0.024,0.078,0.061,0.069,0.086,0.088,0.066,0.081,0.023,0.024,0.087,0.084,0.087,0.087,0.023,0.034,0.089,0.084,0.089,0.016,0.088,0.047,0.090,0.000,0.088,0.144,0.044,0.087,0.012,0.023,0.096,0.126,0.066,0.048,0.012,0.039,0.008,0.115,0.032,0.041,0.085,0.078
0.090,0.061,0.079,0.022,0.073,0.075,0.035,0.037,0.090,0.090,0.073,0.010,0.074,0.074,0.090,0.071,0.076,0.105,0.076,0.072,0.075,0.076,0.004,0.088,0.000,0.158,0.072,0.004,0.076,0.090,0.131,0.132,0.088,0.067,0.078,0.078,0.081,0.099,0.068,0.071,0.108,0.071
0.168,0.218,0.087,0.159,0.230,0.232,0.192,0.144,0.167,0.168,0.231,0.169,0.231,0.231,0.167,0.114,0.233,0.072,0.233,0.129,0.233,0.191,0.156,0.144,0.158,0.000,0.105,0.162,0.132,0.167,0.051,0.029,0.084,0.098,0.134,0.108,0.136,0.062,0.116,0.105,0.070,0.222
0.068,0.118,0.019,0.057,0.130,0.132,0.092,0.053,0.067,0.068,0.130,0.074,0.131,0.131,0.067,0.022,0.133,0.040,0.133,0.028,0.132,0.090,0.071,0.044,0.072,0.105,0.000,0.073,0.031,0.066,0.074,0.091,0.023,0.007,0.034,0.016,0.036,0.080,0.020,0.005,0.042,0.122
0.088,0.058,0.081,0.022,0.070,0.072,0.032,0.038,0.088,0.088,0.070,0.008,0.071,0.071,0.088,0.072,0.073,0.107,0.073,0.071,0.072,0.074,0.007,0.087,0.004,0.162,0.073,0.000,0.075,0.089,0.132,0.134,0.090,0.069,0.077,0.078,0.079,0.101,0.069,0.072,0.110,0.069
