Leaf,TotalPacket,DropPacket
0,16190,3
1,11713,0
2,8127,0
3,8444,1
4,13400,9
5,12527,0
6,20058,7
7,10118,3
8,5494,9
9,14041,0
10,18117,15
11,15529,2
12,15774,2
13,17788,10
14,16207,4
15,15142,9
16,15398,0
17,20284,0
18,19574,18
19,14881,1
20,18493,9
21,19412,0
22,14351,4
23,12076,4
24,20763,21
25,2266,12
26,24068,2
27,24551,1
28,18883,11
29,7932,8
30,9061,12
31,2886,3
32,14041,3
33,11892,1
34,24897,2
35,19337,5
36,13185,11
37,18768,14
38,13135,7
39,14489,2
40,15938,0
41,15797,1
42,18967,5
43,25199,2
44,3979,13
45,13717,22
46,16762,15
47,11052,8
48,9996,0
49,8153,1
50,21723,4
51,13203,9
52,9603,14
53,14675,11
54,6211,0
55,16982,4
56,14062,9
57,12796,0
58,3361,0
59,9920,3
60,17278,5
61,10608,12
62,16141,3
63,8277,3
64,4072,0
65,10152,0
66,7861,0
67,11595,2
68,14995,1
69,10152,4
70,12632,19
71,8608,1
72,14953,4
73,13589,10
74,10446,0
75,19580,9
76,18450,2
77,18077,19
78,13644,0
79,16136,0
80,13177,1
81,9591,0
82,6218,0
83,14959,2
84,11211,2
85,13831,4
86,13855,2
87,15543,13
88,13585,2
89,9364,1
90,19713,0
91,9548,0
92,17749,6
93,14699,13
94,12483,10
95,14382,7
96,21629,3
97,17340,6
98,6355,2
99,5587,9
100,6799,0
101,12881,8
102,14492,4
103,11654,1
104,9278,0
105,10640,1
106,14398,1
107,11874,1
108,12141,3
109,17345,8
110,9726,1
111,19612,3
112,10814,6
113,10624,13
114,13164,11
