Leaf,TotalPacket,DropPacket
0,20725,130
1,11558,102
2,15643,158
3,10850,275
4,14812,164
5,12402,61
6,15678,238
7,16026,123
8,3634,153
9,8832,63
10,19845,184
11,14098,66
12,20535,152
13,17677,59
14,16859,150
15,19772,193
16,20259,74
17,19095,133
18,19997,155
19,10680,201
20,15971,57
21,19796,68
22,14845,117
23,13048,133
24,14562,114
25,6089,77
26,20790,57
27,22672,116
28,16293,74
29,7268,50
30,11922,75
31,3899,42
32,9055,67
33,16388,86
34,23798,216
35,19935,155
36,18185,69
37,21285,59
38,14015,116
39,13974,93
40,18681,176
41,20132,173
42,23055,167
43,28589,106
44,4191,63
45,14060,147
46,24858,153
47,15828,131
48,13046,62
49,5307,43
50,23374,139
51,19893,143
52,6956,75
53,17171,122
54,5238,115
55,16146,108
56,12298,93
57,17579,138
58,4490,73
59,13550,19
60,16954,52
61,13336,53
62,15858,141
63,4801,44
64,13570,81
65,14550,128
66,12525,106
67,15748,149
68,15657,83
69,16308,103
70,6616,136
71,6494,50
72,20365,150
73,14828,107
74,5520,54
75,17514,98
76,5349,57
77,23813,209
78,14517,102
79,17020,77
80,12280,123
81,6460,83
82,4764,26
83,15656,82
84,14497,172
85,12507,208
86,15106,54
87,18755,135
88,12906,129
89,16456,176
90,15518,251
91,13503,158
92,17132,77
93,16913,44
94,13974,130
95,14773,127
96,21574,131
97,15399,68
98,3658,121
99,5047,77
100,7103,103
101,14079,76
102,16343,73
103,19793,30
104,7576,65
105,18508,29
106,12999,110
107,9713,86
108,13869,64
109,9254,209
110,11310,223
111,22372,135
112,6255,56
113,12234,71
114,12682,68
