Leaf,TotalPacket,DropPacket
0,21024,126
1,11471,126
2,16101,156
3,12248,278
4,15583,158
5,12466,53
6,15912,297
7,16306,151
8,4094,124
9,8731,56
10,20486,176
11,13984,67
12,20756,164
13,16544,118
14,16928,245
15,20179,217
16,19645,104
17,19480,162
18,20544,119
19,11644,186
20,14997,72
21,19769,98
22,15561,156
23,13539,110
24,14512,141
25,6418,94
26,20652,84
27,22609,128
28,15908,81
29,7560,39
30,12176,91
31,3952,61
32,9473,60
33,16487,119
34,23720,224
35,20475,158
36,18075,66
37,20780,55
38,14395,124
39,13741,83
40,18670,200
41,19471,203
42,23810,186
43,28692,121
44,4359,87
45,14531,220
46,25490,250
47,15717,161
48,13175,94
49,5681,74
50,22621,145
51,20152,104
52,6853,93
53,17620,129
54,5360,158
55,16101,158
56,12750,204
57,18467,166
58,4867,57
59,13568,25
60,17639,28
61,13123,78
62,16111,151
63,5112,48
64,13623,77
65,14739,131
66,12626,112
67,16638,165
68,15521,86
69,15594,122
70,6692,117
71,6533,57
72,20194,162
73,14858,129
74,5441,53
75,18021,65
76,5200,42
77,24166,235
78,14675,74
79,17305,91
80,12251,127
81,6456,84
82,4782,25
83,15268,81
84,15319,139
85,12633,203
86,15270,49
87,18788,188
88,13676,104
89,17158,259
90,16621,209
91,14013,158
92,17246,118
93,16026,59
94,13809,132
95,14693,144
96,21514,169
97,15980,57
98,3827,111
99,5252,73
100,7034,135
101,14106,93
102,16200,70
103,19851,22
104,7715,84
105,18236,61
106,13082,104
107,9805,91
108,13930,62
109,10116,236
110,11976,178
111,22894,172
112,6208,62
113,12057,70
114,12562,112
