Leaf,TotalPacket,DropPacket
0,19154,10
1,8594,1
2,9211,4
3,10269,17
4,19502,17
5,10302,0
6,18491,11
7,10361,3
8,10393,24
9,9683,6
10,7176,10
11,9448,8
12,9857,1
13,19972,13
14,13132,5
15,6172,8
16,15340,7
17,22317,3
18,11188,13
19,10745,0
20,23836,24
21,18446,4
22,15793,3
23,13726,11
24,25650,15
25,10315,14
26,19190,4
27,25623,15
28,20908,13
29,13415,30
30,9494,23
31,4447,4
32,8544,13
33,12407,2
34,16453,14
35,21198,0
36,8896,11
37,14196,18
38,14821,7
39,15805,27
40,16677,9
41,12318,9
42,18831,27
43,28663,18
44,12772,18
45,10934,27
46,17288,12
47,14103,14
48,2470,18
49,7429,2
50,19835,1
51,9997,6
52,14751,15
53,14186,11
54,6306,2
55,18030,15
56,12457,12
57,7599,2
58,9660,3
59,12196,17
60,20014,0
61,10848,26
62,17717,2
63,13804,1
64,8878,4
65,10385,4
66,7693,2
67,10619,15
68,15768,1
69,12010,13
70,13334,18
71,8460,0
72,15527,7
73,16880,20
74,7452,7
75,18069,16
76,19079,11
77,9504,42
78,14920,28
79,14024,3
80,12686,11
81,13770,11
82,7537,2
83,14532,3
84,9377,10
85,4013,22
86,12903,2
87,17844,12
88,14674,30
89,9512,1
90,15775,4
91,10888,0
92,15016,13
93,11420,11
94,12436,17
95,12223,1
96,18136,3
97,16989,21
98,5956,0
99,11704,6
100,9666,5
101,12246,12
102,15354,19
103,13797,4
104,4848,6
105,16929,2
106,11795,19
107,10668,12
108,7137,4
109,12379,11
110,7328,1
111,16898,12
112,13344,12
113,12847,12
114,14702,6
