Leaf,TotalPacket,DropPacket
0,19592,151
1,12585,126
2,16677,99
3,15984,95
4,14516,168
5,12424,70
6,15158,358
7,15114,193
8,3475,134
9,8448,102
10,23156,126
11,18063,118
12,20441,193
13,16940,317
14,15814,204
15,18886,176
16,17511,114
17,16964,248
18,20470,147
19,13699,132
20,20559,330
21,19121,116
22,15978,153
23,13825,118
24,14931,136
25,6063,86
26,19367,272
27,22015,238
28,16594,222
29,6999,34
30,12039,51
31,3844,37
32,9244,88
33,16491,86
34,22967,328
35,18434,258
36,20215,69
37,19896,36
38,14894,161
39,13865,78
40,17776,166
41,19258,249
42,21928,246
43,28342,153
44,4316,93
45,14474,239
46,24541,319
47,17309,78
48,12756,207
49,6503,79
50,23065,628
51,19477,208
52,6381,45
53,14227,163
54,5142,150
55,15758,133
56,14667,67
57,14603,402
58,4692,92
59,12825,79
60,17728,175
61,12566,142
62,14527,322
63,5079,22
64,13561,72
65,15204,176
66,14701,85
67,15022,208
68,15352,121
69,15922,260
70,12789,86
71,6500,98
72,17780,306
73,14198,209
74,11350,443
75,17061,190
76,12716,282
77,22155,351
78,12695,210
79,15919,352
80,10949,221
81,6018,130
82,4688,8
83,12478,241
84,14359,120
85,12042,449
86,13151,195
87,15678,279
88,12700,272
89,15239,273
90,11824,217
91,13628,122
92,15980,356
93,16561,77
94,14190,131
95,13965,244
96,20530,206
97,16843,180
98,4561,19
99,4994,74
100,6613,140
101,15120,142
102,16200,171
103,16037,200
104,7810,49
105,17884,74
106,13664,73
107,8990,77
108,12820,91
109,10441,244
110,14612,183
111,21520,177
112,5659,21
113,13069,67
114,11986,97
