Leaf,TotalPacket,DropPacket
0,20917,133
1,10996,120
2,15745,219
3,11940,250
4,15514,144
5,12903,50
6,15913,250
7,15809,136
8,4014,264
9,8617,108
10,19062,181
11,13039,255
12,20021,159
13,15346,206
14,16428,221
15,20649,200
16,19368,137
17,19187,158
18,19859,155
19,11432,180
20,14715,152
21,18108,83
22,15238,144
23,12710,145
24,14479,178
25,6446,87
26,19916,87
27,22413,171
28,14522,198
29,7521,39
30,11883,163
31,3928,39
32,9537,71
33,16462,79
34,22915,309
35,19799,207
36,18296,84
37,20017,174
38,14234,160
39,13042,98
40,17884,265
41,19698,233
42,22380,175
43,27728,162
44,4242,95
45,14202,206
46,25738,191
47,16064,166
48,12725,109
49,5282,49
50,21802,162
51,19729,109
52,7110,88
53,17443,154
54,5649,136
55,15744,157
56,12123,156
57,17639,160
58,4646,84
59,13077,17
60,15978,131
61,13071,146
62,15456,151
63,4807,58
64,13206,81
65,13916,196
66,12799,141
67,16119,192
68,15647,97
69,15676,126
70,6531,235
71,6603,49
72,20452,179
73,14459,249
74,4956,79
75,17894,104
76,5392,69
77,22635,340
78,14318,83
79,16070,92
80,12139,203
81,6607,86
82,4763,21
83,15200,119
84,15024,203
85,12972,286
86,15287,55
87,18548,186
88,13013,118
89,16899,216
90,16413,378
91,14171,205
92,15494,94
93,15621,62
94,14268,101
95,13814,237
96,20112,170
97,14373,199
98,3730,223
99,4994,98
100,6852,193
101,13339,120
102,15384,106
103,19794,40
104,7674,75
105,16969,62
106,12511,144
107,9402,157
108,13784,62
109,9358,258
110,11060,277
111,22481,176
112,5991,102
113,11763,121
114,12142,86
