Leaf,TotalPacket,DropPacket
0,17723,745
1,10985,413
2,15214,371
3,13931,561
4,13014,393
5,11323,350
6,16179,527
7,13495,871
8,4059,150
9,8300,156
10,20862,758
11,15860,501
12,18138,546
13,16157,499
14,14174,537
15,17201,476
16,16610,364
17,17208,412
18,19041,388
19,12098,524
20,18871,870
21,17625,912
22,15256,394
23,13125,511
24,14110,193
25,6070,152
26,19550,417
27,20140,608
28,16457,320
29,6868,87
30,11064,437
31,3811,165
32,9262,64
33,15604,542
34,20851,865
35,18254,525
36,16671,500
37,18249,178
38,14831,460
39,12104,461
40,16448,345
41,18509,600
42,19978,815
43,25580,581
44,4125,140
45,14725,323
46,22614,801
47,16245,228
48,12291,436
49,6822,54
50,22792,709
51,19240,340
52,6396,78
53,13402,276
54,5267,115
55,14820,474
56,14028,306
57,14796,533
58,4573,131
59,11846,468
60,17275,354
61,12404,178
62,14809,397
63,5277,41
64,12064,353
65,14736,364
66,13039,327
67,14309,388
68,14350,495
69,15275,575
70,11810,355
71,6592,99
72,17370,380
73,14005,430
74,11977,379
75,15493,634
76,13227,343
77,22790,591
78,12361,527
79,14854,645
80,10785,439
81,5873,173
82,4621,50
83,12438,478
84,12254,515
85,12787,407
86,12251,699
87,14860,342
88,12683,380
89,14192,821
90,11321,616
91,12484,575
92,15614,516
93,15803,217
94,13480,293
95,14053,569
96,20124,612
97,16112,347
98,4575,54
99,4859,70
100,7200,203
101,14681,368
102,14516,583
103,16034,633
104,7734,72
105,17368,633
106,12315,280
107,8466,351
108,12543,266
109,10416,404
110,14507,626
111,19515,530
112,5593,157
113,11787,288
114,11791,160
