Leaf,TotalPacket,DropPacket
0,18644,31
1,8575,3
2,9195,36
3,10330,19
4,19716,116
5,10302,0
6,18303,30
7,10344,23
8,10412,92
9,9583,15
10,7040,4
11,9777,10
12,9511,4
13,19440,26
14,12148,11
15,6314,26
16,15486,12
17,22459,1
18,11259,29
19,10562,4
20,23421,22
21,18203,13
22,15366,15
23,13162,24
24,25483,37
25,10300,19
26,19152,14
27,24666,67
28,20600,16
29,13088,69
30,9218,27
31,4299,5
32,8340,10
33,11917,20
34,15782,38
35,21102,2
36,8604,19
37,14083,38
38,13721,53
39,15667,179
40,16549,30
41,12367,67
42,18305,62
43,28018,62
44,12952,18
45,10919,33
46,16426,84
47,13695,48
48,2639,19
49,7488,3
50,19609,1
51,9532,26
52,14872,22
53,13705,56
54,6016,16
55,18153,44
56,12320,23
57,7297,9
58,9181,7
59,12005,15
60,19489,3
61,10794,61
62,17461,9
63,13611,2
64,8940,26
65,10270,9
66,7604,6
67,10556,49
68,15662,4
69,12018,78
70,13135,70
71,8200,2
72,15196,83
73,16847,19
74,7129,24
75,17806,92
76,17763,76
77,9907,53
78,14874,68
79,13619,12
80,12896,32
81,13460,26
82,7302,3
83,14450,2
84,9269,67
85,4086,50
86,12852,6
87,17777,22
88,14755,43
89,9366,4
90,15571,8
91,10659,1
92,14963,17
93,11255,19
94,11712,26
95,11767,4
96,17883,3
97,16591,46
98,5980,35
99,11753,33
100,9633,7
101,12208,24
102,14588,46
103,13429,7
104,4905,11
105,16684,6
106,11484,34
107,10821,21
108,7228,1
109,12005,32
110,6791,7
111,16983,66
112,12716,26
113,13136,51
114,14114,23
