Leaf,TotalPacket,DropPacket
0,16212,0
1,11713,0
2,8127,0
3,8709,0
4,13445,49
5,12527,0
6,20197,25
7,10688,0
8,5596,79
9,14041,0
10,18508,19
11,15703,0
12,16038,0
13,17886,71
14,16577,0
15,15203,55
16,15398,0
17,20284,0
18,20351,80
19,15135,0
20,18637,0
21,19412,0
22,14696,0
23,12234,0
24,22052,41
25,2454,41
26,24269,0
27,24800,0
28,19272,81
29,8215,72
30,9471,8
31,3244,0
32,13996,35
33,12150,0
34,25118,0
35,19966,0
36,13601,54
37,19267,18
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19328,1
43,25487,0
44,4035,26
45,14141,14
46,17537,77
47,11491,1
48,9996,0
49,8216,0
50,22206,1
51,13397,57
52,9689,33
53,14725,5
54,6211,0
55,17154,9
56,14360,102
57,12796,0
58,3361,0
59,9856,34
60,18005,0
61,11111,27
62,16385,0
63,8330,0
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,13058,5
71,8861,0
72,15429,0
73,13634,12
74,10446,0
75,20096,0
76,18335,2
77,18307,99
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13883,1
86,14065,0
87,16373,103
88,13816,121
89,9610,0
90,19713,0
91,9548,0
92,17940,76
93,15241,36
94,12849,75
95,15100,0
96,21828,0
97,17282,13
98,6476,104
99,5756,30
100,6799,0
101,13517,10
102,14610,2
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17548,0
110,9822,0
111,19904,0
112,11382,0
113,11564,97
114,14172,0
