Leaf,TotalPacket,DropPacket
0,18901,26
1,8623,3
2,9153,30
3,10549,11
4,19974,34
5,10302,0
6,18623,34
7,10526,0
8,10600,86
9,9649,38
10,7222,10
11,9678,29
12,9925,0
13,20030,47
14,13297,18
15,6344,27
16,15527,3
17,22359,5
18,11320,7
19,10674,3
20,24040,110
21,18267,8
22,15675,89
23,13492,57
24,25812,19
25,10533,35
26,19220,54
27,25574,102
28,20996,36
29,13553,87
30,9590,38
31,4403,44
32,8561,3
33,12160,6
34,16485,143
35,21199,11
36,8841,16
37,14503,145
38,14717,131
39,16348,59
40,16654,53
41,12429,57
42,18879,93
43,29048,102
44,13277,53
45,11011,47
46,17086,18
47,14188,98
48,2672,31
49,7677,3
50,19601,2
51,9911,21
52,14967,30
53,13895,60
54,6150,46
55,18195,57
56,12520,40
57,7805,72
58,9687,15
59,12242,19
60,20014,0
61,10913,109
62,17675,3
63,13808,6
64,8838,27
65,10187,39
66,7599,8
67,10813,94
68,15774,11
69,12226,60
70,13527,71
71,8204,4
72,15651,14
73,16929,34
74,7421,5
75,17668,50
76,18275,44
77,9892,138
78,15490,143
79,13946,18
80,12872,65
81,13514,122
82,7605,0
83,14713,1
84,9707,62
85,4030,55
86,12892,7
87,18024,51
88,14629,54
89,9388,4
90,15606,17
91,10644,7
92,15309,38
93,11513,44
94,12825,46
95,12473,0
96,18379,3
97,16993,207
98,5948,17
99,11368,103
100,9730,55
101,12594,120
102,15473,75
103,13864,8
104,4962,2
105,16935,3
106,12302,96
107,10909,7
108,7236,44
109,12364,25
110,7557,13
111,17053,65
112,13008,34
113,12757,50
114,14708,21
