Leaf,TotalPacket,DropPacket
0,18328,410
1,11984,285
2,13676,417
3,11022,393
4,15459,242
5,12131,91
6,15622,379
7,15094,367
8,3909,136
9,8295,146
10,18837,507
11,11936,653
12,19136,405
13,15060,547
14,16934,349
15,19411,347
16,19912,380
17,19005,595
18,19413,288
19,11748,335
20,15124,312
21,18152,319
22,15237,174
23,12540,336
24,14154,250
25,6217,97
26,19730,269
27,21946,211
28,13409,687
29,7062,68
30,11614,125
31,3894,63
32,8908,94
33,14408,328
34,22223,515
35,18642,287
36,18327,145
37,19740,266
38,13975,263
39,13645,246
40,17795,723
41,18252,684
42,22412,269
43,27098,401
44,4243,98
45,14165,280
46,23585,446
47,15537,211
48,13171,267
49,5160,92
50,21624,385
51,18786,203
52,6637,88
53,16429,240
54,5351,128
55,15163,344
56,12347,247
57,17567,280
58,4439,102
59,12518,92
60,15676,302
61,12611,153
62,15393,333
63,4994,41
64,12770,147
65,13727,417
66,11798,308
67,14461,399
68,15189,154
69,15513,308
70,5797,223
71,6553,104
72,19577,230
73,13619,379
74,5137,76
75,17010,217
76,5164,187
77,22009,695
78,14437,222
79,15910,250
80,12044,181
81,6314,114
82,4724,7
83,14228,234
84,14016,405
85,13409,463
86,15226,94
87,17789,400
88,12804,259
89,15556,291
90,16137,369
91,12899,284
92,14548,601
93,15967,264
94,13783,394
95,14696,359
96,20193,501
97,12794,588
98,3384,147
99,4866,175
100,6517,181
101,12992,216
102,13680,617
103,18944,50
104,7962,45
105,16934,375
106,12822,219
107,9609,96
108,13881,193
109,8299,369
110,12080,349
111,20450,342
112,5604,76
113,11458,192
114,11898,273
