Leaf,TotalPacket,DropPacket
0,16115,10
1,11416,3
2,8127,0
3,8440,11
4,13635,90
5,12173,6
6,19990,34
7,9982,52
8,5793,36
9,14025,1
10,18197,69
11,15545,11
12,15859,5
13,18048,27
14,16302,34
15,15187,17
16,15329,2
17,20284,0
18,19499,80
19,14468,100
20,18212,34
21,19065,5
22,14363,55
23,11951,10
24,21445,84
25,2434,42
26,24115,85
27,24506,7
28,19006,49
29,8074,20
30,8997,57
31,2887,20
32,13917,10
33,11737,2
34,24880,26
35,19150,15
36,13251,31
37,19163,114
38,12947,38
39,13944,44
40,15633,2
41,15731,42
42,19021,83
43,25454,1
44,4058,46
45,14222,1
46,16610,165
47,11110,13
48,9987,1
49,8157,85
50,21550,62
51,13101,13
52,9392,30
53,14447,23
54,6180,1
55,17173,37
56,14215,12
57,12554,1
58,3361,0
59,9821,21
60,17116,20
61,10503,26
62,16147,7
63,8214,15
64,4072,0
65,10152,0
66,7861,0
67,11697,7
68,14949,29
69,9988,58
70,12873,37
71,8637,18
72,15073,51
73,13226,42
74,10211,1
75,20058,200
76,18276,11
77,17862,24
78,13353,8
79,15935,7
80,13127,2
81,9591,0
82,6218,0
83,14649,55
84,11283,40
85,13780,6
86,13599,18
87,15699,18
88,13488,17
89,9367,52
90,19543,4
91,9535,1
92,17427,15
93,15118,25
94,12445,20
95,14684,51
96,20989,13
97,16955,26
98,6313,21
99,5780,39
100,6787,6
101,13218,86
102,14292,15
103,11594,1
104,9271,8
105,10304,13
106,14297,53
107,12117,0
108,11908,45
109,16526,30
110,9551,2
111,19904,0
112,10974,50
113,10883,92
114,13592,50
