Leaf,TotalPacket,DropPacket
0,19126,64
1,8557,2
2,9325,0
3,10421,8
4,20446,30
5,10302,0
6,18594,10
7,10269,4
8,10438,19
9,10213,0
10,7136,14
11,10262,0
12,9925,0
13,20234,5
14,13556,1
15,6162,58
16,15681,2
17,22398,1
18,11564,8
19,10468,3
20,24095,11
21,18864,7
22,16197,0
23,13897,9
24,26260,24
25,10560,11
26,19829,0
27,26105,9
28,21078,9
29,13395,18
30,9635,8
31,4461,3
32,8403,33
33,12599,0
34,17115,4
35,21198,0
36,8910,21
37,14458,9
38,15666,0
39,16762,11
40,17769,0
41,12952,1
42,18859,44
43,30251,8
44,13429,22
45,10580,16
46,17261,38
47,15099,3
48,2597,26
49,7922,0
50,19872,0
51,10046,13
52,14770,15
53,14281,13
54,6323,12
55,18275,30
56,12430,9
57,7822,0
58,9929,0
59,12121,11
60,20014,0
61,11155,12
62,17557,4
63,13810,0
64,8934,4
65,10821,0
66,7940,0
67,11119,13
68,16027,1
69,12228,6
70,13110,20
71,8460,0
72,15970,2
73,17071,6
74,7432,5
75,18473,47
76,19889,4
77,9768,21
78,15408,59
79,14440,0
80,13120,4
81,13974,6
82,7592,1
83,14752,0
84,9353,6
85,4381,11
86,13114,0
87,18150,8
88,14809,26
89,9753,1
90,16208,0
91,10888,0
92,15339,27
93,11926,11
94,12642,13
95,12473,0
96,18497,0
97,16537,21
98,5956,0
99,11620,6
100,9980,0
101,13121,1
102,15578,59
103,14321,0
104,5258,2
105,17189,0
106,12594,41
107,10916,8
108,7222,1
109,12462,15
110,7578,0
111,17085,11
112,13486,11
113,13140,11
114,14896,5
