Leaf,TotalPacket,DropPacket
0,18605,158
1,12292,231
2,15399,126
3,15704,117
4,14399,193
5,12301,69
6,14962,360
7,15597,195
8,4183,118
9,8776,75
10,23255,56
11,17287,103
12,20240,189
13,16755,217
14,15569,185
15,18411,151
16,17538,98
17,17044,208
18,19991,166
19,12911,109
20,20674,362
21,18287,114
22,14500,166
23,12416,141
24,14392,221
25,5794,82
26,19470,295
27,20657,237
28,16712,170
29,6919,36
30,11303,66
31,3900,33
32,9219,75
33,15998,115
34,21961,369
35,18688,227
36,19873,84
37,19017,45
38,15556,109
39,12957,111
40,17490,140
41,18885,270
42,20605,270
43,27701,172
44,4379,98
45,14155,408
46,24404,222
47,17158,75
48,12568,176
49,6631,59
50,23338,389
51,19196,141
52,6314,65
53,14410,173
54,5203,124
55,15230,153
56,15260,73
57,15144,305
58,4599,67
59,12113,106
60,17886,106
61,11086,157
62,14578,299
63,5142,36
64,12871,88
65,14955,217
66,13896,97
67,14714,175
68,15329,110
69,16264,236
70,12439,68
71,6699,63
72,18199,215
73,14736,163
74,11762,310
75,16364,184
76,13259,188
77,22078,340
78,12589,230
79,15349,329
80,10854,167
81,6019,139
82,4679,11
83,12871,194
84,14350,136
85,11795,258
86,12887,253
87,15543,168
88,13428,220
89,15331,258
90,12459,210
91,11686,158
92,15933,412
93,15401,95
94,13639,170
95,13789,395
96,19814,185
97,15313,163
98,4520,57
99,4797,87
100,6760,143
101,14365,156
102,15829,183
103,16205,185
104,7645,63
105,17417,73
106,13066,72
107,8673,75
108,12602,102
109,10405,248
110,14647,139
111,21110,224
112,5543,48
113,12794,65
114,12164,92
