Leaf,TotalPacket,DropPacket
0,16212,0
1,11713,0
2,8127,0
3,8660,4
4,13513,5
5,12527,0
6,20162,7
7,10688,0
8,5478,7
9,14041,0
10,18356,12
11,15703,0
12,15976,1
13,17668,8
14,16577,0
15,15089,4
16,15398,0
17,20284,0
18,20396,1
19,15135,0
20,18541,4
21,19412,0
22,14696,0
23,12234,0
24,21733,15
25,2238,8
26,24269,0
27,24800,0
28,19059,11
29,8104,4
30,9425,3
31,3244,0
32,13908,8
33,12150,0
34,25026,1
35,19900,1
36,13489,6
37,19149,9
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19072,2
43,25487,0
44,3992,6
45,13617,12
46,17108,11
47,11326,2
48,9996,0
49,8216,0
50,22205,1
51,13341,11
52,9635,5
53,14549,15
54,6211,0
55,17152,1
56,13980,13
57,12796,0
58,3361,0
59,9657,13
60,18005,0
61,11025,17
62,16385,0
63,8041,4
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10404,1
70,13070,13
71,8861,0
72,15429,0
73,13624,11
74,10446,0
75,19723,2
76,18331,4
77,18072,19
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13810,2
86,14065,0
87,16314,6
88,13574,4
89,9610,0
90,19713,0
91,9548,0
92,17755,4
93,15122,10
94,12925,4
95,14917,1
96,21555,1
97,17278,8
98,6276,5
99,5602,9
100,6799,0
101,13325,2
102,14582,4
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12150,1
109,17463,4
110,9822,0
111,19904,0
112,11382,0
113,11167,6
114,13990,3
