Leaf,TotalPacket,DropPacket
0,16203,2
1,11713,0
2,8127,0
3,8376,7
4,13294,7
5,12280,2
6,20073,18
7,9809,6
8,5545,8
9,14041,0
10,18509,8
11,15566,2
12,15845,2
13,17914,6
14,16205,4
15,15100,6
16,15327,1
17,20284,0
18,19318,15
19,14877,1
20,18267,8
21,19412,0
22,14466,1
23,11926,3
24,21444,23
25,2276,15
26,24121,1
27,24800,0
28,19022,12
29,8003,12
30,9026,12
31,3084,1
32,13867,12
33,11893,1
34,24893,1
35,19620,2
36,12797,10
37,18606,15
38,13330,3
39,14358,2
40,15889,1
41,15901,0
42,18736,4
43,25487,0
44,4008,6
45,13405,22
46,16226,23
47,11172,4
48,9996,0
49,7967,1
50,22111,1
51,13179,13
52,8990,15
53,14531,18
54,6211,0
55,17082,1
56,13953,16
57,12796,0
58,3361,0
59,9600,14
60,17740,1
61,10710,16
62,16385,0
63,8237,7
64,4072,0
65,10152,0
66,7791,1
67,11726,1
68,15168,1
69,9946,5
70,12767,19
71,8861,0
72,15429,0
73,13342,11
74,10446,0
75,19603,9
76,18365,3
77,18020,26
78,13644,0
79,16052,2
80,13218,1
81,9504,1
82,6218,0
83,14582,6
84,11208,1
85,13774,7
86,14065,0
87,16358,4
88,13685,3
89,9610,0
90,19713,0
91,9548,0
92,17755,4
93,14849,5
94,12263,8
95,14564,5
96,21213,4
97,16867,18
98,6283,7
99,5601,11
100,6799,0
101,13057,8
102,14518,4
103,11735,0
104,9278,0
105,10701,0
106,14294,2
107,12117,0
108,11895,5
109,16990,11
110,9822,0
111,19455,10
112,11023,2
113,11237,8
114,13887,2
