Leaf,TotalPacket,DropPacket
0,19189,12
1,8598,1
2,9247,2
3,10486,5
4,20383,8
5,10302,0
6,18549,14
7,10368,2
8,10178,20
9,9908,2
10,7078,14
11,10007,1
12,9925,0
13,20135,13
14,13540,3
15,6286,11
16,15752,4
17,22470,0
18,11559,7
19,10688,3
20,23872,18
21,18805,3
22,15887,2
23,13873,5
24,26133,15
25,10414,23
26,19829,0
27,26094,7
28,21051,10
29,13722,17
30,9682,16
31,4375,5
32,8295,11
33,12469,1
34,16996,6
35,21181,1
36,8883,13
37,14448,13
38,15182,4
39,16183,14
40,17442,3
41,12350,8
42,18643,24
43,30321,7
44,13334,20
45,10934,13
46,16844,16
47,15017,4
48,2634,6
49,7922,0
50,19872,0
51,10011,14
52,14625,11
53,14332,12
54,6178,1
55,18227,12
56,12206,22
57,7577,1
58,9929,0
59,12271,9
60,20014,0
61,11041,22
62,17775,4
63,13810,0
64,8901,5
65,10821,0
66,7717,1
67,10956,13
68,16026,0
69,12180,8
70,13548,13
71,8460,0
72,15958,3
73,16998,12
74,7466,5
75,18131,18
76,20015,1
77,9647,28
78,15155,21
79,14193,1
80,13115,3
81,14174,4
82,7598,1
83,14752,0
84,9642,4
85,4364,19
86,13114,0
87,18115,8
88,14670,26
89,9486,1
90,16208,0
91,10888,0
92,15424,11
93,11920,16
94,12590,19
95,12473,0
96,18497,0
97,16541,17
98,5944,1
99,11780,6
100,9968,1
101,12637,3
102,15412,24
103,14321,0
104,5039,4
105,17189,0
106,12327,18
107,10916,5
108,7197,2
109,12465,7
110,7562,1
111,16926,16
112,13585,8
113,13272,13
114,14839,6
