Leaf,TotalPacket,DropPacket
0,20219,220
1,11886,137
2,15652,246
3,12200,276
4,15718,229
5,12707,60
6,15842,360
7,15819,185
8,3783,311
9,8435,159
10,19877,309
11,12035,362
12,20169,252
13,16033,343
14,16336,213
15,20516,263
16,19828,132
17,19480,186
18,20332,261
19,11813,258
20,15485,269
21,18493,74
22,15092,210
23,12571,124
24,14872,216
25,6484,149
26,20017,161
27,21927,184
28,14613,352
29,7509,64
30,11219,84
31,4149,67
32,9475,58
33,15090,101
34,22900,336
35,19375,202
36,17763,193
37,20562,181
38,14054,183
39,13434,113
40,18519,390
41,19586,311
42,22413,201
43,28055,175
44,4454,85
45,13556,442
46,24493,286
47,15038,159
48,13172,261
49,5536,70
50,21790,257
51,19874,133
52,7146,114
53,16983,185
54,5694,138
55,15678,311
56,12467,239
57,18016,306
58,4987,128
59,12868,29
60,15877,160
61,12772,116
62,16114,183
63,4677,38
64,12819,164
65,13706,272
66,12703,322
67,16100,234
68,15347,124
69,15318,512
70,6329,192
71,6758,63
72,19883,197
73,14004,337
74,5356,108
75,17968,122
76,5219,62
77,23107,319
78,13447,361
79,16399,156
80,11888,187
81,6724,169
82,4803,37
83,14085,134
84,14595,449
85,13622,380
86,15437,74
87,18641,173
88,13249,161
89,16329,239
90,16728,505
91,14011,199
92,15527,118
93,15919,145
94,13426,199
95,14402,339
96,20161,203
97,13551,354
98,3559,193
99,5212,88
100,6503,217
101,13225,330
102,14629,114
103,19427,48
104,7890,50
105,17531,125
106,12417,152
107,9768,183
108,14068,91
109,9554,231
110,11915,317
111,21506,334
112,5767,95
113,11950,113
114,12772,75
