Leaf,TotalPacket,DropPacket
0,19433,99
1,8677,0
2,9325,0
3,10358,23
4,20470,33
5,10302,0
6,18681,67
7,10488,5
8,10392,41
9,9970,1
10,7184,41
11,10262,0
12,9925,0
13,20177,49
14,13577,1
15,6477,36
16,15806,0
17,22470,0
18,11740,60
19,10745,0
20,24433,139
21,18718,2
22,16019,1
23,13936,3
24,26356,42
25,10436,23
26,19829,0
27,26423,2
28,21285,30
29,13292,72
30,9746,47
31,4499,1
32,8402,32
33,12599,0
34,17163,10
35,21198,0
36,8862,21
37,14669,8
38,14977,4
39,16572,91
40,17769,0
41,12691,20
42,18901,77
43,30289,39
44,13056,28
45,10972,54
46,17258,34
47,15176,44
48,2560,21
49,7922,0
50,19872,0
51,10064,43
52,14823,42
53,14172,21
54,6313,2
55,18434,56
56,12490,49
57,7570,1
58,9668,1
59,12295,26
60,20014,0
61,11119,45
62,17882,0
63,13810,0
64,8921,32
65,10680,4
66,7940,0
67,11063,8
68,16026,0
69,12532,30
70,13468,77
71,8460,0
72,16068,1
73,17103,88
74,7493,2
75,18595,63
76,19808,2
77,10062,205
78,16031,77
79,14440,0
80,12977,12
81,13846,7
82,7606,1
83,14752,0
84,9921,1
85,4484,89
86,13114,0
87,18303,92
88,15002,72
89,9754,2
90,15950,1
91,10888,0
92,15485,23
93,12030,69
94,12892,49
95,12473,0
96,18497,0
97,16830,40
98,5962,7
99,11868,4
100,9980,0
101,12872,1
102,15700,80
103,14321,0
104,5225,2
105,17189,0
106,12469,59
107,10880,57
108,7171,2
109,12562,18
110,7578,0
111,17024,47
112,13425,16
113,13276,32
114,15065,4
