Leaf,TotalPacket,DropPacket
0,16173,4
1,11713,0
2,8127,0
3,8662,5
4,13565,15
5,12527,0
6,20230,9
7,10688,0
8,5546,13
9,14041,0
10,18429,27
11,15703,0
12,16038,0
13,17784,19
14,16577,0
15,15144,9
16,15398,0
17,20284,0
18,20222,23
19,15135,0
20,18547,14
21,19412,0
22,14696,0
23,12207,1
24,21846,32
25,2418,24
26,24269,0
27,24800,0
28,19159,27
29,7954,15
30,9335,19
31,3244,0
32,13990,9
33,12150,0
34,25118,0
35,19966,0
36,13465,15
37,19338,14
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19327,0
43,25487,0
44,3929,22
45,14023,22
46,17237,8
47,11509,2
48,9996,0
49,8216,0
50,22205,0
51,13278,18
52,9624,13
53,14703,39
54,6211,0
55,17139,5
56,14199,25
57,12796,0
58,3361,0
59,9816,16
60,18005,0
61,11018,24
62,16385,0
63,8297,4
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,13115,30
71,8861,0
72,15429,0
73,13615,23
74,10446,0
75,20094,2
76,18442,4
77,18308,45
78,13644,0
79,16135,1
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13844,14
86,14065,0
87,16330,12
88,13585,23
89,9610,0
90,19713,0
91,9548,0
92,17602,10
93,15194,16
94,12766,25
95,14857,3
96,21828,0
97,17209,16
98,6151,28
99,5611,28
100,6799,0
101,13515,4
102,14532,11
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17472,14
110,9822,0
111,19844,18
112,11382,0
113,11057,19
114,14149,1
