Leaf,TotalPacket,DropPacket
0,17884,174
1,12092,140
2,14694,131
3,14640,109
4,14465,226
5,12336,68
6,13756,354
7,14453,174
8,4053,108
9,8659,97
10,22975,67
11,16758,103
12,20073,184
13,15882,226
14,15827,184
15,18321,131
16,17084,82
17,16792,208
18,19075,268
19,13077,77
20,20530,207
21,18096,118
22,15570,146
23,12050,126
24,14746,236
25,5580,78
26,18700,270
27,21335,181
28,16031,148
29,6773,48
30,11219,51
31,3682,49
32,8706,83
33,15369,124
34,21824,273
35,18759,190
36,19593,63
37,19011,42
38,14880,128
39,12856,127
40,16492,140
41,18957,231
42,20866,211
43,26634,160
44,4235,98
45,13841,234
46,23815,250
47,16551,71
48,12674,150
49,6421,65
50,23520,383
51,19167,141
52,6262,50
53,13720,164
54,5269,108
55,14954,137
56,14211,73
57,15536,270
58,4569,95
59,11800,49
60,17594,115
61,11034,139
62,14412,297
63,5020,41
64,12688,85
65,14879,197
66,13534,106
67,14196,152
68,15099,112
69,15876,269
70,11683,92
71,6570,67
72,17684,296
73,14325,162
74,11158,405
75,15597,222
76,13247,217
77,20528,289
78,12087,313
79,15279,343
80,10907,151
81,5968,106
82,4723,9
83,12213,178
84,13851,138
85,12122,256
86,12534,236
87,15405,157
88,13289,210
89,15149,213
90,11785,193
91,11785,149
92,15434,384
93,15572,82
94,13564,156
95,14648,173
96,19277,170
97,15343,141
98,4348,25
99,4878,63
100,6751,118
101,14989,142
102,16025,141
103,16514,161
104,7751,49
105,16604,78
106,13122,66
107,8741,85
108,12889,90
109,10448,211
110,14454,133
111,20149,197
112,5697,14
113,13016,78
114,11760,89
