Leaf,TotalPacket,DropPacket
0,18939,28
1,8664,3
2,9206,10
3,10530,23
4,19762,19
5,10302,0
6,18571,15
7,10511,3
8,10769,30
9,10032,1
10,7054,41
11,9757,3
12,9925,0
13,20282,27
14,13577,1
15,6362,32
16,15681,2
17,22394,1
18,11755,41
19,10745,0
20,24439,138
21,18507,12
22,15508,7
23,13634,29
24,26332,67
25,10431,34
26,19420,4
27,25604,7
28,21329,53
29,13723,66
30,9616,49
31,4434,7
32,8649,47
33,12448,2
34,16664,16
35,21197,1
36,8997,22
37,14583,32
38,14755,35
39,16467,49
40,16964,25
41,12439,3
42,18738,10
43,29581,75
44,13456,41
45,10924,74
46,17137,49
47,14792,31
48,2825,15
49,7765,2
50,19872,0
51,9913,8
52,14960,10
53,14386,29
54,6313,2
55,18312,42
56,12679,48
57,7575,4
58,9669,1
59,12418,18
60,20014,0
61,11085,34
62,17882,0
63,13811,1
64,9052,5
65,10618,3
66,7704,2
67,11007,50
68,16027,1
69,12543,1
70,13655,111
71,8460,0
72,15742,4
73,17033,35
74,7655,14
75,18269,81
76,19065,29
77,10046,191
78,15519,47
79,13689,3
80,13153,19
81,14140,35
82,7597,1
83,14752,0
84,9411,15
85,4081,63
86,12928,2
87,17748,22
88,14781,73
89,9752,0
90,15287,4
91,10888,0
92,15348,21
93,11721,29
94,12713,28
95,12473,0
96,18497,0
97,17201,93
98,5966,18
99,11873,23
100,9965,2
101,12596,7
102,15691,20
103,14142,1
104,5320,0
105,16929,1
106,12062,29
107,10893,47
108,7134,2
109,12651,19
110,7319,1
111,17120,77
112,13560,50
113,13584,53
114,15138,0
