Leaf,TotalPacket,DropPacket
0,18593,199
1,10852,180
2,15118,166
3,13617,174
4,14602,189
5,11554,91
6,14498,339
7,13359,312
8,4014,127
9,8408,100
10,22286,71
11,15329,210
12,19088,229
13,15346,257
14,14963,244
15,17359,203
16,16761,132
17,16434,257
18,18325,199
19,12660,85
20,18451,320
21,16669,164
22,14796,204
23,12624,165
24,14742,146
25,5414,104
26,18814,339
27,19754,261
28,16634,164
29,6863,35
30,10355,86
31,3787,34
32,8809,85
33,14954,162
34,20601,413
35,17335,250
36,18549,120
37,18703,55
38,14988,131
39,12982,115
40,16437,178
41,18203,298
42,19489,416
43,25956,225
44,4081,82
45,13883,287
46,23733,277
47,15782,111
48,12337,191
49,6693,67
50,23058,446
51,18973,183
52,5962,55
53,13490,181
54,4759,118
55,14826,162
56,13161,88
57,13856,331
58,4554,79
59,11764,68
60,17003,162
61,10384,194
62,14147,343
63,4972,32
64,11668,125
65,14405,233
66,13112,132
67,14533,198
68,14547,151
69,14580,299
70,11362,114
71,6547,71
72,17326,288
73,13860,219
74,10686,425
75,16077,197
76,12603,282
77,20755,373
78,11326,314
79,14232,360
80,9660,194
81,6142,121
82,4717,8
83,12866,207
84,12460,164
85,11597,290
86,11874,284
87,15528,199
88,12384,253
89,15330,290
90,10735,262
91,12224,152
92,14629,405
93,15376,122
94,13410,159
95,13786,193
96,19567,208
97,15941,153
98,4296,27
99,4427,76
100,6396,168
101,14019,159
102,15875,190
103,15402,197
104,7664,57
105,15830,110
106,12435,98
107,8282,82
108,12699,118
109,10035,261
110,14415,143
111,19963,257
112,5394,32
113,11930,103
114,11477,132
