Leaf,TotalPacket,DropPacket
0,18960,16
1,8677,0
2,9164,4
3,10484,6
4,19985,16
5,10302,0
6,18606,8
7,10204,5
8,10526,15
9,9812,2
10,7061,14
11,9798,4
12,9835,1
13,20077,20
14,13287,5
15,6332,8
16,15706,4
17,22360,1
18,11664,5
19,10745,0
20,24047,19
21,18810,3
22,15947,1
23,13605,9
24,25835,29
25,10378,21
26,19419,2
27,25915,9
28,21122,5
29,13516,23
30,9575,19
31,4480,4
32,8371,13
33,12413,3
34,17040,5
35,20946,2
36,8848,6
37,14602,8
38,14696,12
39,15985,19
40,17237,8
41,12602,9
42,18758,25
43,29507,16
44,12912,29
45,10429,22
46,17042,20
47,14579,7
48,2580,10
49,7922,0
50,19872,0
51,9895,8
52,14702,6
53,13815,14
54,6311,1
55,17927,21
56,12373,22
57,7575,3
58,9669,1
59,12110,13
60,20014,0
61,10924,25
62,17876,1
63,13800,1
64,9013,3
65,10636,1
66,7692,2
67,11050,12
68,16026,0
69,11880,11
70,13475,17
71,8460,0
72,15373,10
73,16939,10
74,7446,6
75,18133,21
76,18606,11
77,9659,25
78,14896,29
79,14440,0
80,12928,9
81,13855,12
82,7596,2
83,14748,1
84,9513,5
85,4002,26
86,13114,0
87,18041,12
88,14473,30
89,9520,2
90,15696,2
91,10888,0
92,15490,8
93,11743,8
94,12678,20
95,12473,0
96,18497,0
97,17316,9
98,5956,0
99,11535,9
100,9824,2
101,12330,7
102,15262,28
103,14161,1
104,5248,2
105,16930,1
106,12034,11
107,10898,12
108,7231,2
109,12207,9
110,7191,2
111,17043,16
112,13062,11
113,13056,16
114,14822,6
