Leaf,TotalPacket,DropPacket
0,20564,142
1,12311,95
2,15703,207
3,11489,280
4,14865,144
5,12684,64
6,15342,305
7,15397,144
8,3501,248
9,8692,79
10,19043,197
11,12411,124
12,19913,171
13,15924,117
14,16736,196
15,19693,220
16,20266,118
17,19199,168
18,20124,160
19,10943,237
20,14618,166
21,19388,90
22,15289,149
23,13317,102
24,14642,171
25,6172,68
26,19804,265
27,22092,154
28,15359,110
29,7370,32
30,11388,113
31,3825,39
32,9332,69
33,16093,100
34,22311,402
35,19658,153
36,18193,83
37,20553,93
38,13991,132
39,13547,201
40,18409,248
41,18879,230
42,22266,317
43,27766,160
44,4208,83
45,12727,309
46,24899,242
47,15833,139
48,12106,261
49,5305,45
50,21553,156
51,19710,117
52,6914,112
53,17604,166
54,5556,130
55,15555,166
56,11770,186
57,17954,147
58,4630,79
59,13534,12
60,16533,67
61,13469,95
62,15709,236
63,4741,40
64,12545,109
65,13166,247
66,12129,160
67,15914,217
68,15537,100
69,15334,296
70,6301,119
71,6633,66
72,20060,190
73,14422,188
74,5085,60
75,17782,106
76,5245,79
77,22976,381
78,13845,254
79,16638,144
80,11818,139
81,6244,100
82,4745,21
83,15141,115
84,14402,247
85,11913,310
86,15408,69
87,18730,181
88,13632,125
89,16787,214
90,16414,286
91,13891,156
92,16069,96
93,16163,76
94,13768,146
95,14520,173
96,20834,141
97,14521,113
98,3323,135
99,4930,83
100,6727,142
101,12990,148
102,15590,83
103,19796,49
104,7813,60
105,17752,71
106,12609,107
107,9703,66
108,13992,74
109,8519,242
110,10903,348
111,21949,170
112,5936,54
113,11597,86
114,12280,81
