Leaf,TotalPacket,DropPacket
0,20768,168
1,12555,180
2,15956,227
3,12613,295
4,16167,133
5,12740,67
6,16573,344
7,15107,372
8,3565,194
9,8818,151
10,20718,201
11,13943,432
12,20707,222
13,17801,493
14,17498,343
15,20035,265
16,20449,194
17,19669,175
18,21045,243
19,11863,412
20,15659,302
21,19446,97
22,15515,162
23,13301,244
24,14902,219
25,6216,109
26,20519,172
27,22636,263
28,16655,374
29,7461,35
30,11822,105
31,4044,47
32,9508,76
33,16269,104
34,23676,320
35,19884,220
36,17928,135
37,21440,234
38,14781,165
39,13639,171
40,19527,273
41,19841,268
42,23004,260
43,28846,183
44,4409,93
45,14865,301
46,25096,280
47,16055,133
48,13443,369
49,5669,57
50,22728,251
51,20751,225
52,6893,86
53,17197,211
54,5703,102
55,15776,263
56,12884,157
57,18625,288
58,4749,101
59,13608,18
60,16360,145
61,13359,88
62,16301,326
63,5008,42
64,13635,188
65,14720,243
66,12415,197
67,16505,315
68,15363,207
69,16702,463
70,6676,168
71,6874,97
72,20040,173
73,15084,208
74,5335,98
75,17752,116
76,5133,98
77,24125,316
78,14557,101
79,16901,95
80,11682,240
81,6350,169
82,4748,24
83,14919,126
84,15160,242
85,12963,442
86,15411,78
87,18870,189
88,13753,154
89,17042,190
90,16779,345
91,14019,248
92,16379,152
93,16479,119
94,14411,231
95,14214,398
96,20467,242
97,15520,468
98,3659,226
99,5266,158
100,6967,162
101,14128,273
102,16066,126
103,19716,31
104,7979,45
105,18133,188
106,12797,180
107,10085,135
108,14024,65
109,9832,197
110,11905,372
111,22506,227
112,6336,88
113,12103,100
114,12519,155
